"accepted_name"	"EOO"	"AOO"	"Nbe_unique_occ."	"Nbe_subPop"	"Nbe_loc"	"EOO2"	"NOP"	"MER"	"EOOkm2"	"AOO2km"	"EOOcat"	"AOOcat"	"EOO_rCAT_conR2"	"HFI"	"HPD"	"FLO"	"bio1"	"bio2"	"bio3"	"bio4"	"bio5"	"bio6"	"bio7"	"bio8"	"bio9"	"bio10"	"bio11"	"bio12"	"bio13"	"bio14"	"bio15"	"bio16"	"bio17"	"bio18"	"bio19"	"bio1_sd"	"bio2_sd"	"bio3_sd"	"bio4_sd"	"bio5_sd"	"bio6_sd"	"bio7_sd"	"bio8_sd"	"bio9_sd"	"bio10_sd"	"bio11_sd"	"bio12_sd"	"bio13_sd"	"bio14_sd"	"bio15_sd"	"bio16_sd"	"bio17_sd"	"bio18_sd"	"bio19_sd"	"bio5max"	"bio6min"	"bio13max"	"bio14min"	"Tflex_ext"	"Pflex_ext"	"Tflex_mean"	"Pflex_mean"	"ECO"	"TDWG3"
"Asterogyne spicata"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	25.051233291626	262.067779541016	0.00298465276136994	23.1481246948242	9.65166664123535	78.0642318725586	73.1970977783203	29.1002502441406	16.736499786377	12.3637504577637	23.3149166107178	22.3379592895508	23.9166240692139	22.1214580535889	1202	177	18	58.178295135498	521	81	349	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.1002502441406	16.736499786377	177	18	0.785225709673019	0.101694915254237	0.785225709673019	0.101694915254237	1	1
"Asterogyne yaracuyense"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	27.4497585296631	171.074905395508	0.0292323473840952	23.306604385376	9.87091636657715	81.3643264770508	47.671272277832	28.943000793457	16.8112506866455	12.1317501068115	23.2648754119873	22.8351249694824	23.709041595459	22.6421241760254	1132	161	16	56.2078552246094	461	64	368	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.943000793457	16.8112506866455	161	16	0.788678603999821	0.0993788819875776	0.788678603999821	0.0993788819875776	1	1
"Astrocaryum acaule"	4339005	196	56	44	45	4339005	56	7872475.54160408	4288041.45855385	196	"LC"	"EN"	"4288041.45855385"	11.2609292949949	4.26743464584329	0.0660823601174343	26.560921226229	10.027661051069	79.4646329879761	66.5135006564004	33.3207319123404	20.6342547110149	12.6864772013256	25.9818580150604	26.9407886777605	27.3646495001657	25.719482932772	2624.17857142857	377.625	71.5178571428571	51.1286514486585	1054.28571428571	267.464285714286	369.214285714286	897.035714285714	1.16700565138498	1.08775811304751	6.54208417604638	26.7735428024715	1.61721839784978	1.72849729789841	1.5788413563158	0.937297005388053	1.58181944666995	1.34635779544866	1.18169296368993	501.371613481652	71.901337071902	57.4190310774235	17.6885665260061	203.835558882485	172.08823997491	140.368698179371	397.356261686284	36.077751159668	12.9250001907349	524	3	0.641285938681035	0.00572519083969466	0.794673113626023	0.189388565754008	13	4
"Astrocaryum aculeatissimum"	191085	188	51	37	40	191085	51	754791.570859035	196065.512968581	184	"LC"	"EN"	"196065.512968581"	35.9449998070212	446.858639464659	0.0937820972518667	21.9405599481919	9.74724880854289	59.4148427177878	222.749007580327	29.723907919491	13.3079976848527	16.4159104777317	24.0786208358465	19.2051006391937	24.6134437486237	19.130641451069	1436.39215686275	216.21568627451	48.6666666666667	51.6528395858465	610.137254901961	167.117647058824	513.980392156863	167.450980392157	1.63454056601546	1.20868119269218	5.14093261746236	40.798912622767	1.45518164071777	2.3617570762802	1.51174533754972	1.62325537193225	1.93575126577031	1.56606178658918	1.86270796008296	310.259960577021	39.7292404787659	21.3107171786091	12.5121333494617	115.570760940273	69.5541938516503	170.066868048551	69.3369493778001	31.4577503204346	8.71024990081787	332	18	0.620392574754109	0.0542168674698795	0.717890766053945	0.225083885009522	5	3
"Astrocaryum alatum"	228159	220	62	40	46	228159	62	435376.994591208	226073.556324984	224	"LC"	"EN"	"226073.556324984"	34.7222627824353	50.2052738281988	0.0937302661646578	25.218313032581	7.7506674720395	75.8938127333118	73.6456556627827	30.5438957214355	20.3439114016871	10.1999843197484	25.076870026127	25.5641770209036	26.1855139270906	24.3573585325672	2922.45161290323	418.5	57.8870967741936	51.628467405996	1109.62903225806	239.629032258065	474.58064516129	784.91935483871	1.26700509394457	1.2063561578833	2.93198306850418	10.7895785475768	1.4129299471013	1.51873371256018	1.45098916232424	1.32188835528322	1.30204798506634	1.3332443934194	1.23879431409062	497.38231748973	67.2016173692954	39.0729057266657	12.963640524731	130.090540207607	139.005629544094	95.0533152183719	241.789048985708	34.1794891357422	13.9432497024536	664	10	0.676972119770756	0.0150602409638554	0.827147900134001	0.138320422399507	6	5
"Astrocaryum campestre"	2010038	264	70	61	63	2010038	70	3144873.91526035	2022112.95089074	268	"LC"	"EN"	"2022112.95089074"	22.9413048812321	14.6220826425324	0.0718884796985159	23.1753811427525	12.3305431365967	70.1612188066755	113.796752711705	31.4501177651542	13.8581500325884	17.5919677461897	23.6008464813232	21.8107946123396	24.32815788814	21.6462017059326	1246.68571428571	233.485714285714	7.51428571428571	81.8518474033901	631.728571428571	31.0285714285714	367.014285714286	102.714285714286	1.69489444541627	0.839113646513658	2.17491792369957	33.2889206349829	2.09246660709811	1.83223074659872	1.3265045800991	1.44131171824952	2.11580373392119	1.73033447850594	2.05423354053346	274.571367816902	49.9723816061977	8.09140330557167	11.1547736927169	131.590925354337	29.0222160924199	113.937625048341	192.216751359255	34.4845008850098	10.3544998168945	370	0	0.616682935307126	2.7027027027027e-08	0.706390058214347	0.0321830641213901	6	4
"Astrocaryum carnosum"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	15.2846460342407	5.76528930664062	0.0798932835459709	26.5053329467773	9.72416687011719	83.043327331543	42.7111930847168	32.1520004272461	20.4422492980957	11.7097511291504	26.6095409393311	26.0945415496826	26.9707088470459	25.9340419769287	2533	265	127	22.8082656860352	776	430	673	445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.1520004272461	20.4422492980957	265	127	0.80682716151547	0.479245283018868	0.80682716151547	0.479245283018868	1	1
"Astrocaryum chambira"	3540588	716	233	90	121	3540588	233	5892077.91906893	3505732.22569311	776	"LC"	"VU"	"3505732.22569311"	11.0228856157336	8.90022536514271	0.0417250491078651	25.8643789086731	9.70311756911708	84.6066283524804	47.9903266481064	31.5268410121934	20.048019294575	11.4788217176184	25.7991507943608	25.701017780877	26.3598728179932	25.2023061334831	2822.24463519313	301.450643776824	161.278969957082	20.886023728121	860.991416309013	524.090128755365	673.888412017167	641.832618025751	0.696661157013455	0.503287236266898	2.77395384926921	8.75065545861484	0.822415232127032	0.661271978524334	0.677846496009617	0.817528854326097	0.626642823379439	0.71209900899787	0.7230121006842	441.310221326663	49.6280858678969	49.4337272723582	11.517889300497	135.062245912136	141.365159148582	110.695121429281	218.243857520141	34.7452507019043	14.4130001068115	452	5	0.678344432408293	0.0110619469026549	0.808663473843587	0.535009538995987	11	5
"Astrocaryum chonta"	405434	168	56	13	22	405434	56	1719815.19781477	415098.774147441	172	"LC"	"EN"	"415098.774147441"	8.25491241897855	1.71773954161576	0.0623140338263641	26.2123189994267	10.3420803036009	81.9099482808794	53.4089999198914	32.2735038825444	19.5991250446865	12.6743788378579	26.5186508723668	25.4912275586809	26.7141969885145	25.4590060370309	2086.23214285714	251.964285714286	82.0178571428571	37.8868490968432	716.392857142857	279.660714285714	636.392857142857	284.982142857143	0.627775008012067	0.448865301856782	4.83652169932048	31.1888097451608	0.350519207895332	1.30241731035112	0.994322613418951	0.392018906561198	0.935569165805242	0.438626815204586	1.03304246959668	340.907771642469	23.5773113477684	30.0596322916049	13.9815727611302	71.9450999206854	115.923685992234	58.9349961078625	112.443519732665	32.6539993286133	14.7639999389648	306	46	0.707297125289776	0.150326797385621	0.791332195515598	0.325513819985825	4	2
"Astrocaryum ciliatum"	35670	60	20	9	10	35670	20	111160.710685866	35646.506183555	60	"LC"	"EN"	"35646.506183555"	6.52075827121735	0.735442454367876	0.0143190633389167	26.1332124710083	8.76319818496704	83.2247871398926	57.2201995849609	31.3421748161316	20.8123379707336	10.5298368453979	26.0255620956421	26.4934916496277	26.679699420929	25.302939414978	2803	309.05	155.65	22.1245779037476	879.9	506.5	582.35	756.35	0.156265360586248	0.292271618338645	1.12841737454981	7.59444958238316	0.107408029428655	0.293596839259028	0.33508129189941	0.235545016830567	0.256964304717465	0.128278068504097	0.25890929142599	115.952349559727	10.6547493734262	22.9146586042072	2.96188514000884	31.7985434952775	73.1368580129062	69.6852132619857	56.4505139597133	31.4712505340576	20.568000793457	331	137	0.818088922738048	0.413897280966767	0.823939838531806	0.503640187671898	3	3
"Astrocaryum echinatum"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	37.7905502319336	1.80902481079102	0.0341903641819954	22.4448547363281	12.0569162368774	69.6981887817383	145.714141845703	29.6100006103516	12.3112497329712	17.2987518310547	23.4200000762939	20.5512084960938	23.5910415649414	20.2492504119873	1609	291	17	73.8784561157227	777	61	640	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.6100006103516	12.3112497329712	291	17	0.702135980202669	0.0584192439862543	0.702135980202669	0.0584192439862543	1	1
"Astrocaryum faranae"	25	8	4	2	2	25	4	393.794210296604	24.5158157360306	12	"CR"	"EN"	"24.5158157360306"	9.36353635787964	16.5869028270245	0.0614114124182379	25.3184633255005	10.056031703949	79.6528549194336	51.4509296417236	31.3345003128052	18.7104997634888	12.6240005493164	25.5134792327881	24.5844373703003	25.803521156311	24.5844373703003	2221.5	292.5	64.5	41.7041530609131	800.5	236.5	668	236.5	0.06744790389556	0.220319284499937	1.33178363409734	3.26284699840695	0.123552261642968	0.0580237637212192	0.0655284979217489	0.0121485293764113	0.124298880834158	0.0621863308933398	0.124298880834158	39.8371685740842	2.88675134594813	5.19615242270663	2.80816692305478	10.9696551146029	23.6713610367747	11.5470053837925	23.6713610367747	31.441499710083	18.660249710083	295	60	0.786650250027198	0.203389830508475	0.788898076654329	0.220512820512821	1	2
"Astrocaryum farinosum"	NA	8	2	2	2	20956	2	8778.42502510187	0	8	"CR"	"CR"	"20956"	9.54465818405151	4.44672203063965	0.0122804357670248	26.4649066925049	8.19527101516724	79.430736541748	56.3952941894531	32.0896263122559	21.7641248703003	10.3255014419556	25.958083152771	26.6964378356934	27.270188331604	25.9110412597656	2005	339	71.5	60.0545711517334	916.5	244	272	859	0.222783520781553	0.213221918140977	2.25943253155675	6.58459202761333	0.0913932493597511	0.47075669563152	0.562149944991271	0.446302082601135	0.759697955933229	0.154119898236333	0.379774799513235	504.874241767195	2.82842712474619	33.2340187157677	22.4359152053275	37.476659402887	114.551298552221	110.308657865101	43.8406204335659	32.1542510986328	21.4312496185303	341	48	0.823111891555314	0.140762463343109	0.829487330271191	0.210914454277286	2	3
"Astrocaryum gratum"	239291	208	74	16	27	239291	74	1601114.87577485	249694.634518641	192	"LC"	"EN"	"249694.634518641"	15.7603736439267	7.21850014417558	0.10290236378441	25.0398312903739	10.6104030093631	68.1205760852711	146.592751322566	31.9494998003985	16.3231147431039	15.6263851732821	26.2011737307987	23.3058573233115	26.3125537150615	22.9580150552698	2355.74324324324	360.905405405405	70.945945945946	55.3090184701456	1010.72972972973	234.148648648649	840.378378378378	251.162162162162	0.646911072344276	0.271617670196373	3.46413866305582	42.1386932187952	0.594621468251717	1.05806584579938	1.05247291518079	0.661295207640755	0.878588938400112	0.636518283873262	0.975935737919745	740.174508501821	116.305003946451	24.9793843173476	4.58206316592714	316.545363335559	88.5646087873462	337.80478689126	79.5657782544331	32.7822494506836	13.3967504501343	592	32	0.683493009188358	0.0540540540540541	0.741351388111751	0.19657767626465	4	2
"Astrocaryum huaimi"	1365885	92	26	21	21	1365885	26	2709549.06367347	1375685.95896948	92	"LC"	"EN"	"1375685.95896948"	17.0552218510554	3.41160076398116	0.0428777622135105	25.0518111449022	11.5066337218651	67.6885189643273	135.123079740084	32.5294132966262	15.5190192002517	17.0103941697341	25.8869438171387	23.2800160921537	26.2685048029973	23.0906395545373	1606.84615384615	269.038461538462	24.2692307692308	69.4414529066819	748.076923076923	90.1153846153846	506.961538461538	108.615384615385	0.93862320042578	0.972167109645119	2.48882711932348	28.9835752201513	0.89453825052276	1.68232767203979	1.41628188430731	0.938738024387018	1.15476780789685	0.887909917495509	1.1904947290961	334.35259141304	46.140204394199	19.8162714803925	11.0462958366226	132.786120683428	62.9554298996215	115.286245760448	58.2999670141086	33.7062492370605	12.6680002212524	377	2	0.661613510718623	0.00530503978779841	0.721120109076218	0.0902072909220872	6	3
"Astrocaryum jauari"	4966920	324	105	60	69	4966920	105	7540569.7740422	4885410.6224426	308	"LC"	"EN"	"4885410.6224426"	10.3271528062366	3.81407603479124	0.0524712486297219	26.2608686174665	9.71547643570673	82.5203185308547	53.2659760974702	32.2342383248465	20.4214787346976	11.8127595810663	26.114437303089	26.1653633662633	26.8414089747838	25.5541908990769	2504.70476190476	306.380952380952	112.561904761905	35.7682535216922	865.057142857143	374.047619047619	559.485714285714	614.180952380952	0.770691614086837	1.06494347860709	4.47988830024218	20.7682437156629	1.31362045750645	1.274038538361	1.5679944225871	0.718659767892444	1.0929703751411	0.936506215405026	0.752653340193738	598.360804515931	67.7897457857723	64.8917625164461	20.7414660424276	192.21321437461	199.472688556237	202.535567355356	325.73242266032	36.0330009460449	12.4037504196167	469	0	0.633649353863071	2.13219616204691e-08	0.805391873354142	0.36739198010569	17	9
"Astrocaryum javarense"	3642	80	24	4	11	3642	24	13347.1273490154	3645.55153640726	80	"EN"	"EN"	"3645.55153640726"	11.9022609790166	6.33642741044362	0.0333336539964269	26.2402619520823	9.66135406494141	84.0863892237345	42.9794898033142	31.8220727443695	20.3303229014079	11.4917498429616	26.3253005345662	25.8093189398448	26.6992931365967	25.6433852513631	2690.95833333333	289.625	138.333333333333	23.3914437294006	824.625	456.458333333333	704.708333333333	475.25	0.123359326089162	0.109015779342079	0.770945835484911	1.15454526801202	0.181426382720521	0.120055893544173	0.229587446509023	0.16001463072462	0.134576330142018	0.125870057591376	0.144088599349116	172.712497764516	22.2022570337185	17.3171607941664	0.963066551511375	54.1325366276062	42.7581461007258	29.7021140612944	49.6643078906861	32.1520004272461	20.175500869751	325	122	0.802426679344986	0.375384615384615	0.809386012929782	0.477629118112501	1	2
"Astrocaryum macrocalyx"	169607	192	62	23	31	169607	62	578229.749396258	170266.852424399	196	"LC"	"EN"	"170266.852424399"	10.6958186741798	12.9561086551797	0.0537835128301184	26.1742414043796	9.61157989501953	84.7985597425891	45.5159806897563	31.7168833209622	20.3698347768476	11.3470485441146	26.2141962666665	25.7050800323486	26.6315519271358	25.534858826668	2936.91935483871	308.58064516129	176.709677419355	19.0613059536103	882.758064516129	558.564516129032	753.161290322581	579.306451612903	0.237253568005023	0.273763071142454	2.1079399806678	9.23736930006119	0.180780847227092	0.566587211448252	0.581509284140172	0.157609558526472	0.39248706955866	0.188138316945417	0.368334097015667	259.969689178143	33.2198579694641	36.2113047726378	6.94614388574842	89.8230839445365	95.8013006804037	41.3284300782646	103.248957238362	32.1324996948242	17.3097496032715	384	70	0.755394106071229	0.182291666666667	0.811457211872024	0.572653146560737	4	2
"Astrocaryum malybo"	154012	84	21	20	20	154012	21	289828.245189447	153990.5195031	84	"LC"	"EN"	"153990.5195031"	32.4292374565488	55.7029351961045	0.106063482174206	27.1374950408936	9.83173767725627	87.0010361444382	38.298034123012	33.0181916554769	21.6795616149902	11.3386300404867	26.823934736706	27.2864663260324	27.6062452225458	26.6594367254348	2614.42857142857	372.428571428571	51.1904761904762	51.455371493385	981.714285714286	207.190476190476	433.904761904762	826.428571428571	1.56875122590511	1.09231604044808	4.48526274625238	12.076011724946	1.97989609350739	1.66530432516902	1.4264660447905	1.49262407372951	1.7944703577833	1.53403710521542	1.65961144255974	674.964189526272	79.6037508089735	25.2994447520475	8.7007878329802	241.15661775227	95.8298591502769	155.088008808516	276.983496156102	35.107250213623	15.5932502746582	482	13	0.693046997044046	0.0269709543568465	0.81558462739195	0.13745045390615	6	1
"Astrocaryum mexicanum"	321006	340	95	50	64	321006	95	806461.703608306	325015.758266462	344	"LC"	"EN"	"325015.758266462"	29.247774294803	74.6998320905786	0.0795225487911682	24.3534388692755	9.91401601088674	61.9326766566226	195.085595542506	32.5908332623933	16.5265069359227	16.0643263264706	25.4306531404194	24.0375528235185	26.3749664507414	21.6513134605006	2403.32631578947	416.063157894737	48.9473684210526	65.790115677683	1103.74736842105	181.315789473684	596.136842105263	336.589473684211	1.233729380914	0.858291984584989	4.89841952277862	33.6323572044463	1.71918513084909	1.3280322265325	1.45264690103786	1.18069499077846	1.61837049514663	1.31698930472096	1.28558303360622	624.290004250024	115.928060095825	21.8268663363514	11.9467953841807	311.930774113017	73.4699624767713	201.425959710363	130.413295133558	35.5180015563965	8.86124992370605	669	1	0.583384109315542	0.00149476831091181	0.736895518937007	0.117644082376157	10	8
"Astrocaryum murumuru"	2304483	60	17	14	14	2304483	17	3589073.22506066	2298261.71992885	60	"LC"	"EN"	"2298261.71992885"	15.0461328169879	144.492857596426	0.0953685916645233	26.0799122978659	9.73692021650426	78.1927651798024	53.0546891829547	32.604367312263	19.9432354534374	12.6611319149242	25.7685052086325	26.1868066226735	26.6987106098848	25.4156351650462	2361.41176470588	343.470588235294	61.4705882352941	53.9369374443503	969	213.705882352941	382.529411764706	744.764705882353	0.835381638064158	1.48985262972455	7.41721325629467	14.8425851749061	1.41770860017995	2.2467118933627	2.86336285741918	0.601945091132036	1.35267661300624	0.841247438803633	1.03318509878691	330.440815204389	59.9886631446505	48.2818776134727	15.9767765562951	173.814196773451	147.716267175404	202.828781749244	395.501505909232	35.1580009460449	14.84850025177	442	8	0.680788687933376	0.0180995475113122	0.792679617000877	0.17896900154136	9	5
"Astrocaryum paramaca"	198872	16	4	4	4	198872	4	690692.162100382	198403.8945867	16	"LC"	"EN"	"198403.8945867"	10.9633547067642	18.3736287727952	0.0972701652353862	26.1452836990356	8.70117163658142	79.4785976409912	61.4762229919434	32.2585620880127	21.3125004768372	10.9460616111755	25.6875519752502	26.8611354827881	26.9718542098999	25.4279894828796	2197.25	323.25	52.5	51.8376884460449	886.75	187.5	213.25	759.25	0.815189610311267	0.42297493075424	2.60816092419022	14.2292514334574	0.551030573383382	0.753545266652976	0.312012505332784	0.650766193144217	0.741517381334763	0.838915676053565	0.891424716198078	118.074482142982	54.3836678915034	22.248595461287	11.7990190092996	129.780263008929	65.9772688128267	114.677446198748	152.975760607141	32.7897491455078	20.1905002593994	371	33	0.794317282157791	0.0889487870619946	0.819742435246814	0.162412993039443	3	3
"Astrocaryum perangustatum"	67341	24	7	4	5	67341	7	132820.559820608	67671.7666930296	28	"LC"	"EN"	"67671.7666930296"	9.18512501035418	5.88488667351859	0.0902992939310414	24.8615327562605	10.8398986543928	84.4505920410156	51.6359116690499	30.9333932059152	18.0989641462054	12.8344290597098	25.132922581264	24.1507443019322	25.3312258039202	24.1278157915388	1885.42857142857	244.428571428571	65.5714285714286	45.3165108816964	713.285714285714	223.857142857143	570.571428571429	226	0.907385029765956	0.511147211720695	1.21264211704789	7.94286506786202	0.693631482471066	1.23255856530483	0.548290775096342	0.865739287027715	1.0262252573904	0.878184695741204	0.976127767815241	433.442367235006	31.2188892758703	32.6336081509903	11.1351311180543	91.543640386638	107.564598531036	121.928745780554	112.396619166236	32.1520004272461	16.7150001525879	292	41	0.745339663682626	0.14041095890411	0.78392996202943	0.268264172998247	2	1
"Astrocaryum rodriguesii"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	12.7949190139771	5.61571264266968	0.0655456706881523	26.2401351928711	8.73452091217041	77.894645690918	58.8569107055664	32.1007499694824	20.8875007629395	11.213249206543	25.7082500457764	26.9629993438721	27.0377922058105	25.6947917938232	1903	303	44	58.0883827209473	828	174	219	780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.1007499694824	20.8875007629395	303	44	0.814861301198385	0.145214521452145	0.814861301198385	0.145214521452145	1	3
"Astrocaryum sciophilum"	223531	28	11	7	7	223531	11	461865.566489366	223414.815588397	28	"LC"	"EN"	"223414.815588397"	10.414587801153	95.7893738367341	0.0165308368371122	26.2627958817915	8.61451521786776	79.524997364391	58.6530050797896	32.2487959428267	21.4162042791193	10.8325916637074	25.9266777038574	26.8643297715621	27.0901289853183	25.6494924371893	2042.45454545455	355.545454545455	56.9090909090909	58.7924863641912	919.181818181818	211.363636363636	229.272727272727	574.545454545455	0.435042495333942	0.426818831897937	1.28179411944225	5.42452818224644	0.388745792408277	0.478541367355574	0.506452601714751	0.391142178495497	0.587405613564813	0.46801791755449	0.47596012214025	244.305695241173	20.0118146921444	9.10444446909909	10.209774749236	32.4925166209642	35.4041600021035	59.3364827219998	226.014762188829	32.8735008239746	20.1905002593994	371	40	0.793232737856769	0.107816711590297	0.821582341400085	0.160061365379698	2	4
"Astrocaryum scopatum"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	8.45334720611572	2.79589056968689	0.0176570564508438	25.2726345062256	10.3448543548584	88.4062271118164	33.1448974609375	31.1672496795654	19.4657497406006	11.7014999389648	25.2530403137207	25.1265830993652	25.5477905273438	24.7754592895508	2166	233	147	16.4124794006348	674	471	505	550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.1672496795654	19.4657497406006	233	147	0.803775576885551	0.630901287553648	0.803775576885551	0.630901287553648	1	1
"Astrocaryum sociale"	230	16	4	2	3	230	4	1394.47803982691	230.489558110749	16	"EN"	"EN"	"230.489558110749"	29.7573171854019	1016.71531966329	0.0707751072477549	26.5843410491943	8.08110952377319	80.9410266876221	49.8366413116455	32.0041241645813	22.0201873779297	9.98393678665161	26.1600522994995	26.811375617981	27.293906211853	26.1109166145325	2334.25	307	78	44.5931510925293	892.25	271.75	395	847	0.194297617289102	0.0532266379493675	0.120241720457564	1.68149596241666	0.226161472479625	0.195153058334112	0.061722659201633	0.139337816429117	0.247062621032551	0.204109383632778	0.160611210672838	27.8971324691266	5.35412613473634	13.3416640641263	2.9906607745347	10.3722385883344	30.181396035748	8.67947771086102	30.8220700148449	32.3362503051758	21.8102493286133	315	71	0.826881390204935	0.225396825396825	0.834894718837019	0.254071661237785	1	1
"Astrocaryum standleyanum"	799220	200	69	36	41	799220	69	1336237.55873537	799465.40786748	212	"LC"	"EN"	"799465.40786748"	32.0225082065748	111.270146770754	0.0517078030878084	25.6684330097143	7.58769946858503	81.9348068237305	52.2490239350692	30.4851863142373	21.1920219918956	9.2931643223417	25.5876703124115	25.6282860576243	26.3773579804794	25.1098423833432	3130.10144927536	436.971014492754	89.6086956521739	55.7692681464596	1198.52173913043	325.884057971014	779.782608695652	823.04347826087	1.16180852393117	1.26587084897215	6.54544489384798	20.8221816110103	1.19964860301695	1.5672536178923	1.64658572214345	0.982774333879228	1.41633089898482	1.14065173773825	1.22479631536061	1537.6452886392	151.800950455686	115.613480970418	23.9025792783354	434.255062237948	383.015532484607	410.431475600596	599.486114120267	34.046501159668	16.7208995819092	756	2	0.722845808977294	0.00264550264550265	0.842358314295055	0.205067825279427	9	4
"Astrocaryum triandrum"	NA	8	2	2	2	2412	2	9788.65762802428	0	8	"CR"	"CR"	"2412"	21.9583501815796	37.5297336578369	0.127855520695448	27.1194944381714	10.0364065170288	89.5744667053223	35.3940296173096	32.9842491149902	21.7756252288818	11.2086238861084	26.7829790115356	27.2189378738403	27.4773120880127	26.6159591674805	2753	384.5	74	42.6701946258545	988	308.5	526.5	936	0.211873893338205	0.13006315145589	1.90664520208201	3.59521923822077	0.553311919445931	0.169528786051915	0.383783133394015	0.110219740827385	0.0359145097278911	0.234258253169735	0.140890508250945	403.050865276332	81.317279836453	16.9705627484771	7.29734446345161	188.090403795622	51.618795026618	6.36396103067893	253.144227664784	33.3754997253418	21.6557502746582	442	62	0.810487300956156	0.14027149321267	0.817598396753479	0.192457737321196	1	1
"Astrocaryum tucuma"	NA	4	1	1	1	NA	1	0	0	4	"CR"	"CR"	"NA"	28.5858631134033	6.48329973220825	0.0842097103595734	26.4383125305176	7.76187467575073	77.967658996582	63.8495674133301	31.7602500915527	21.8050003051758	9.95524978637695	25.8843326568604	27.1942081451416	27.2221260070801	25.8843326568604	1870	333	28	70.7910842895508	906	112	145	906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.7602500915527	21.8050003051758	333	28	0.834702478789204	0.0840840840840841	0.834702478789204	0.0840840840840841	1	8
"Astrocaryum ulei"	42946	20	5	5	5	42946	5	210972.831680096	43426.6387207834	20	"LC"	"EN"	"43426.6387207834"	8.79872159957886	1.12231792807579	0.0520682673901319	25.0534675598145	10.5072496414185	73.4309906005859	80.6968360900879	31.5540504455566	17.1725999832153	14.3814504623413	25.4778503417969	23.8843753814697	25.7641830444336	23.8795169830322	1752.8	252.2	29.8	56.9537200927734	705.4	123	548.2	129.8	0.625887187214052	0.484531399614345	4.89197693086316	21.5734545934312	0.832616232448273	1.14947851257718	1.45320657303557	0.622271381056222	0.705739043781699	0.673715729770003	0.69649326245627	178.715416234862	20.7773915590962	9.5236547606473	5.25976180094247	38.1287293257984	35.6230262611138	94.1312912904099	37.1644991894146	32.8040008544922	15.7872495651245	269	20	0.722266179823221	0.0743494423791822	0.760389229088587	0.118160190325139	1	3
"Astrocaryum urostachys"	136330	344	123	36	49	136330	123	252749.618511213	136308.292065223	332	"LC"	"EN"	"136308.292065223"	11.7403322836248	3.98338879614584	0.0284867834174869	25.465147111474	9.75456827055148	86.1650133210469	46.7577609395593	31.1164305772239	19.7853636392733	11.3310669379506	25.2815806070964	25.5056499698298	25.9323878714709	24.8140738107325	3046.61788617886	319.593495934959	187.414634146341	16.0962088282515	909.788617886179	606.349593495935	690.764227642276	788.723577235772	0.963675309796737	0.325683078887066	2.05287221660882	7.7118004257804	1.13437843385575	0.710650275238338	0.552997713460837	1.09648294291244	0.724597824119075	0.955527069325617	1.0010130411308	569.070157885208	75.5696223770031	36.9159272635229	4.42419480765179	208.016560344561	96.6130513991411	107.389675092193	214.142946773113	32.7772483825684	17.0562496185303	502	116	0.743302334852114	0.231075697211155	0.809825364564269	0.586415670312897	2	3
"Astrocaryum vulgare"	2943560	116	33	28	28	2943560	33	5132930.76906029	2924038.21820477	116	"LC"	"EN"	"2924038.21820477"	27.2361978184093	129.19332021822	0.0910676357929002	25.9515975605358	10.0842665903496	75.6509029504025	75.4685738303445	32.7571193232681	19.2150479807998	13.542071313569	25.7330917011608	25.9145282976555	26.8664863470829	25.0827661572081	1828.90909090909	328.060606060606	22.1515151515152	75.7167175755356	892.757575757576	86.8181818181818	219.666666666667	602.757575757576	0.994793568121253	1.74476027674264	5.94086483520118	37.3970359467452	1.22317019502074	2.9363296744882	3.21146104054013	0.706560318201139	1.8775975686326	0.929834941890278	1.51144569787546	453.600206930368	79.7021562576648	24.7008618424049	15.1071918783151	213.390638018493	96.4729413311884	157.290667767248	451.463248109898	35.2467498779297	12.7252502441406	461	1	0.646515025372838	0.00216919739696312	0.778807882056496	0.0675226307038612	11	6
