"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
1 0.005 0.732548466026727 0.445789749094184 0.0874324153722314 0.185424096025446
1 0.01 0.726325051759834 0.43192391164106 0.0881209112129716 0.185618618548811
1 0.05 0.740000941087898 0.456588716445917 0.0817570696791774 0.17511659259049
1 0.1 0.737848673066064 0.450198072809434 0.0814234943545634 0.175241859105639
1 0.5 0.731704310182571 0.430986578669097 0.0835986700248596 0.181372067557986
1 1 0.74838979860719 0.458846885306098 0.0763214319095876 0.169915357730845
1 2 0.707182382834557 0.359002145705252 0.0693006671188653 0.159408949181624
1 5 0.575605119518163 0.0186543953744721 0.0262993265376038 0.0595848145473594
1 8 0.568986448334274 0 0.0146102397877669 0
1 10 0.568986448334274 0 0.0146102397877669 0
2 0.005 0.714210427253905 0.406907474405046 0.0923489189157008 0.1934903286114
2 0.01 0.729481460568417 0.436260434337371 0.0890711453817642 0.190950526546942
2 0.05 0.733500846979108 0.44347263447297 0.0840889537909122 0.180106835305898
2 0.1 0.732052512704687 0.438127052406397 0.0847792154435349 0.181835224126464
2 0.5 0.736131187652927 0.438651321503152 0.0796849307365517 0.17455448648544
2 1 0.745820628646716 0.452792614434544 0.074448726027899 0.166273545678178
2 2 0.71429512516469 0.375680511057216 0.0741386619413931 0.169771296252893
2 5 0.610490306794655 0.112686095490017 0.0525958282176432 0.124519018299639
2 8 0.568986448334274 0 0.0146102397877669 0
2 10 0.568986448334274 0 0.0146102397877669 0
3 0.005 0.706898174289479 0.396233111181244 0.084014272589672 0.177586861861243
3 0.01 0.713137587050631 0.40844560276987 0.0966399924948819 0.200709209282519
3 0.05 0.71920478072652 0.418197936076767 0.10008403332416 0.209207344102615
3 0.1 0.728145115753811 0.433111709896649 0.0879914148002059 0.185801837118647
3 0.5 0.735755693581781 0.437375198317399 0.0769059611601116 0.170329775866811
3 1 0.74437794089968 0.449287746578509 0.0738613705535041 0.164949934266955
3 2 0.710759457933371 0.368450591348119 0.0753429955851235 0.173144613027051
3 5 0.622219085262564 0.142550866016293 0.0575964237979338 0.137175935180675
3 8 0.569462638810465 0.00125 0.0154429326354658 0.0125
3 10 0.568986448334274 0 0.0146102397877669 0
5 0.005 0.710424430641822 0.402246767735772 0.0944565204418598 0.1949765815445
5 0.01 0.696293995859213 0.375141894353449 0.0890133740304565 0.183209769755132
5 0.05 0.707878787878788 0.395004220726152 0.0843592603520907 0.173729685588396
5 0.1 0.722593638245812 0.422887652495676 0.084306132197023 0.178708139720993
5 0.5 0.73126764539808 0.427913371706516 0.0774797115581788 0.170044297456238
5 1 0.742698099002447 0.444877478593283 0.0710923892459761 0.159087446181299
5 2 0.709393939393939 0.365101379878275 0.0739878870111329 0.170478991917166
5 5 0.628345567476002 0.158384503550775 0.0591863481605013 0.140915027793616
5 8 0.569856013551666 0.00253945196434467 0.0156289253169073 0.0159562595802736
5 10 0.568986448334274 0 0.0146102397877669 0
7 0.005 0.70804724261246 0.400968212409578 0.0976230434954125 0.200246315713149
7 0.01 0.701437982307548 0.386906536880678 0.0983897496404889 0.203793616143533
7 0.05 0.710780161867118 0.404022466744272 0.0881351786381768 0.17999518388978
7 0.1 0.721853002070393 0.420830884477539 0.0835454560996543 0.177783855938188
7 0.5 0.728224167137211 0.421398347075598 0.0778600153576605 0.171060471882481
7 1 0.741808770939206 0.442892791463261 0.0717550050357528 0.160274301059004
7 2 0.707654808959157 0.361526513910444 0.0727344354582857 0.167372606034251
7 5 0.632795972143798 0.169369703308919 0.0581678561415192 0.1392480023694
7 8 0.571634669678148 0.00713942141494941 0.0176003728319869 0.0273236290371851
7 10 0.568986448334274 0 0.0146102397877669 0
9 0.005 0.700985319028797 0.385440632244713 0.0893315756973932 0.186996373549468
9 0.01 0.711333521550913 0.407068728081121 0.0951232865954122 0.194490724590455
9 0.05 0.726188594014681 0.434907899361607 0.0869786659863906 0.178380671487185
9 0.1 0.723635422548466 0.426470271592017 0.0904637988386651 0.189767245671021
9 0.5 0.732571993224167 0.430780159213335 0.0831302183609474 0.181280893479648
9 1 0.740939205721814 0.440946967334068 0.0709799603414053 0.158588451874868
9 2 0.704075851684547 0.353569772998423 0.0705841911900868 0.162374337223666
9 5 0.636353284396763 0.178801554881926 0.0593993440045056 0.140740200749924
9 8 0.572047807265199 0.00839425958445987 0.0195238343851262 0.0351724992559832
9 10 0.568986448334274 0 0.0146102397877669 0
11 0.005 0.710861095426313 0.407208701044671 0.08696355615248 0.178860152711931
11 0.01 0.734564276303407 0.455096830836949 0.0794662592901148 0.164579958813294
11 0.05 0.712285902503294 0.405622342291458 0.0903205348761277 0.190523753659979
11 0.1 0.713451910408432 0.404956966586493 0.0799502829046823 0.169014259324427
11 0.5 0.72727555053642 0.420169599735235 0.0810373378004947 0.177019276184572
11 1 0.740939205721814 0.440946967334068 0.0709799603414053 0.158588451874868
11 2 0.702731978166761 0.350497636588387 0.0707275348512551 0.162682705612496
11 5 0.636827592697158 0.18015685311115 0.0593815718345172 0.140553828704161
11 8 0.572502352719744 0.00968138829733116 0.0204734238908393 0.0371611016873362
11 10 0.568986448334274 0 0.0146102397877669 0
13 0.005 0.709797666102014 0.404769545867281 0.0980609034248228 0.204334184373723
13 0.01 0.716096367400715 0.418137273861703 0.088462341375686 0.180488746602195
13 0.05 0.719616036137775 0.421019015029084 0.0878931430756774 0.182046317176546
13 0.1 0.718400150574064 0.415910814443872 0.086181922092322 0.179660798055229
13 0.5 0.729133258046301 0.422899398136387 0.079781654694631 0.175439914326964
13 1 0.740939205721814 0.440946967334068 0.0709799603414053 0.158588451874868
13 2 0.702277432712215 0.349260493456598 0.0710088017866484 0.163901862237965
13 5 0.63860624882364 0.184466823470985 0.0586047356560119 0.139761577402831
13 8 0.572956898174289 0.0109685170102024 0.0213711175519329 0.0390056839958044
13 10 0.568986448334274 0 0.0146102397877669 0
