"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
1 0.005 0.732654808959157 0.447109120997491 0.0872916154314107 0.182299841061339
1 0.01 0.728690946734425 0.43856700853505 0.0924631987468719 0.195517387645749
1 0.05 0.722269904009034 0.420404764266887 0.0921577552946914 0.196323825386352
1 0.1 0.730805571240354 0.437415352211689 0.0869302873793749 0.185741176926956
1 0.5 0.729860718991154 0.433170341553027 0.0839747460637966 0.180731168682117
1 1 0.737038396386222 0.446197713504622 0.0798406895250753 0.174316141052411
1 2 0.732155091285526 0.432910557696305 0.0843129657689629 0.183239200474157
1 5 0.731075663466968 0.423192663102657 0.0776557793244336 0.172526301378838
1 8 0.702816676077546 0.35503156650936 0.0739315667653604 0.167265970517625
1 10 0.68235836627141 0.303631498991634 0.0785537572263083 0.177921682283219
2 0.005 0.719070205157162 0.412463464966416 0.0835834749120955 0.176950191245021
2 0.01 0.70364577451534 0.380074636282384 0.0888338838343983 0.189886426334783
2 0.05 0.711402220967438 0.394559702441233 0.0792598538517001 0.16748420215419
2 0.1 0.721086015433842 0.414889154764282 0.0857908260484047 0.183156185649269
2 0.5 0.721186711838886 0.414155406290469 0.0825361590695655 0.176431408741984
2 1 0.729876717485413 0.429456294135888 0.0841623450759917 0.182753812962734
2 2 0.735690758516846 0.439145183374691 0.0768288531880192 0.168919056014504
2 5 0.73335027291549 0.429033241385384 0.0757259630149191 0.168101801668289
2 8 0.704923771880294 0.359894756979352 0.075998478223241 0.171511535972462
2 10 0.695518539431583 0.335739003001438 0.0749527526768125 0.170629416437852
3 0.005 0.723418031244118 0.428692554240119 0.0935604878348004 0.197217778777592
3 0.01 0.719411820063994 0.419725837661345 0.100037598762867 0.207536719725044
3 0.05 0.710604178430265 0.398057020857173 0.0861834077049789 0.18203480515012
3 0.1 0.714504987765857 0.404168453046564 0.0867043826194585 0.185149293986309
3 0.5 0.718651421042725 0.406664184827038 0.0902671187309534 0.196463709802864
3 1 0.723590250329381 0.416697942384638 0.0875700077368674 0.191928398727522
3 2 0.736188594014681 0.439923118668144 0.0836091077253122 0.182937771364526
3 5 0.72939770374553 0.421280314660289 0.0770358575966568 0.169670160560376
3 8 0.711670431018257 0.377167868802251 0.0746381589118983 0.166307984939423
3 10 0.696447393186524 0.340508667102235 0.0707368706998474 0.160620432285536
5 0.005 0.71324392998306 0.410204146251607 0.079724762480273 0.169343799663711
5 0.01 0.705115753811406 0.395546484520558 0.0850302237095833 0.176573688472558
5 0.05 0.722483530961792 0.429176914405477 0.0890378652563172 0.184790683780605
5 0.1 0.723836815358554 0.425731719172749 0.0928567993440537 0.197099419833025
5 0.5 0.722135328439676 0.413622907139984 0.0856459618596327 0.18451038915347
5 1 0.719325239977414 0.406889930228374 0.0839647836148751 0.180455414758616
5 2 0.734805194805195 0.436651099675923 0.0770831620977396 0.169458750986976
5 5 0.730186335403727 0.42271349466469 0.071004579859795 0.157484565965664
5 8 0.712182382834557 0.37917097602445 0.0710820389013658 0.158147071242185
5 10 0.699589685676642 0.346673857162499 0.072709143794636 0.164846490704301
7 0.005 0.709089968003011 0.407816808126036 0.0973216731134711 0.196124703640341
7 0.01 0.72214568040655 0.430614404766139 0.0823955038886115 0.169448036686302
7 0.05 0.724388292866554 0.431857053958306 0.093233176092694 0.192633669162389
7 0.1 0.733969508752117 0.448003481849209 0.0874820306140768 0.183464987833105
7 0.5 0.718829286655374 0.408367481453909 0.092854527193973 0.198704442386205
7 1 0.718024656502917 0.403051839147049 0.0891335266531153 0.1933272355458
7 2 0.736125541125541 0.439759322838386 0.0804292112040372 0.176195101733462
7 5 0.732069452286844 0.425873282641251 0.0726295921331429 0.162966156325751
7 8 0.711753246753247 0.377514781993659 0.0726896451797185 0.161071377732049
7 10 0.691524562394128 0.327934421863243 0.0763591140168962 0.173619522591099
9 0.005 0.721023903632599 0.432102843645222 0.0967146487955378 0.194783223264092
9 0.01 0.737194616977226 0.463066593800447 0.0884287994461642 0.180877775946278
9 0.05 0.723024656502917 0.430989366159987 0.083784074884223 0.170911713213663
9 0.1 0.722422360248447 0.423846273588197 0.0822620018481683 0.173494182183941
9 0.5 0.722139092791267 0.414853613304693 0.0848089585778932 0.181465980267248
9 1 0.722370600414079 0.413670576886694 0.0854151537260689 0.184910563234056
9 2 0.734471108601543 0.436039375028135 0.0771504107936144 0.170126613466234
9 5 0.73283079239601 0.427539198247967 0.0710574761650917 0.15750826339277
9 8 0.711136834180312 0.375740417302532 0.0729141995342043 0.162439382497945
9 10 0.699237718802936 0.345234647644314 0.0738808114888072 0.166070972677773
11 0.005 0.724299830604178 0.437985192492563 0.0924108249231988 0.185736146365266
11 0.01 0.717009222661397 0.421260075536899 0.0881771514627092 0.181846915415802
11 0.05 0.740852625635234 0.46642248970232 0.0931922465158287 0.19410519472945
11 0.1 0.728631658196876 0.437317200346847 0.0878346660520736 0.184450825538999
11 0.5 0.722947487295313 0.41601547612475 0.0779685936777662 0.168758384046697
11 1 0.718400150574064 0.4036346723338 0.0839004381789674 0.182263895705127
11 2 0.733046301524562 0.433195558551925 0.0811796523383793 0.177774250468731
11 5 0.727557876905703 0.416525688981651 0.0749970060154623 0.16574124076334
11 8 0.706210239036326 0.36525327325637 0.0713585779310996 0.159552205948381
11 10 0.693676830415961 0.332920301311764 0.0742136533535915 0.167454204357668
13 0.005 0.727287784679089 0.444046975687272 0.0962876596134924 0.197022216264771
13 0.01 0.732046866177301 0.453107263069317 0.0971888221040051 0.195335167693941
13 0.05 0.729679089026915 0.443092856071887 0.085243248600212 0.175248521274778
13 0.1 0.723295689817429 0.426351851371713 0.0930763007560549 0.195141142276187
13 0.5 0.715892151326934 0.400448244385171 0.0821360215254385 0.177950626296874
13 1 0.717880670054583 0.401889790741756 0.0808377378790068 0.177638498849523
13 2 0.737079804253717 0.441231548693111 0.0778366318072531 0.171371013982628
13 5 0.72884246188594 0.41885475675566 0.075420324762925 0.167366130256379
13 8 0.704949181253529 0.362599087771731 0.0744812374670343 0.165336925281654
13 10 0.695209862601167 0.337039412290297 0.0738304746791517 0.165887788082609
