"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
11 0.05 0.712623753058536 0.415382683781263 0.0772106078671047 0.156639182143425
11 0.1 0.729028797289667 0.443159177853822 0.089855650643584 0.186660661898064
11 0.5 0.723281573498965 0.415990476106893 0.0913651531558782 0.197924145911227
11 1 0.720338791643139 0.402985463589757 0.0859080858725272 0.187637158084203
11 2 0.701222473178995 0.363082306732889 0.0849390254925943 0.183341534443206
11 5 0.69669678147939 0.353811529078542 0.0918580310968758 0.198826711689236
11 8 0.50585827216262 0 0.0706115795625537 0
11 10 0.486445511010728 0 0.0695347482177346 0
13 0.005 0.682826086956522 0.359503765737709 0.0968809213641384 0.19494894219869
13 0.01 0.685264445699228 0.362449039199863 0.082040659828905 0.165164798943331
13 0.05 0.713734236777715 0.419655169774419 0.0837579486604953 0.167188760268284
13 0.1 0.723135704874835 0.431531879088774 0.0874104235137653 0.179628397754209
13 0.5 0.729176548089592 0.42700967564444 0.0887019896534715 0.191609548204903
13 1 0.721581968755882 0.405784123217127 0.0867879607239804 0.189870616112572
13 2 0.701621494447581 0.36179055324371 0.0882638412888716 0.192867979987424
13 5 0.694105966497271 0.345550862659318 0.087306587515947 0.190637170039678
13 8 0.502487295313382 0 0.0708125133850658 0
13 10 0.500911914172784 0 0.0708506964951435 0
