"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
1 0.005 0.735146809712027 0.451685646055761 0.0907708732658584 0.192416219823662
1 0.01 0.734154903067947 0.449117786604828 0.0818148565692164 0.173924863704661
1 0.05 0.73978731413514 0.458697149500321 0.0896377306357654 0.190821194942723
1 0.1 0.737180500658762 0.451861624532482 0.0873296032042862 0.186482199155232
1 0.5 0.73982683982684 0.453086738755028 0.0816237823829519 0.177167329165641
1 1 0.729427818558253 0.428787317917661 0.0868790678576658 0.188326942341861
1 2 0.735000941087898 0.438687269905733 0.0791048761286128 0.171088442744298
1 5 0.702923960097873 0.360438625851458 0.0763013282237954 0.169780739113015
1 8 0.668793525315264 0.274607099241755 0.0751176140980541 0.172310134852226
1 10 0.643963862224732 0.209681692492569 0.0716482586417096 0.16478195453035
2 0.005 0.718457556935818 0.412618311338345 0.0846206197597564 0.182346767564998
2 0.01 0.726107660455487 0.426721852173265 0.0925063431176151 0.198248344877041
2 0.05 0.713989271597967 0.399510787550239 0.0930186191304409 0.201467349529804
2 0.1 0.718847167325428 0.408633054343584 0.0917694962505713 0.197099514069447
2 0.5 0.715016939582157 0.398077819454896 0.0873006234033389 0.189390314398529
2 1 0.733495200451722 0.435710750369245 0.0780898221581743 0.170459391775601
2 2 0.73581121776774 0.438777819933608 0.0790063688538541 0.173951572641538
2 5 0.706170713344626 0.366614363023812 0.0731130834774399 0.16526260753678
2 8 0.679046677959721 0.299568056923975 0.0756388295410665 0.170559088799817
2 10 0.663771880293619 0.260168878571774 0.0690100637659 0.159232249734391
3 0.005 0.723747412008282 0.426522233166655 0.0849477854112164 0.179403560847927
3 0.01 0.720171277997365 0.420141304706405 0.0917773266547808 0.194219592863055
3 0.05 0.723722002635046 0.424999439171243 0.0813637136060971 0.173713269418453
3 0.1 0.715550536420102 0.404458120672186 0.0951610738079619 0.206387463746085
3 0.5 0.714647092038396 0.397771593733921 0.0867236887231422 0.189810159046521
3 1 0.723317334839074 0.414428618975328 0.0815380870043189 0.177858701743062
3 2 0.733619424054207 0.433680527575919 0.0842222003541156 0.183534277676977
3 5 0.704431582909844 0.363923141821758 0.0752663241895082 0.167278385483671
3 8 0.682981366459627 0.311336951121548 0.0756373028111113 0.170119978938336
3 10 0.66875211744777 0.275192066401438 0.0720598060489483 0.164428265343991
5 0.005 0.709742141916055 0.402162049443664 0.09321337590035 0.192678671062963
