"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
1 0.005 0.752460944852249 0.486913811206578 0.0906462776221891 0.190221632566866
1 0.01 0.750624882364013 0.482897987943194 0.0893716678907037 0.18684241204569
1 0.05 0.753355919442876 0.486053876790122 0.0881114871968236 0.186994421215653
1 0.1 0.746280820628647 0.468678695648637 0.0889918779119734 0.190260086737939
1 0.5 0.745287031808771 0.461359144125001 0.0846139128755467 0.182614199833793
1 1 0.738935629587803 0.438714191028595 0.0839867147862285 0.185658331864577
1 2 0.724664972708451 0.403216408557802 0.0772369810293977 0.172399363971888
1 5 0.50218897044984 0.00829562938083491 0.0753601535494928 0.0406881659608689
1 8 0.500782044042914 0 0.0708522646821386 0
1 10 0.493633540372671 0 0.070567130881087 0
2 0.005 0.748874458874459 0.484606369750348 0.094513145359748 0.192467457740984
2 0.01 0.749379823075475 0.482609319421578 0.09065053573953 0.189894436681889
2 0.05 0.747482589873894 0.47401702586678 0.0889132248273511 0.188544288398294
2 0.1 0.746613024656503 0.470224270006956 0.0900972620092554 0.191517742926103
2 0.5 0.742040278562018 0.453754690482556 0.084897863150575 0.1828938489703
2 1 0.740508187464709 0.4433214324708 0.0737839519628633 0.162397407559907
2 2 0.731461509504988 0.419188302586788 0.0793432478291774 0.176095219222095
2 5 0.717250141163185 0.383319006203991 0.0815402922885475 0.179076508677039
2 8 0.503797289666855 0 0.0707537710780896 0
2 10 0.490471485036702 0 0.0702064917712708 0
3 0.005 0.7337794089968 0.449809670697825 0.086996240103921 0.181244646038691
3 0.01 0.737000752870318 0.457997467076341 0.0853955572648249 0.176801875076122
3 0.05 0.740781102955016 0.461087791958771 0.0935315761185169 0.197843384683328
3 0.1 0.744399585921325 0.46556669460254 0.0887542463683931 0.189674891896531
3 0.5 0.742555994729908 0.454599981097035 0.0868306662739175 0.187205336922369
3 1 0.738682476943347 0.438904259218303 0.074465546867279 0.164394569742885
3 2 0.732250141163185 0.417513719176894 0.0760675724260056 0.173338540126154
3 5 0.701069075851685 0.35086307208186 0.0959217432556185 0.204719831731811
3 8 0.498331451157538 0 0.070836777200611 0
3 10 0.497795031055901 0 0.0708219611642751 0
5 0.005 0.705560888386975 0.393423532038494 0.0953425875458059 0.198538759481128
5 0.01 0.716052136269528 0.413978814309574 0.0915700949077126 0.190158768764924
5 0.05 0.73686617730096 0.453795114709489 0.0989711091574322 0.207444092193732
5 0.1 0.738132881611142 0.453358785039946 0.0927560388766818 0.196826716131998
5 0.5 0.74435441370224 0.458453013632576 0.0859958107795805 0.185179205147765
5 1 0.740047995482778 0.439927625167643 0.072444178759897 0.160843915256859
5 2 0.730886504799548 0.414621247328988 0.0779747985280679 0.175421231346352
5 5 0.715532655750047 0.377971598477878 0.086437336815451 0.192409264724526
5 8 0.508625070581592 0 0.0703243763277601 0
5 10 0.499003387916431 0 0.07084954419649 0
7 0.005 0.713562017692452 0.413315308814121 0.0906383576819649 0.182866485479166
7 0.01 0.714663090532656 0.413765851319005 0.0966201032577918 0.195869638762645
7 0.05 0.737696216826652 0.454199004160693 0.0935872405578941 0.197687293356064
7 0.1 0.742557876905703 0.461946515789203 0.0902687978366253 0.192472730727327
7 0.5 0.744293242988895 0.45771900499487 0.0862334592355627 0.185961421223945
7 1 0.735911914172784 0.43125946207897 0.0732469961602532 0.161309303023745
7 2 0.729601919819311 0.411929990302689 0.077999197870642 0.17679454930677
7 5 0.698722943722944 0.346988387053073 0.0931102910205335 0.190112086816286
7 8 0.494488989271598 0.00128712871287129 0.0713745923956052 0.0128712871287129
7 10 0.495050818746471 0 0.0706818178032114 0
9 0.005 0.712929606625259 0.410490058486252 0.0883440600817202 0.181966774521371
9 0.01 0.714765669113495 0.415703141342374 0.0807397569599721 0.162270535586605
9 0.05 0.730245623941276 0.438071314422025 0.0982129864893378 0.209249377436204
9 0.1 0.739393939393939 0.454911727937989 0.0913135309707894 0.194263677576512
9 0.5 0.744852249200075 0.458836743457976 0.0819413537902286 0.177892788014044
9 1 0.733720120459251 0.425780729696835 0.0746792576702218 0.16606482687573
9 2 0.733674948240166 0.420700421435475 0.0761390092487149 0.172335220684908
9 5 0.707610577827969 0.366220565144148 0.091627929950346 0.189437844782413
9 8 0.490900621118012 0 0.0702639746575426 0
9 10 0.486597967250141 0 0.0695645916516101 0
11 0.005 0.705496894409938 0.398285802401861 0.0908244613551472 0.184821246750335
11 0.01 0.707609636740071 0.397961749394481 0.0839406303415175 0.174909954210751
11 0.05 0.735463015245624 0.449368096943736 0.101109026616612 0.214182152942788
11 0.1 0.742579521927348 0.46203790398101 0.0862286137373776 0.182765133838037
11 0.5 0.747437417654809 0.464682761600005 0.0858796474431528 0.184970825239566
11 1 0.73280726519857 0.423278789934422 0.074603023362191 0.166134700700589
11 2 0.730532655750047 0.413241368180774 0.0771331618485851 0.175179421949386
11 5 0.716066252587992 0.380320853587941 0.0803554397095473 0.178912964158051
11 8 0.490516657255788 0 0.0702126695793385 0
11 10 0.501933935629588 0 0.0708299604355432 0
13 0.005 0.690787690570299 0.365373368062778 0.0959813097351744 0.197919507127565
13 0.01 0.716898174289479 0.417781131103093 0.0863928787365607 0.181385181233417
13 0.05 0.734138904573687 0.4463645692346 0.0969358418376739 0.205308912678314
13 0.1 0.744298889516281 0.466038509693181 0.0907595561055092 0.192812178523486
13 0.5 0.744848484848485 0.458824307976303 0.0841043908959649 0.18168527005383
13 1 0.732890080933559 0.423002222428675 0.0744200565331993 0.16651129663224
13 2 0.730927912667043 0.414560595140222 0.0749999812090852 0.170107032340611
13 5 0.701989459815547 0.352322659761651 0.0910940090629965 0.190124831423853
13 8 0.497269904009034 0 0.0708034778096852 0
13 10 0.500511010728402 0 0.0708547628005177 0
