"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
1 0.005 0.74135422548466 0.462723843884465 0.0875722132871707 0.184423217659911
1 0.01 0.735146809712027 0.451119714652106 0.0930137282730647 0.195982715288536
1 0.05 0.741957462827028 0.462981944179045 0.0929465058373668 0.197002745671087
1 0.1 0.748468849990589 0.475698626042236 0.086312518918789 0.181382883238308
1 0.5 0.747994541690194 0.469814976481019 0.0866672975565668 0.185603933797712
1 1 0.747065687935253 0.466287485542675 0.0889506961894874 0.19083700248471
1 2 0.750601355166573 0.469911379353015 0.0837341207993321 0.180931669436666
1 5 0.738206286467156 0.429095880734135 0.0764610388575673 0.175748080879158
1 8 0.689819311123659 0.311665706161689 0.0713605640546549 0.170301110925901
1 10 0.647831733483907 0.206588308151293 0.0672202925971231 0.164846419308939
2 0.005 0.732332956898174 0.444792711661199 0.0877115959945962 0.184401724398562
2 0.01 0.738297571993224 0.455148445635824 0.0875650496122653 0.186303487723114
2 0.05 0.729886128364389 0.437229986468424 0.0890112287879278 0.187878183461905
2 0.1 0.74077169207604 0.458659284484903 0.0888040931265553 0.188140843134365
2 0.5 0.746532091097308 0.466369460312778 0.0873653626273651 0.187726971602211
2 1 0.746593261810653 0.464345555838543 0.0884740019358542 0.190334766715476
2 2 0.75285431959345 0.474253776650834 0.0800296421245185 0.173109741262165
2 5 0.7398033126294 0.434205965973417 0.0770063420398515 0.176713380154829
2 8 0.697645398080181 0.331451815996259 0.0749540025432542 0.176992307932991
2 10 0.674718614718615 0.27535391635901 0.0739798331254517 0.176345758194853
3 0.005 0.723886693017128 0.424607283802349 0.0913594043340843 0.192811290918896
3 0.01 0.731109542631282 0.439851328535874 0.0858225953916519 0.178865731073925
3 0.05 0.726961227178618 0.428232101327742 0.096649499566503 0.202824967116742
3 0.1 0.734632975719932 0.444737027608196 0.0909936557032148 0.191887300640373
3 0.5 0.74487012987013 0.462764440801922 0.0909333450324469 0.193836931677966
3 1 0.747067570111048 0.465236529465983 0.0850117574635732 0.182986627531996
3 2 0.753310747223791 0.474957745186502 0.0895397313932991 0.19336859599193
3 5 0.736368341803124 0.427300850141287 0.0725524331339015 0.164080947061601
3 8 0.704386410690758 0.34781603400343 0.070687989657237 0.165314221113425
3 10 0.681240353849049 0.291128292426434 0.0715552944360662 0.170448818316993
5 0.005 0.720325616412573 0.415019239723329 0.0852162061981036 0.18000983959257
5 0.01 0.731465273856578 0.43775261018686 0.0822881420313763 0.174060297513498
5 0.05 0.713121588556371 0.400307683839437 0.091452013987886 0.195373338542166
5 0.1 0.722131564088086 0.420185761481138 0.0901322795691666 0.189002746071735
5 0.5 0.746984754376059 0.467010820878282 0.0923474439668648 0.197149394856529
5 1 0.743836815358555 0.458399994612983 0.087832815604012 0.189555639837808
5 2 0.749749670619236 0.467799469017107 0.088752466549716 0.192012534326605
5 5 0.737629399585921 0.429603768604985 0.071816281856992 0.161252276654234
5 8 0.706228119706381 0.351669265278982 0.0724712141916741 0.170378737135303
5 10 0.682268021833239 0.29441528957921 0.0702845691252541 0.165449030034932
7 0.005 0.724368530020704 0.425517869900498 0.0948156601958729 0.197531514770555
7 0.01 0.731192358366271 0.43955936729217 0.0814848941613143 0.171179694824195
7 0.05 0.723103707886317 0.421832130248768 0.0869169916095147 0.1800737737918
7 0.1 0.722133446263881 0.419403126387214 0.0850298960626025 0.179397162991264
7 0.5 0.743285337850555 0.458450276123168 0.0909237239316162 0.194404769142474
7 1 0.746073781291173 0.463338101152145 0.0818879844543325 0.176819121036028
7 2 0.755545830980614 0.479555297772588 0.0813554201102561 0.176569608778871
7 5 0.733238283455675 0.418798460237589 0.0776036060492632 0.178250018679683
7 8 0.704012798795407 0.34690226931739 0.0738389247492614 0.172491471090932
7 10 0.68268115942029 0.295356977834213 0.0705086441461603 0.167495947521073
9 0.005 0.718935629587803 0.415627052774723 0.0849723652778161 0.176262642809419
9 0.01 0.716775832862789 0.409042647194789 0.0916666481205454 0.19163549763337
9 0.05 0.728010540184453 0.432769613069513 0.0865991931851516 0.180986810831263
9 0.1 0.719907773386034 0.414082625935971 0.0795731474328551 0.168257180917325
9 0.5 0.744909655561829 0.462952422171587 0.087078700476767 0.187264753945214
9 1 0.744751552795031 0.460242368341759 0.0857877323689714 0.184889310725052
9 2 0.750680406549972 0.469843488408445 0.0825424375268561 0.178175445179193
9 5 0.737712215320911 0.429201049728757 0.0728380751602854 0.166685002732963
9 8 0.705356672313194 0.349861560024052 0.0710891264977016 0.166752392186771
9 10 0.683550724637681 0.298327661097045 0.0701474429629555 0.163565496161319
11 0.005 0.717494824016563 0.41452273343624 0.0815844732864573 0.16676889320765
11 0.01 0.728087709392057 0.434453826974989 0.0937393570673663 0.194685302079543
11 0.05 0.735191981931112 0.446762951055214 0.0817795449038075 0.170760903260138
11 0.1 0.720399962356484 0.415877837672827 0.0897014054014984 0.186951237166917
11 0.5 0.747518351214003 0.468248258033889 0.0868531095618999 0.186396879411349
11 1 0.744828722002635 0.460150161746765 0.0888357534390582 0.190270416483518
11 2 0.74884246188594 0.465343300933726 0.0809823596859779 0.175722194324087
11 5 0.733676830415961 0.420051187302942 0.0717115107847963 0.16365645020239
11 8 0.701261998870695 0.340326567235737 0.0661123402395176 0.156432777980136
11 10 0.682206851119895 0.294223781504445 0.0681756712298416 0.161586966290872
13 0.005 0.713793525315264 0.408202199104488 0.0875503823287535 0.181710000351679
13 0.01 0.714902126858649 0.408158348077257 0.0787267003489348 0.166331650374513
13 0.05 0.723797289666855 0.423554333349722 0.0796582749583532 0.167662311204635
13 0.1 0.721226237530585 0.416614447915812 0.0867846754856345 0.182014850304042
13 0.5 0.743095238095238 0.458578694110429 0.0924919433113808 0.197924174760754
13 1 0.745721814417467 0.462576377708023 0.0888039184471442 0.190413683234623
13 2 0.753785055524186 0.47598893792589 0.0818731568095733 0.176556507818951
13 5 0.734605684170902 0.421671469301006 0.0735543706974128 0.167287016420297
13 8 0.701384340297384 0.340600601794867 0.0695748890819838 0.163147369004002
13 10 0.680368906455863 0.290045382962327 0.0723333242934539 0.170245691993941
