"size" "decay" "Accuracy" "Kappa" "AccuracySD" "KappaSD"
7 0.5 0.739016563146998 0.450698697830975 0.090641980458412 0.193172986540373
7 1 0.746091661961227 0.463933998909268 0.089865022857132 0.19221844636807
7 2 0.76038584603802 0.490609093028111 0.075697414729528 0.16547023157842
7 5 0.764085262563523 0.492429570067102 0.0720465998640784 0.160797622043147
7 8 0.732518351214003 0.416682746070657 0.070654750917072 0.162186491691393
7 10 0.701919819311124 0.343190902985461 0.0701074047595239 0.164079943559589
9 0.005 0.713342744212309 0.409152858642984 0.0785089103064041 0.161681657974549
9 0.01 0.723186523621306 0.42811442294109 0.0946761120430986 0.194121144646106
9 0.05 0.707115565593826 0.390107114277987 0.0905955733719441 0.188585767339029
9 0.1 0.713321099190664 0.402907169679345 0.0864608706850287 0.178582043958742
9 0.5 0.738146997929607 0.448708815668182 0.095198205504289 0.202668287473084
9 1 0.750621118012422 0.474073024234452 0.0878594559795478 0.188434258461123
9 2 0.754965179747788 0.478559615216196 0.0767850410484966 0.167357646369766
9 5 0.764935064935065 0.494050509002021 0.0739997957759956 0.165995462248533
9 8 0.731549971767363 0.413075672668383 0.0701985159110936 0.162611768378733
9 10 0.705022586109543 0.349963777619201 0.0740106404384926 0.172423567042066
11 0.005 0.709122906079428 0.400356471147465 0.0967939990769829 0.200187986088406
11 0.01 0.72469696969697 0.431866467845442 0.0933700935751813 0.19271113158226
11 0.05 0.715564652738566 0.409561433328723 0.0946551537030148 0.196938633579715
11 0.1 0.711443628834933 0.398508086492478 0.0940511784980707 0.196429084769535
11 0.5 0.741565970261622 0.455657716339028 0.0903010690769528 0.194143029362771
11 1 0.749731789949181 0.471969925214065 0.0900538599061515 0.193108981528785
11 2 0.75633069828722 0.482930170408669 0.0778313040187627 0.167964052935162
11 5 0.763589309241483 0.491364035586307 0.0740866371781291 0.165397939018385
11 8 0.731548089591568 0.412944645834867 0.069461380333487 0.160255938332017
11 10 0.697888198757764 0.333385929305472 0.0686177277303821 0.160429251271404
13 0.005 0.712076039902127 0.41278174550568 0.0917166113813988 0.185493503173396
13 0.01 0.707902315076228 0.397094590055751 0.0895013708607409 0.184145589573324
