PD	FD	Score1	Score2	PSA
0.999662231585119	0.0149366201906577	1	0.225112631038846	0.225112631038846
0.999662231585657	0.0300223080472279	0.972014886372617	0.0538544543265158	0.0523473313028476
0.999662231585227	0.0507105334992108	1	0	0
0.72061268387509	0.0299341758602663	1	0.22382671631726	0.22382671631726
0.720612683875144	0.122128427172735	1	0	0
0.825728388933126	0.439710942634743	1	0	0
0.718576076827851	0.208104931247408	1	0	0
0.825728388936625	0.143826970288083	1	0	0
0.999662231585629	0.0022964927634313	0.757389516780695	0.368607922547661	0.279179776339909
0.492561941095993	0.0536985600850893	1	0.0921354958818243	0.0921354958818243
0.492561941095983	0.0581681285527799	1	0.0413953404614215	0.0413953404614215
0.492561941096582	0.0378659004623312	1	0.271873565850509	0.271873565850509
0.935227132400279	0.218150680987456	1	0	0
0.66802852726315	0.12700620163992	1	0	0
0.999662191374687	0.408498270215817	1	0	0
0.999662191374687	0.0686178708652205	1	0	0
0.660738763541605	0.119530984457504	0.853185252219223	0	0
0.999662191374687	0.114575541458562	0.681701548695194	0	0
0.999662191374687	0.157852199831851	1	0	0
0.999662191374687	0.0463072172644607	1	0	0
0.40959768840471	0.422257032784174	1	0	0
0.412478153755155	0.179210013863888	1	0	0
0.39481598156503	0.566763518288913	1	0	0
0.999662191374687	0.0304223705411759	1	0.0493128247622838	0.0493128247622838
0.999662191374687	0.0746574499961835	1	0	0
0.999662191374687	0.201392126736287	1	0	0
0.645801493294895	0.406245403393804	1	0	0
0.645801493294895	0.0597152178749105	1	0	0
0.999662191374687	0.193926015026323	0.853185252219223	0	0
0.825728379817023	0.172918673675536	0.681701548695194	0	0
0.825728379817023	0.232207713343096	1	0	0
0.825728379817023	0.119738594868842	1	0	0
0.999662191374687	0.348749805474983	1	0	0
0.999662191374687	0.105166118763127	1	0	0
0.999662191374687	0.0746574499961835	1	0	0
0.999662191374687	0.492207386002761	1	0	0
0.0537060604492328	0.104432436127013	1	0	0
0.999662231585087	0.0596672833121114	1	0	0
0.999662231584947	0.244617654504325	1	0	0
0.999662231584952	0.130870391005759	1	0	0
0.129972542668892	0.0775616447117486	1	0.0407904454644724	0.0407904454644724
0.259483150456207	0.0298773880895052	1	0.503697308740812	0.503697308740812
0.142892093870673	0.0298307034666986	1	0.574826204377626	0.574826204377626
0.163682213347446	0.101430690829631	0.953024267311017	0	0
0.142892093870286	0.0805526947193064	0.961576900936497	0	0
0.221614029060706	0.0238733031879684	1	0.594788586120781	0.594788586120781
0.0638836277612926	0.0447507229001533	1	0.453290435077654	0.453290435077654
0.142983883893417	0.0596718613593962	0.941676043445909	0.236003021664376	0.222238391682189
0.142892093870695	0.00271117044347679	1	0.882696937419142	0.882696937419142
0.142892093870931	0.0894983557169173	1	0	0
0.166287946586759	0.0805506564657683	1	0	0
0.999662231585538	0.100217346637924	1	0	0
0.999662231585269	0.231150389713087	1	0	0
0.999662231585527	0.0966634197882554	1	0	0
0.999662231581623	0.206984797961067	1	0	0
0.999662231585167	0.0835296043257768	0.94826167615146	0	0
0.999662231585791	0.0614709091552012	1	0	0
0.362852479331827	0.029842499691216	1	0.441500559257571	0.441500559257571
0.999662231585662	0.0598600631550013	1	0	0
0.999662231585442	0.0975526999388691	0.943667332661471	0	0
0.999662231585227	0.0730945157541688	1	0	0
0.362852479330695	0.0149632930121102	0.913677773030619	0.610414687073445	0.557722331910448
0.486170410842971	0.0627740151867843	0.725481791004184	0	0
0.999662231583973	0.0895118861797709	1	0	0
0.999662231586216	0.0302347877594657	1	0.0514423078962554	0.0514423078962554
0.999662231585017	0.0304421875220354	0.908234032453903	0.0490878308903058	0.0445832385939177
0.999662231585087	0.0596672833121114	1	0	0
0.999662231584947	0.244617654504325	1	0	0
0.999662231584952	0.130870391005759	1	0	0
0.129972542668892	0.0775616447117486	1	0.0407904454644724	0.0407904454644724
0.259483150456207	0.0298773880895052	1	0.503697308740812	0.503697308740812
0.142892093870673	0.0298307034666986	1	0.574826204377626	0.574826204377626
0.163682213347446	0.101430690829631	0.943312125123623	0	0
0.142892093870286	0.0805526947193064	0.961576900936497	0	0
0.221614029060706	0.0238733031879684	1	0.594788586120781	0.594788586120781
0.0638836277612926	0.0447507229001533	1	0.453290435077654	0.453290435077654
0.142983883893417	0.0596718613593962	0.978642516582116	0.236003021664376	0.230962591042609
0.142892093870695	0.00271117044347679	0.972014886372617	0.882696937419142	0.857994563326924
0.142892093870931	0.0894983557169173	1	0	0
0.166287946586759	0.0805506564657683	1	0	0
0.999662231585538	0.100217346637924	1	0	0
0.999662231585269	0.231150389713087	0.513163439906137	0	0
0.999662231585527	0.0966634197882554	1	0	0
0.999662231581623	0.206984797961067	1	0	0
0.999662231585167	0.0835296043257768	1	0	0
0.999662231585791	0.0614709091552012	1	0	0
0.362852479331827	0.029842499691216	0.808236222986646	0.441500559257571	0.356836744460831
0.999662231585662	0.0598600631550013	1	0	0
0.999662231585442	0.0975526999388691	1	0	0
0.999662231585227	0.0730945157541688	1	0	0
0.362852479330695	0.0149632930121102	0.908499299649064	0.610414687073445	0.554561315701728
0.486170410842971	0.0627740151867843	0.668722683880607	0	0
0.999662231583973	0.0895118861797709	0.935582135349306	0	0
0.999662231586216	0.0302347877594657	1	0.0514423078962554	0.0514423078962554
0.999662231585017	0.0304421875220354	1	0.0490878308903058	0.0490878308903058
0.825728388934714	0.015384720391925	1	0.325347097951059	0.325347097951059
0.720612683874916	0.301051911848555	1	0	0
0.720612683874923	0.183533657467528	1	0	0
0.999662231585969	0.023397308034514	1	0.129063847075378	0.129063847075378
0.999662231585678	0.0336274100727607	1	0.0129280341576936	0.0129280341576936
0.99966223158599	0.0334081010209717	1	0.015417709716413	0.015417709716413
0.999662231585743	0.0445771123707971	0.953024267311017	0	0
0.999662231585602	0.0260043283163573	0.961576900936497	0.0994680113162616	0.0956461420638072
0.99966223158699	0.0387951507692578	1	0	0
0.999662231585474	0.0214707240454322	1	0.150935124301462	0.150935124301462
0.999662231586544	0.0155324838803378	0.941676043445909	0.218348171237825	0.205613241984885
0.999662231586012	0.0608745979766136	1	0	0
0.999662231586248	0.0336268474844426	1	0.0129344208631125	0.0129344208631125
0.999662231585581	0.0258477238825104	1	0.101245841406665	0.101245841406665
0.72061268387551	0.120611117574401	1	0	0
0.720612683875238	0.240232081292587	1	0	0
0.720612683875498	0.143761981699078	1	0	0
0.718576076828207	0.198119329723046	1	0	0
0.19231035930785	0.0279800816729824	0.94826167615146	0.565911087235887	0.536631796134998
0.999662231588598	0.0905833017388543	1	0	0
0.492561941096843	0.010094604144115	1	0.587143351199589	0.587143351199589
0.825728388935065	0.0409723581132886	0.943667332661471	0.0348669936167559	0.0329028428642486
0.825728388934856	0.020548677471345	1	0.266723992233235	0.266723992233235
0.999662231587464	0.0469504126124772	0.913677773030619	0	0
0.999662231587625	0.121882745239519	0.725481791004184	0	0
0.278599812649301	0.0326593279680966	1	0.460540086751549	0.460540086751549
0.720612683876185	0.090046725812082	1	0	0
0.720612683874985	0.0345104842351462	0.908234032453903	0.171874810921611	0.156102552600587
0.825728388934714	0.015384720391925	1	0.325347097951059	0.325347097951059
0.720612683874916	0.301051911848555	1	0	0
0.720612683874923	0.183533657467528	1	0	0
0.999662231585969	0.023397308034514	1	0.129063847075378	0.129063847075378
0.999662231585678	0.0336274100727607	1	0.0129280341576936	0.0129280341576936
0.99966223158599	0.0334081010209717	1	0.015417709716413	0.015417709716413
0.999662231585743	0.0445771123707971	0.943312125123623	0	0
0.999662231585602	0.0260043283163573	0.961576900936497	0.0994680113162616	0.0956461420638072
0.99966223158699	0.0387951507692578	1	0	0
0.999662231585474	0.0214707240454322	1	0.150935124301462	0.150935124301462
0.999662231586544	0.0155324838803378	0.978642516582116	0.218348171237825	0.213684803791288
0.999662231586012	0.0608745979766136	0.972014886372617	0	0
0.999662231586248	0.0336268474844426	1	0.0129344208631125	0.0129344208631125
0.999662231585581	0.0258477238825104	1	0.101245841406665	0.101245841406665
0.72061268387551	0.120611117574401	1	0	0
0.720612683875238	0.240232081292587	0.513163439906137	0	0
0.720612683875498	0.143761981699078	1	0	0
0.718576076828207	0.198119329723046	1	0	0
0.19231035930785	0.0279800816729824	1	0.565911087235887	0.565911087235887
0.999662231588598	0.0905833017388543	0.808236222986646	0	0
0.492561941096843	0.010094604144115	1	0.587143351199589	0.587143351199589
0.825728388935065	0.0409723581132886	1	0.0348669936167559	0.0348669936167559
0.825728388934856	0.020548677471345	1	0.266723992233235	0.266723992233235
0.999662231587464	0.0469504126124772	0.908499299649064	0	0
0.999662231587625	0.121882745239519	0.668722683880607	0	0
0.278599812649301	0.0326593279680966	0.935582135349306	0.460540086751549	0.430873077776969
0.720612683876185	0.090046725812082	1	0	0
0.720612683874985	0.0345104842351462	1	0.171874810921611	0.171874810921611
0.825728388934357	0.0298323570493507	1	0.161332308882798	0.161332308882798
0.720612683874558	0.273982073254006	1	0	0
0.72061268387457	0.158861519997242	1	0	0
0.999662231585613	0.0477297098552725	0.924285178506771	0	0
0.999662231585323	0.00277678611898634	0.970780707383577	0.363155458918657	0.352544313299261
0.999662231585629	0.00112950086982771	0.934961208802483	0.3818560359805	0.357020580988852
0.999662231585387	0.071591541266347	0.890424545693625	0	0
0.999662231585248	0.0507106464241292	0.961576900936497	0	0
0.99966223158663	0.00600107465257905	1	0.326552171039546	0.326552171039546
0.999662231585119	0.0149366201906577	0.951528243229501	0.225112631038846	0.214201026341164
0.999662231586184	0.0298309149994357	0.940793305875459	0.0560272173259271	0.0527100310070617
0.999662231585657	0.0300223080472279	0.924259244699917	0.0538544543265158	0.0497754772795517
0.999662231585893	0.0596596200854725	1	0	0
0.999662231585227	0.0507105334992108	1	0	0
0.720612683875152	0.113157271182155	1	0	0
0.720612683874884	0.241027260678563	1	0	0
0.720612683875144	0.122128427172735	1	0	0
0.718576076827851	0.208104931247408	1	0	0
0.492561941095993	0.0536985600850893	0.952071462382298	0.0921354958818243	0.0877195763015267
0.492561941096619	0.0335456999461127	0.868439504785802	0.320918042341866	0.278697905768199
0.999662231588238	0.0596942506211442	0.808236222986646	0	0
0.0686222486952074	0.0302905242843782	0.922198534602828	0.614578473902827	0.56676336803163
0.825728388934709	0.0677137996800859	0.940251161179647	0	0
0.8257283889345	0.043253621530973	0.933708906583599	0.00896926742609216	0.00837468488127241
0.999662231587108	0.0149574076941045	0.913677773030619	0.22487664379115	0.205464791105698
0.999662231587271	0.091857682578285	0.736789420369454	0	0
0.492561941094795	0.0596949459484294	0.935582135349306	0.0240623579798592	0.0225123122603361
0.720612683875828	0.0598978713074384	1	0	0
0.720612683874632	0.0180382347496209	0.881852612857367	0.358873735999522	0.316473741777064
0.825728388934357	0.0298323570493507	1	0.161332308882798	0.161332308882798
0.720612683874558	0.273982073254006	1	0	0
0.72061268387457	0.158861519997242	1	0	0
0.999662231585613	0.0477297098552725	1	0	0
0.999662231585323	0.00277678611898634	1	0.363155458918657	0.363155458918657
0.999662231585629	0.00112950086982771	1	0.3818560359805	0.3818560359805
0.999662231585387	0.071591541266347	0.953024267311017	0	0
0.999662231585248	0.0507106464241292	0.961576900936497	0	0
0.99966223158663	0.00600107465257905	1	0.326552171039546	0.326552171039546
0.999662231585119	0.0149366201906577	1	0.225112631038846	0.225112631038846
0.999662231586184	0.0298309149994357	0.941676043445909	0.0560272173259271	0.0527594883367631
0.999662231585657	0.0300223080472279	1	0.0538544543265158	0.0538544543265158
0.999662231585893	0.0596596200854725	1	0	0
0.999662231585227	0.0507105334992108	1	0	0
0.720612683875152	0.113157271182155	1	0	0
0.720612683874884	0.241027260678563	1	0	0
0.720612683875144	0.122128427172735	1	0	0
0.718576076827851	0.208104931247408	1	0	0
0.492561941095993	0.0536985600850893	0.94826167615146	0.0921354958818243	0.0873685597579447
0.492561941096619	0.0335456999461127	1	0.320918042341866	0.320918042341866
0.999662231588238	0.0596942506211442	1	0	0
0.0686222486952074	0.0302905242843782	1	0.614578473902827	0.614578473902827
0.825728388934709	0.0677137996800859	0.943667332661471	0	0
0.8257283889345	0.043253621530973	1	0.00896926742609216	0.00896926742609216
0.999662231587108	0.0149574076941045	0.913677773030619	0.22487664379115	0.205464791105698
0.999662231587271	0.091857682578285	0.725481791004184	0	0
0.492561941094795	0.0596949459484294	1	0.0240623579798592	0.0240623579798592
0.720612683875828	0.0598978713074384	1	0	0
0.720612683874632	0.0180382347496209	0.908234032453903	0.358873735999522	0.325941340388643
0.825728388934357	0.0298323570493507	1	0.161332308882798	0.161332308882798
0.720612683874558	0.273982073254006	1	0	0
0.72061268387457	0.158861519997242	1	0	0
0.999662231585613	0.0477297098552725	1	0	0
0.999662231585323	0.00277678611898634	1	0.363155458918657	0.363155458918657
0.999662231585629	0.00112950086982771	1	0.3818560359805	0.3818560359805
0.999662231585387	0.071591541266347	0.943312125123623	0	0
0.999662231585248	0.0507106464241292	0.961576900936497	0	0
0.99966223158663	0.00600107465257905	1	0.326552171039546	0.326552171039546
0.999662231585119	0.0149366201906577	1	0.225112631038846	0.225112631038846
0.999662231586184	0.0298309149994357	0.978642516582116	0.0560272173259271	0.0548306169609384
0.999662231585657	0.0300223080472279	0.972014886372617	0.0538544543265158	0.0523473313028476
0.999662231585893	0.0596596200854725	1	0	0
0.999662231585227	0.0507105334992108	1	0	0
0.720612683875152	0.113157271182155	1	0	0
0.720612683874884	0.241027260678563	0.513163439906137	0	0
0.720612683875144	0.122128427172735	1	0	0
0.718576076827851	0.208104931247408	1	0	0
0.492561941095993	0.0536985600850893	1	0.0921354958818243	0.0921354958818243
0.492561941096619	0.0335456999461127	1	0.320918042341866	0.320918042341866
0.999662231588238	0.0596942506211442	0.808236222986646	0	0
0.0686222486952074	0.0302905242843782	1	0.614578473902827	0.614578473902827
0.825728388934709	0.0677137996800859	1	0	0
0.8257283889345	0.043253621530973	1	0.00896926742609216	0.00896926742609216
0.999662231587108	0.0149574076941045	0.908499299649064	0.22487664379115	0.204300273391692
0.999662231587271	0.091857682578285	0.668722683880607	0	0
0.492561941094795	0.0596949459484294	0.935582135349306	0.0240623579798592	0.0225123122603361
0.720612683875828	0.0598978713074384	1	0	0
0.720612683874632	0.0180382347496209	1	0.358873735999522	0.358873735999522
0.825728379817023	0.0299090194688665	1	0.160462014930767	0.160462014930767
0.720612609992129	0.332356504240391	1	0	0
0.720612609992129	0.215394381150247	1	0	0
0.999662191374687	0.0120775471603971	1	0.257569884974996	0.257569884974996
0.999662191374687	0.059767713820774	1	0	0
0.999662191374687	0.05969804832455	1	0	0
0.999662191374687	0.0121531055880285	0.953024267311017	0.256712118416758	0.24465287856399
0.999662191374687	0.00921765935366991	0.961576900936497	0.290036364199387	0.278892268245736
0.999662191374687	0.0656502327976966	1	0	0
0.999662191374687	0.0448069592704845	1	0	0
0.999662191374687	0.0299164666929428	0.941676043445909	0.0550560279535288	0.0518449425711264
0.999662191374687	0.0895043541895418	1	0	0
0.999662191374687	0.00225207324374325	1	0.369112213325946	0.369112213325946
0.999662191374687	0.00915819062987869	1	0.290711474628869	0.290711474628869
0.720612609992129	0.151953581847909	1	0	0
0.720612609992129	0.267230451013336	1	0	0
0.720612609992129	0.176216128963437	1	0	0
0.71857597747754	0.219840610087971	1	0	0
0.278599769592954	0.00611889199109696	0.94826167615146	0.76183672705643	0.722420571752272
0.278599769592954	0.0326593279680966	1	0.460540112823287	0.460540112823287
0.999662191374687	0.119332909982115	1	0	0
0.492561905955099	0.0300013959239052	1	0.36115428289896	0.36115428289896
0.825728379817023	0.0083841931623219	0.943667332661471	0.404819616808095	0.382015048002333
0.825728379817023	0.0165650149733886	1	0.311947973122395	0.311947973122395
0.999662191374687	0.0745805371348418	0.913677773030619	0	0
0.999662191374687	0.150606462936807	0.725481791004184	0	0
0.720612609992129	0.119363897671573	1	0	0
0.720612609992129	0.0660617196307459	0.908234032453903	0	0
0.99966223158571	0.031819708747592	1	0.0334497124484944	0.0334497124484944
0.999662231585087	0.0596672833121114	1	0	0
0.999662231584947	0.244617654504325	1	0	0
0.99966223158499	0.746795799415539	1	0	0
0.259483150456272	0.000986644475634916	0.977144427522102	0.831675464076296	0.812667045229011
0.259483150456207	0.0298773880895052	1	0.503697308740812	0.503697308740812
0.142892093870673	0.0298307034666986	1	0.574826204377626	0.574826204377626
0.163682213347446	0.101430690829631	0.953024267311017	0	0
0.142892093870286	0.0805526947193064	0.961576900936497	0	0
0.221614029060706	0.0238733031879684	1	0.594788586120781	0.594788586120781
0.0638836277612926	0.0447507229001533	1	0.453290435077654	0.453290435077654
0.142983883893417	0.0596718613593962	0.941676043445909	0.236003021664376	0.222238391682189
0.142892093870695	0.00271117044347679	1	0.882696937419142	0.882696937419142
0.142892093870931	0.0894983557169173	1	0	0
0.166287946586759	0.0805506564657683	1	0	0
0.999662231585538	0.100217346637924	1	0	0
0.999662231585474	0.00228152577900473	1	0.36877783316026	0.36877783316026
0.999662231585527	0.0966634197882554	1	0	0
0.999662231583849	0.428695381987929	1	0	0
0.999662231587351	0.116252638819983	1	0	0
0.999662231585167	0.0835296043257768	0.94826167615146	0	0
0.999662231585156	0.088009305512252	1	0	0
0.999662231585791	0.0614709091552012	1	0	0
0.999662231585527	0.0287494018725405	1	0.0683049449290152	0.0683049449290152
0.999999999994899	0.18861518499286	1	0	0
0.999662231585501	0.0798589567789845	1	0	0
0.999662231585662	0.0598600631550013	1	0	0
0.999662231585442	0.0975526999388691	0.943667332661471	0	0
0.362852479330695	0.0149632930121102	0.913677773030619	0.610414687073445	0.557722331910448
0.999662231583973	0.0895118861797709	1	0	0
0.999662231584586	0.0298599975120447	0.927526528480034	0.0556970621406698	0.0516605026938722
0.999662231586216	0.0302347877594657	1	0.0514423078962554	0.0514423078962554
0.999662231585017	0.0304421875220354	0.908234032453903	0.0490878308903058	0.0445832385939177
0.99966223158571	0.031819708747592	1	0.0334497124484944	0.0334497124484944
0.999662231585087	0.0596672833121114	1	0	0
0.999662231584947	0.244617654504325	1	0	0
0.99966223158499	0.746795799415539	1	0	0
0.259483150456272	0.000986644475634916	0.975958849128014	0.831675464076296	0.811681028767909
0.259483150456207	0.0298773880895052	1	0.503697308740812	0.503697308740812
0.142892093870673	0.0298307034666986	1	0.574826204377626	0.574826204377626
0.163682213347446	0.101430690829631	0.943312125123623	0	0
0.142892093870286	0.0805526947193064	0.961576900936497	0	0
0.221614029060706	0.0238733031879684	1	0.594788586120781	0.594788586120781
0.0638836277612926	0.0447507229001533	1	0.453290435077654	0.453290435077654
0.142983883893417	0.0596718613593962	0.978642516582116	0.236003021664376	0.230962591042609
0.142892093870695	0.00271117044347679	0.972014886372617	0.882696937419142	0.857994563326924
0.142892093870931	0.0894983557169173	1	0	0
0.166287946586759	0.0805506564657683	1	0	0
0.999662231585538	0.100217346637924	1	0	0
0.999662231585474	0.00228152577900473	1	0.36877783316026	0.36877783316026
0.999662231585527	0.0966634197882554	1	0	0
0.999662231583849	0.428695381987929	1	0	0
0.999662231587351	0.116252638819983	1	0	0
0.999662231585167	0.0835296043257768	1	0	0
0.999662231585156	0.088009305512252	1	0	0
0.999662231585791	0.0614709091552012	1	0	0
0.999662231585527	0.0287494018725405	0.919858675441203	0.0683049449290152	0.0628308961684882
0.999999999994899	0.18861518499286	1	0	0
0.999662231585501	0.0798589567789845	1	0	0
0.999662231585662	0.0598600631550013	1	0	0
0.999662231585442	0.0975526999388691	1	0	0
0.362852479330695	0.0149632930121102	0.908499299649064	0.610414687073445	0.554561315701728
0.999662231583973	0.0895118861797709	0.935582135349306	0	0
0.999662231584586	0.0298599975120447	0.953633685765724	0.0556970621406698	0.0531145946555295
0.999662231586216	0.0302347877594657	1	0.0514423078962554	0.0514423078962554
0.999662231585017	0.0304421875220354	1	0.0490878308903058	0.0490878308903058
0.825728388935341	0.0363892477201835	1	0.0868961179797301	0.0868961179797301
0.825728388934714	0.015384720391925	1	0.325347097951059	0.325347097951059
0.720612683874916	0.301051911848555	1	0	0
0.718576076831577	0.744913666566302	1	0	0
0.999662231585743	0.061589902540242	0.977144427522102	0	0
0.999662231585678	0.0336274100727607	1	0.0129280341576936	0.0129280341576936
0.99966223158599	0.0334081010209717	1	0.015417709716413	0.015417709716413
0.999662231585743	0.0445771123707971	0.953024267311017	0	0
0.999662231585602	0.0260043283163573	0.961576900936497	0.0994680113162616	0.0956461420638072
0.99966223158699	0.0387951507692578	1	0	0
0.999662231585474	0.0214707240454322	1	0.150935124301462	0.150935124301462
0.999662231586544	0.0155324838803378	0.941676043445909	0.218348171237825	0.205613241984885
0.999662231586012	0.0608745979766136	1	0	0
0.999662231586248	0.0336268474844426	1	0.0129344208631125	0.0129344208631125
0.999662231585581	0.0258477238825104	1	0.101245841406665	0.101245841406665
0.72061268387551	0.120611117574401	1	0	0
0.720612683875448	0.0610269835397007	1	0	0
0.720612683875498	0.143761981699078	1	0	0
0.825728388933482	0.449049436767116	1	0	0
0.825728388936982	0.1680353614682	1	0	0
0.19231035930785	0.0279800816729824	0.94826167615146	0.565911087235887	0.536631796134998
0.192310359307839	0.0323178921575144	1	0.516666696024418	0.516666696024418
0.0924561477028916	0.0633449724481976	1	0.224900395516214	0.224900395516214
0.935227132400637	0.247861447662397	1	0	0
0.492561941096675	0.107348511496763	1	0	0
0.492561941096843	0.010094604144115	1	0.587143351199589	0.587143351199589
0.825728388935065	0.0409723581132886	0.943667332661471	0.0348669936167559	0.0329028428642486
0.999662231587464	0.0469504126124772	0.913677773030619	0	0
0.278599812649301	0.0326593279680966	1	0.460540086751549	0.460540086751549
0.720612683874558	0.0335756610709213	0.927526528480034	0.182487261091555	0.16926177577208
0.720612683876185	0.090046725812082	1	0	0
0.720612683874985	0.0345104842351462	0.908234032453903	0.171874810921611	0.156102552600587
0.825728388935341	0.0363892477201835	1	0.0868961179797301	0.0868961179797301
0.825728388934714	0.015384720391925	1	0.325347097951059	0.325347097951059
0.720612683874916	0.301051911848555	1	0	0
0.718576076831577	0.744913666566302	1	0	0
0.999662231585743	0.061589902540242	0.975958849128014	0	0
0.999662231585678	0.0336274100727607	1	0.0129280341576936	0.0129280341576936
0.99966223158599	0.0334081010209717	1	0.015417709716413	0.015417709716413
0.999662231585743	0.0445771123707971	0.943312125123623	0	0
