PD	FD	Score1	Score2	PSA
0.99993720747656	0.0774842888338188	1	0	0
0.939150819022308	0.0463560310420628	1	0.170159667862051	0.170159667862051
0.939150819022322	0.178583855028025	1	0	0
0.964424502050005	0.545355111973109	1	0	0
0.938625725651292	0.289739642582585	1	0	0
0.964424502050792	0.207648049484814	1	0	0
0.999937207476635	0.00362207155506273	0.564801974000098	0.454792459647892	0.25686767896949
0.868659013196488	0.0818938164808407	1	0	0
0.868659013196484	0.0884588615257238	1	0	0
0.868659013196709	0.0583376246145637	1	0.118065523147779	0.118065523147779
0.987554881314895	0.302064919870633	1	0	0
0.9250964	0.185180551482898	1	0	0
0.9999372	0.513991155897198	1	0	0
0.9999372	0.103665657695475	1	0	0
0.9230618	0.175055853601424	0.617061287223992	0	0
0.9999372	0.168295447918552	0.443726531854095	0	0
0.9999372	0.22605749037193	1	0	0
0.9999372	0.0709557559373409	1	0	0
0.8345738	0.527920250766988	1	0	0
0.8358676	0.253547198742074	1	0	0
0.8277896	0.665002456703397	1	0	0
0.9999372	0.0470970450233555	1	0.133163295613803	0.133163295613803
0.9999372	0.112365422455352	1	0	0
0.9999372	0.281430696123974	1	0	0
0.9188222	0.511694528630192	1	0	0
0.9188222	0.0907227275632078	1	0	0
0.9999372	0.272119536333165	0.617061287223992	0	0
0.9644245	0.245516431274263	0.443726531854095	0	0
0.9644245	0.319096777475863	1	0	0
0.9644245	0.175338233612978	1	0	0
0.9999372	0.451503765265056	1	0	0
0.9999372	0.155350332028723	1	0	0
0.9999372	0.112365422455352	1	0	0
0.9999372	0.596282105125628	1	0	0
0.468823	0.154334919963405	1	0	0
0.999937207476534	0.0906526502656274	1	0	0
0.999937207476508	0.333929805660985	1	0	0
0.999937207476509	0.190380221945997	1	0	0
0.624755137509607	0.116525893107222	1	0	0
0.750557133231801	0.0462698043759757	1	0.268572821301641	0.268572821301641
0.641857159693749	0.0461989135943043	1	0.325452111647253	0.325452111647253
0.666460944098637	0.150171328350295	0.724030631589907	0	0
0.64185715969326	0.120795393856046	0.746222253752741	0	0
0.721668270713113	0.0371171766760369	1	0.351261492245618	0.351261492245618
0.498799165505376	0.0686393000860626	1	0.23360499845614	0.23360499845614
0.641973231610661	0.0906593432622121	0.704247457676247	0	0
0.641857159693777	0.00427491644384826	1	0.635607109874192	0.635607109874192
0.641857159694075	0.133472534199464	1	0	0
0.669328046921863	0.120792489695344	1	0	0
0.999937207476618	0.14848414029016	1	0	0
0.999937207476568	0.317824277985382	1	0	0
0.999937207476616	0.143528273777776	1	0	0
0.99993720747589	0.288357260648076	1	0	0
0.999937207476549	0.125029309019882	0.722714261566148	0	0
0.999937207476665	0.0932865514855043	1	0	0
0.812218480796434	0.0462168266124276	1	0.236996802893448	0.236996802893448
0.999937207476641	0.0909344567174134	1	0	0
0.9999372074766	0.144770322775003	0.712050772836187	0	0
0.99993720747656	0.110120271775125	1	0	0
0.812218480795859	0.0234015197170706	0.668051736120219	0.405785132982636	0.271085462580824
0.866243239422299	0.095185845381533	0.481356557890459	0	0
0.999937207476327	0.133491605011323	1	0	0
0.999937207476744	0.046812375017663	1	0.135269289044848	0.135269289044848
0.999937207476521	0.0471271146379784	0.664403743812947	0.132940835819701	0.0883263890242316
0.999937207476534	0.0906526502656274	1	0	0
0.999937207476508	0.333929805660985	1	0	0
0.999937207476509	0.190380221945997	1	0	0
0.624755137509607	0.116525893107222	1	0	0
0.750557133231801	0.0462698043759757	1	0.268572821301641	0.268572821301641
0.641857159693749	0.0461989135943043	1	0.325452111647253	0.325452111647253
0.666460944098637	0.150171328350295	0.706711406532422	0	0
0.64185715969326	0.120795393856046	0.746222253752741	0	0
0.721668270713113	0.0371171766760369	1	0.351261492245618	0.351261492245618
0.498799165505376	0.0686393000860626	1	0.23360499845614	0.23360499845614
0.641973231610661	0.0906593432622121	0.79723116935619	0	0
0.641857159693777	0.00427491644384826	0.801399004976162	0.635607109874192	0.509374905408951
0.641857159694075	0.133472534199464	1	0	0
0.669328046921863	0.120792489695344	1	0	0
0.999937207476618	0.14848414029016	1	0	0
0.999937207476568	0.317824277985382	0.28386690907984	0	0
0.999937207476616	0.143528273777776	1	0	0
0.99993720747589	0.288357260648076	1	0	0
0.999937207476549	0.125029309019882	1	0	0
0.999937207476665	0.0932865514855043	1	0	0
0.812218480796434	0.0462168266124276	0.589168088452817	0.236996802893448	0.139630953330162
0.999937207476641	0.0909344567174134	1	0	0
0.9999372074766	0.144770322775003	1	0	0
0.99993720747656	0.110120271775125	1	0	0
0.812218480795859	0.0234015197170706	0.66272647722371	0.405785132982636	0.268924551691337
0.866243239422299	0.095185845381533	0.424103553965795	0	0
0.999937207476327	0.133491605011323	0.696269855127292	0	0
0.999937207476744	0.046812375017663	1	0.135269289044848	0.135269289044848
0.999937207476521	0.0471271146379784	1	0.132940835819701	0.132940835819701
0.964424502050362	0.0240538779818747	1	0.322048683572541	0.322048683572541
0.939150819022263	0.399109417523149	1	0	0
0.939150819022265	0.259034481787801	1	0	0
0.999937207476698	0.0363884997046986	1	0.212385433710369	0.212385433710369
0.999937207476644	0.051950254339886	1	0.0972591025076881	0.0972591025076881
0.999937207476702	0.0516188074422437	1	0.0997111566756239	0.0997111566756239
0.999937207476656	0.0683806395639803	0.724030631589907	0	0
0.99993720747663	0.0403739075839624	0.746222253752741	0.182901265745916	0.136484994739147
0.999937207476888	0.0597333525657046	1	0.0396795065600241	0.0396795065600241
0.999937207476606	0.0334345487591256	1	0.234238852099859	0.234238852099859
0.999937207476805	0.0242825258638065	0.704247457676247	0.301945794133069	0.212644557874249
0.999937207476706	0.0924163917399364	1	0	0
0.99993720747675	0.0519494042070226	1	0.0972653918162545	0.0972653918162545
0.999937207476626	0.0401348855830461	1	0.184669557734021	0.184669557734021
0.939150819022416	0.176524246029972	1	0	0
0.939150819022346	0.328709374219557	1	0	0
0.939150819022413	0.207562068563706	1	0	0
0.938625725651384	0.277358227001446	1	0	0
0.695777394707536	0.043385274422064	0.722714261566148	0.318312882372177	0.2300492597306
0.999937207477187	0.135000750279939	1	0	0
0.868659013196807	0.0158384481900638	1	0.432475715030979	0.432475715030979
0.964424502050441	0.0629970033153133	0.712050772836187	0.0339462651557172	0.0241714643390306
0.964424502050394	0.032018172179792	1	0.263128594346081	0.263128594346081
0.999937207476976	0.0719116562085582	0.668051736120219	0	0
0.999937207477006	0.178250609980161	0.481356557890459	0	0
0.763602128378503	0.0504864617145266	1	0.230614764688972	0.230614764688972
0.93915081902259	0.13424519794147	1	0	0
0.939150819022281	0.0532839163194258	0.664403743812947	0.118906963159177	0.0790022314883856
0.964424502050362	0.0240538779818747	1	0.322048683572541	0.322048683572541
0.939150819022263	0.399109417523149	1	0	0
0.939150819022265	0.259034481787801	1	0	0
0.999937207476698	0.0363884997046986	1	0.212385433710369	0.212385433710369
0.999937207476644	0.051950254339886	1	0.0972591025076881	0.0972591025076881
0.999937207476702	0.0516188074422437	1	0.0997111566756239	0.0997111566756239
0.999937207476656	0.0683806395639803	0.706711406532422	0	0
0.99993720747663	0.0403739075839624	0.746222253752741	0.182901265745916	0.136484994739147
0.999937207476888	0.0597333525657046	1	0.0396795065600241	0.0396795065600241
0.999937207476606	0.0334345487591256	1	0.234238852099859	0.234238852099859
0.999937207476805	0.0242825258638065	0.79723116935619	0.301945794133069	0.24072059853889
0.999937207476706	0.0924163917399364	0.801399004976162	0	0
0.99993720747675	0.0519494042070226	1	0.0972653918162545	0.0972653918162545
0.999937207476626	0.0401348855830461	1	0.184669557734021	0.184669557734021
0.939150819022416	0.176524246029972	1	0	0
0.939150819022346	0.328709374219557	0.28386690907984	0	0
0.939150819022413	0.207562068563706	1	0	0
0.938625725651384	0.277358227001446	1	0	0
0.695777394707536	0.043385274422064	1	0.318312882372177	0.318312882372177
0.999937207477187	0.135000750279939	0.589168088452817	0	0
0.868659013196807	0.0158384481900638	1	0.432475715030979	0.432475715030979
0.964424502050441	0.0629970033153133	1	0.0339462651557172	0.0339462651557172
0.964424502050394	0.032018172179792	1	0.263128594346081	0.263128594346081
0.999937207476976	0.0719116562085582	0.66272647722371	0	0
0.999937207477006	0.178250609980161	0.424103553965795	0	0
0.763602128378503	0.0504864617145266	0.696269855127292	0.230614764688972	0.160570108800205
0.93915081902259	0.13424519794147	1	0	0
0.939150819022281	0.0532839163194258	1	0.118906963159177	0.118906963159177
0.964424502050282	0.046201424639324	1	0.158200463909257	0.158200463909257
0.939150819022171	0.368297061444916	1	0	0
0.939150819022174	0.227371221373362	1	0	0
0.999937207476632	0.0730687830635485	0.680405244593972	0	0
0.999937207476578	0.00437818467545552	0.788761277967623	0.44919871192694	0.354310550080904
0.999937207476635	0.00178287016267695	0.69528933998066	0.468398927145427	0.325672780902593
0.99993720747659	0.107957185267907	0.643410609224391	0	0
0.999937207476564	0.0774844557949392	0.746222253752741	0	0
0.999937207476821	0.00944149537649245	1	0.411740186303249	0.411740186303249
0.99993720747654	0.023360218673976	0.723090504947215	0.308769050603718	0.223267968713115
0.999937207476738	0.0461992348172695	0.703338856986511	0.139805318781792	0.0983305131126206
0.99993720747664	0.046489838560583	0.684283851599171	0.137655423504237	0.0941953833889943
0.999937207476684	0.0906414467243608	1	0	0
0.99993720747656	0.0774842888338188	1	0	0
0.939150819022324	0.166353383366116	1	0	0
0.939150819022255	0.329657656734103	1	0	0
0.939150819022322	0.178583855028025	1	0	0
0.938625725651292	0.289739642582585	1	0	0
0.868659013196488	0.0818938164808407	0.726633014531486	0	0
0.868659013196723	0.0518267748804832	0.625669265784565	0.166232986295015	0.104006870484378
0.99993720747712	0.0906920752810005	0.589168088452817	0	0
0.511267759555212	0.0468969663237477	0.710606389671318	0.387991174346761	0.275709007626887
0.964424502050361	0.102357800562019	0.709219652371651	0	0
0.964424502050314	0.0664069040048698	0.701858896835585	0.00871971677758321	0.00612001079823329
0.99993720747691	0.0233924068291752	0.668051736120219	0.308530921658357	0.206114617860637
0.99993720747694	0.136793253904843	0.489967859223374	0	0
0.868659013196038	0.0906930918012432	0.696269855127292	0	0
0.939150819022498	0.0909897168927586	1	0	0
0.93915081902219	0.0281531192862753	0.637355832454729	0.304825359281764	0.194282220618341
0.964424502050282	0.046201424639324	1	0.158200463909257	0.158200463909257
0.939150819022171	0.368297061444916	1	0	0
0.939150819022174	0.227371221373362	1	0	0
0.999937207476632	0.0730687830635485	1	0	0
0.999937207476578	0.00437818467545552	1	0.44919871192694	0.44919871192694
0.999937207476635	0.00178287016267695	1	0.468398927145427	0.468398927145427
0.99993720747659	0.107957185267907	0.724030631589907	0	0
0.999937207476564	0.0774844557949392	0.746222253752741	0	0
0.999937207476821	0.00944149537649245	1	0.411740186303249	0.411740186303249
0.99993720747654	0.023360218673976	1	0.308769050603718	0.308769050603718
0.999937207476738	0.0461992348172695	0.704247457676247	0.139805318781792	0.0984575403216945
0.99993720747664	0.046489838560583	1	0.137655423504237	0.137655423504237
0.999937207476684	0.0906414467243608	1	0	0
0.99993720747656	0.0774842888338188	1	0	0
0.939150819022324	0.166353383366116	1	0	0
0.939150819022255	0.329657656734103	1	0	0
0.939150819022322	0.178583855028025	1	0	0
0.938625725651292	0.289739642582585	1	0	0
0.868659013196488	0.0818938164808407	0.722714261566148	0	0
0.868659013196723	0.0518267748804832	1	0.166232986295015	0.166232986295015
0.99993720747712	0.0906920752810005	1	0	0
0.511267759555212	0.0468969663237477	1	0.387991174346761	0.387991174346761
0.964424502050361	0.102357800562019	0.712050772836187	0	0
0.964424502050314	0.0664069040048698	1	0.00871971677758321	0.00871971677758321
0.99993720747691	0.0233924068291752	0.668051736120219	0.308530921658357	0.206114617860637
0.99993720747694	0.136793253904843	0.481356557890459	0	0
0.868659013196038	0.0906930918012432	1	0	0
0.939150819022498	0.0909897168927586	1	0	0
0.93915081902219	0.0281531192862753	0.664403743812947	0.304825359281764	0.202527109915931
0.964424502050282	0.046201424639324	1	0.158200463909257	0.158200463909257
0.939150819022171	0.368297061444916	1	0	0
0.939150819022174	0.227371221373362	1	0	0
0.999937207476632	0.0730687830635485	1	0	0
0.999937207476578	0.00437818467545552	1	0.44919871192694	0.44919871192694
0.999937207476635	0.00178287016267695	1	0.468398927145427	0.468398927145427
0.99993720747659	0.107957185267907	0.706711406532422	0	0
0.999937207476564	0.0774844557949392	0.746222253752741	0	0
0.999937207476821	0.00944149537649245	1	0.411740186303249	0.411740186303249
0.99993720747654	0.023360218673976	1	0.308769050603718	0.308769050603718
0.999937207476738	0.0461992348172695	0.79723116935619	0.139805318781792	0.111457157774623
0.99993720747664	0.046489838560583	0.801399004976162	0.137655423504237	0.110316919425868
0.999937207476684	0.0906414467243608	1	0	0
0.99993720747656	0.0774842888338188	1	0	0
0.939150819022324	0.166353383366116	1	0	0
0.939150819022255	0.329657656734103	0.28386690907984	0	0
0.939150819022322	0.178583855028025	1	0	0
0.938625725651292	0.289739642582585	1	0	0
0.868659013196488	0.0818938164808407	1	0	0
0.868659013196723	0.0518267748804832	1	0.166232986295015	0.166232986295015
0.99993720747712	0.0906920752810005	0.589168088452817	0	0
0.511267759555212	0.0468969663237477	1	0.387991174346761	0.387991174346761
0.964424502050361	0.102357800562019	1	0	0
0.964424502050314	0.0664069040048698	1	0.00871971677758321	0.00871971677758321
0.99993720747691	0.0233924068291752	0.66272647722371	0.308530921658357	0.204471610825227
0.99993720747694	0.136793253904843	0.424103553965795	0	0
0.868659013196038	0.0906930918012432	0.696269855127292	0	0
0.939150819022498	0.0909897168927586	1	0	0
0.93915081902219	0.0281531192862753	1	0.304825359281764	0.304825359281764
0.9644245	0.0463178343098107	1	0.157339262711039	0.157339262711039
0.9391508	0.433759499627488	1	0	0
0.9391508	0.298696069440023	1	0	0
0.9999372	0.0189246708829189	1	0.341583371118963	0.341583371118963
0.9999372	0.0907994685029969	1	0	0
0.9999372	0.0906976272491074	1	0	0
0.9999372	0.0190421081562578	0.724030631589907	0.340714566620826	0.246687782862358
0.9999372	0.0144709861000051	0.746222253752741	0.374531865772056	0.279484012978642
0.9999372	0.0993670976033372	1	0	0
0.9999372	0.0687230738191393	1	0	0
0.9999372	0.046329142087848	0.704247457676247	0.138844264743394	0.097780720458463
0.9999372	0.133480988918469	1	0	0
0.9999372	0.00355211840894792	1	0.455309979013658	0.455309979013658
0.9999372	0.0143781958204583	1	0.375218331065072	0.375218331065072
0.9391508	0.218350232159857	1	0	0
0.9391508	0.360483986112139	1	0	0
0.9391508	0.249732433627886	1	0	0
0.9386257	0.304125630262485	1	0	0
0.7636021	0.00962609764059583	0.722714261566148	0.532900987976209	0.385135144013096
0.7636021	0.0504864617145266	1	0.230614779401634	0.230614779401634
0.9999372	0.174786380341718	1	0	0
0.868659	0.0464580899170385	1	0.2059506867847	0.2059506867847
0.9644245	0.0131698404498964	0.712050772836187	0.402569123307405	0.286649655371024
0.9644245	0.0258790103051167	1	0.308546300536819	0.308546300536819
0.9999372	0.112255037994857	0.668051736120219	0	0
0.9999372	0.216582919736872	0.481356557890459	0	0
0.9391508	0.174828542080325	1	0	0
0.9391508	0.0999640706094381	0.664403743812947	0	0
0.99993720747665	0.0492154284914609	1	0.11749142680456	0.11749142680456
0.999937207476534	0.0906526502656274	1	0	0
0.999937207476508	0.333929805660985	1	0	0
0.999937207476516	0.815999437730644	1	0	0
0.750557133231847	0.00155752718119357	0.797074757621	0.599355599582573	0.477731219266068
0.750557133231801	0.0462698043759757	1	0.268572821301641	0.268572821301641
0.641857159693749	0.0461989135943043	1	0.325452111647253	0.325452111647253
0.666460944098637	0.150171328350295	0.724030631589907	0	0
0.64185715969326	0.120795393856046	0.746222253752741	0	0
0.721668270713113	0.0371171766760369	1	0.351261492245618	0.351261492245618
0.498799165505376	0.0686393000860626	1	0.23360499845614	0.23360499845614
0.641973231610661	0.0906593432622121	0.704247457676247	0	0
0.641857159693777	0.00427491644384826	1	0.635607109874192	0.635607109874192
0.641857159694075	0.133472534199464	1	0	0
0.669328046921863	0.120792489695344	1	0	0
0.999937207476618	0.14848414029016	1	0	0
0.999937207476606	0.00359850158132674	1	0.454966831026096	0.454966831026096
0.999937207476616	0.143528273777776	1	0	0
0.999937207476304	0.534381830387224	1	0	0
0.999937207476955	0.170587780707627	1	0	0
0.999937207476549	0.125029309019882	0.722714261566148	0	0
0.999937207476547	0.131371859000884	1	0	0
0.999937207476665	0.0932865514855043	1	0	0
0.999937207476616	0.0445557508406715	1	0.15196386292111	0.15196386292111
0.999999999999052	0.265450921524548	1	0	0
0.999937207476611	0.119806520406001	1	0	0
0.999937207476641	0.0909344567174134	1	0	0
0.9999372074766	0.144770322775003	0.712050772836187	0	0
0.812218480795859	0.0234015197170706	0.668051736120219	0.405785132982636	0.271085462580824
0.999937207476327	0.133491605011323	1	0	0
0.999937207476441	0.0462433972179243	0.683956141807074	0.13947860400693	0.0953972478612169
0.999937207476744	0.046812375017663	1	0.135269289044848	0.135269289044848
0.999937207476521	0.0471271146379784	0.664403743812947	0.132940835819701	0.0883263890242316
0.99993720747665	0.0492154284914609	1	0.11749142680456	0.11749142680456
0.999937207476534	0.0906526502656274	1	0	0
0.999937207476508	0.333929805660985	1	0	0
0.999937207476516	0.815999437730644	1	0	0
0.750557133231847	0.00155752718119357	0.795854832510505	0.599355599582573	0.477000050320022
0.750557133231801	0.0462698043759757	1	0.268572821301641	0.268572821301641
0.641857159693749	0.0461989135943043	1	0.325452111647253	0.325452111647253
0.666460944098637	0.150171328350295	0.706711406532422	0	0
0.64185715969326	0.120795393856046	0.746222253752741	0	0
0.721668270713113	0.0371171766760369	1	0.351261492245618	0.351261492245618
0.498799165505376	0.0686393000860626	1	0.23360499845614	0.23360499845614
0.641973231610661	0.0906593432622121	0.79723116935619	0	0
0.641857159693777	0.00427491644384826	0.801399004976162	0.635607109874192	0.509374905408951
0.641857159694075	0.133472534199464	1	0	0
0.669328046921863	0.120792489695344	1	0	0
0.999937207476618	0.14848414029016	1	0	0
0.999937207476606	0.00359850158132674	1	0.454966831026096	0.454966831026096
0.999937207476616	0.143528273777776	1	0	0
0.999937207476304	0.534381830387224	1	0	0
0.999937207476955	0.170587780707627	1	0	0
0.999937207476549	0.125029309019882	1	0	0
0.999937207476547	0.131371859000884	1	0	0
0.999937207476665	0.0932865514855043	1	0	0
0.999937207476616	0.0445557508406715	0.710090786158406	0.15196386292111	0.107908138889319
0.999999999999052	0.265450921524548	1	0	0
0.999937207476611	0.119806520406001	1	0	0
0.999937207476641	0.0909344567174134	1	0	0
0.9999372074766	0.144770322775003	1	0	0
0.812218480795859	0.0234015197170706	0.66272647722371	0.405785132982636	0.268924551691337
0.999937207476327	0.133491605011323	0.696269855127292	0	0
0.999937207476441	0.0462433972179243	0.725707603677233	0.13947860400693	0.101220683478115
0.999937207476744	0.046812375017663	1	0.135269289044848	0.135269289044848
0.999937207476521	0.0471271146379784	1	0.132940835819701	0.132940835819701
0.964424502050503	0.0561162737035977	1	0.0848501108186599	0.0848501108186599
0.964424502050362	0.0240538779818747	1	0.322048683572541	0.322048683572541
0.939150819022263	0.399109417523149	1	0	0
0.938625725652254	0.814517458510099	1	0	0
0.999937207476656	0.093460113752088	0.797074757621	0	0
0.999937207476644	0.051950254339886	1	0.0972591025076881	0.0972591025076881
0.999937207476702	0.0516188074422437	1	0.0997111566756239	0.0997111566756239
0.999937207476656	0.0683806395639803	0.724030631589907	0	0
0.99993720747663	0.0403739075839624	0.746222253752741	0.182901265745916	0.136484994739147
0.999937207476888	0.0597333525657046	1	0.0396795065600241	0.0396795065600241
0.999937207476606	0.0334345487591256	1	0.234238852099859	0.234238852099859
0.999937207476805	0.0242825258638065	0.704247457676247	0.301945794133069	0.212644557874249
0.999937207476706	0.0924163917399364	1	0	0
0.99993720747675	0.0519494042070226	1	0.0972653918162545	0.0972653918162545
0.999937207476626	0.0401348855830461	1	0.184669557734021	0.184669557734021
0.939150819022416	0.176524246029972	1	0	0
0.9391508190224	0.0926388200130515	1	0	0
0.939150819022413	0.207562068563706	1	0	0
0.964424502050085	0.554577894465868	1	0	0
0.964424502050872	0.239244792720548	1	0	0
0.695777394707536	0.043385274422064	0.722714261566148	0.318312882372177	0.2300492597306
0.695777394707526	0.0499697554452037	1	0.269600692722701	0.269600692722701
0.563800603925843	0.0960170533491359	1	0	0
0.987554881314966	0.337776183559635	1	0	0
0.868659013196744	0.158365554883303	1	0	0
0.868659013196807	0.0158384481900638	1	0.432475715030979	0.432475715030979
0.964424502050441	0.0629970033153133	0.712050772836187	0.0339462651557172	0.0241714643390306
0.999937207476976	0.0719116562085582	0.668051736120219	0	0
0.763602128378503	0.0504864617145266	1	0.230614764688972	0.230614764688972
0.939150819022171	0.0518720533200942	0.683956141807074	0.129351968307071	0.0884710731784549
0.93915081902259	0.13424519794147	1	0	0
0.939150819022281	0.0532839163194258	0.664403743812947	0.118906963159177	0.0790022314883856
0.964424502050503	0.0561162737035977	1	0.0848501108186599	0.0848501108186599
0.964424502050362	0.0240538779818747	1	0.322048683572541	0.322048683572541
0.939150819022263	0.399109417523149	1	0	0
0.938625725652254	0.814517458510099	1	0	0
0.999937207476656	0.093460113752088	0.795854832510505	0	0
0.999937207476644	0.051950254339886	1	0.0972591025076881	0.0972591025076881
0.999937207476702	0.0516188074422437	1	0.0997111566756239	0.0997111566756239
0.999937207476656	0.0683806395639803	0.706711406532422	0	0
0.99993720747663	0.0403739075839624	0.746222253752741	0.182901265745916	0.136484994739147
0.999937207476888	0.0597333525657046	1	0.0396795065600241	0.0396795065600241
0.999937207476606	0.0334345487591256	1	0.234238852099859	0.234238852099859
0.999937207476805	0.0242825258638065	0.79723116935619	0.301945794133069	0.24072059853889
0.999937207476706	0.0924163917399364	0.801399004976162	0	0
0.99993720747675	0.0519494042070226	1	0.0972653918162545	0.0972653918162545
0.999937207476626	0.0401348855830461	1	0.184669557734021	0.184669557734021
0.939150819022416	0.176524246029972	1	0	0
0.9391508190224	0.0926388200130515	1	0	0
0.939150819022413	0.207562068563706	1	0	0
0.964424502050085	0.554577894465868	1	0	0
0.964424502050872	0.239244792720548	1	0	0
0.695777394707536	0.043385274422064	1	0.318312882372177	0.318312882372177
0.695777394707526	0.0499697554452037	1	0.269600692722701	0.269600692722701
