"Species"	"s1_HUF_BS"	"s1_HUF_BS_pd"	"s1_HUF_BS_fd"	"s1_HUMa_BS"	"s1_HUMa_BS_pd"	"s1_HUMa_BS_fd"	"s1_HUMe_BS"	"s1_HUMe_BS_pd"	"s1_HUMe_BS_fd"	"s1_HUC_BS"	"s1_HUC_BS_pd"	"s1_HUC_BS_fd"	"s1_HUF_WS"	"s1_HUF_WS_pd"	"s1_HUF_WS_fd"	"s1_HUMa_WS"	"s1_HUMa_WS_pd"	"s1_HUMa_WS_fd"	"s1_HUMe_WS"	"s1_HUMe_WS_pd"	"s1_HUMe_WS_fd"	"s1_HUC_WS"	"s1_HUC_WS_pd"	"s1_HUC_WS_fd"
"Licuala naumoniensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala olivifera"	0.952845729237158	0.0752500437829766	0.000139919220269655	0.953002206355234	0.0752500437829766	0.00012613555746707	0.937422348546298	0.0752500437829766	0.00149852475527217	0.944172228964095	0.0752500437829766	0.000903945325506945	0.952845729237158	0.0752500437829766	0.000139919220269655	0.953002206355234	0.0752500437829766	0.00012613555746707	0.937422348546298	0.0752500437829766	0.00149852475527217	0.944172228964095	0.0752500437829766	0.000903945325506945
"Licuala oliviformis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala oninensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala orbicularis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala oryzoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pachycalyx"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pahangensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala palas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala paludosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala parviflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala patens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala paucisecta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala peekelii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala peltata"	0.952071462382298	0.0712072429742825	0.000423762182457007	0.94826167615146	0.0712072429742825	0.000759356353679183	1	0	0	0.952071462382298	0.0712072429742825	0.000423762182457007	0.952071462382298	0.0712072429742825	0.000423762182457007	0.94826167615146	0.0712072429742825	0.000759356353679183	1	0	0	0.952071462382298	0.0712072429742825	0.000423762182457007
"Licuala penduliflora"	0.946515739554839	0.074234280279525	0.000751691590145903	0.954145885835125	0.074234280279525	7.9571827491076e-05	0.946515739554839	0.074234280279525	0.000751691590145903	0.948186013494178	0.074234280279525	0.000604561498213435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala petiolulata"	0.949673165420955	0.0766618162991011	0.000344079291979706	0.949673165420955	0.0766618162991011	0.000344079291979706	0.946869244465455	0.0766618162991011	0.00059106940434268	0.949673165420955	0.0766618162991011	0.000344079291979706	0.949673165420955	0.0766618162991011	0.000344079291979706	0.949673165420955	0.0766618162991011	0.000344079291979706	0.946869244465455	0.0766618162991011	0.00059106940434268	0.949673165420955	0.0766618162991011	0.000344079291979706
"Licuala pilosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pitta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala platydactyla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala polyschista"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala poonsakii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pseudovalida"	0.951312020072565	0.0775337403377783	0.000153209102957534	0.951312020072565	0.0775337403377783	0.000153209102957534	0.938699685748936	0.0787107054070222	0.00120141847809327	0.951312020072565	0.0775337403377783	0.000153209102957534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pulchella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pumila"	0.938863947197906	0.0841772215726677	0.000895369453086747	1	0	0	0.933871618196888	0.0855783367566545	0.00126039636585451	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala punctulata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala pusilla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala radula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala ramsayi"	0.905524705946343	0.0584286057465238	0.00520554745903654	0.905524705946424	0.0584286057463899	0.00520554745903654	0.888494199961892	0.0865537502850559	0.00520554745903654	0.89630293428785	0.0584286057463899	0.0060178693662104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala reptans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala rheophytica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala ridleyana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala robinsoniana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala robusta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala rubiginosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala rumphii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala ruthiae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala sabahana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala sallehana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala sarawakensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala scortechinii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala simplex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala spathellifera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala spectabilis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala spicata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala spinosa"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Licuala steinii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala stipitata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala stongensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala tanycola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala taynguyensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala telifera"	0.973526313921353	0.0419486665959437	9.44894374076072e-05	0.973422986887276	0.0419486665959437	0.000103591247395088	0.931687858359476	0.0865537502850476	0.00140073030823292	0.96337998074194	0.0419486665959437	0.000988253566934634	0.973526313921353	0.0419486665959437	9.44894374076072e-05	0.973422986887276	0.0419486665959437	0.000103591247395088	0.931687858359476	0.0865537502850476	0.00140073030823292	0.96337998074194	0.0419486665959437	0.000988253566934634
"Licuala tenuissima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala terengganuensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala thoana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala tiomanensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala triphylla"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Licuala urciflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala whitmorei"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Licuala yiiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Linospadix albertisianus"	0.958274769828916	0.0587649895215493	0.000540988931423914	1	0	0	0.866489541882162	0.203456322660283	0.000908389614043315	0.85392954850029	0.162998544248832	0.00417275279066341	0.958274769828916	0.0587649895215493	0.000540988931423914	1	0	0	0.866489541882162	0.203456322660283	0.000908389614043315	0.85392954850029	0.162998544248832	0.00417275279066341
"Linospadix apetiolatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Linospadix caninus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Linospadix microcaryus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Linospadix minor"	1	0	0	0.963961921310931	0.0587649895215493	4.00225326341572e-05	0.859849555135952	0.203456322660392	0.00149328879577728	0.891135587768445	0.162998544248941	0.000895369453086747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Linospadix monostachyos"	0.961612091496333	0.0580662157394935	0.000284284978524353	0.959660298967421	0.0612895167403563	0.000284284978524353	0.873574603098541	0.203456322660447	0.000284284978524353	0.895852159385156	0.162998544248997	0.00047989891305515	0.961612091496333	0.0580662157394935	0.000284284978524353	0.959660298967421	0.0612895167403563	0.000284284978524353	0.873574603098541	0.203456322660447	0.000284284978524353	0.895852159385156	0.162998544248997	0.00047989891305515
"Linospadix palmerianus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona alfredii"	0.922943344027322	0.0419382797179377	0.00455076586832917	0.922967981239	0.0418975924277242	0.00455076586832917	0.922904058454509	0.0420031581434317	0.00455076586832917	0.850257992499221	0.0424714696268733	0.0109249897181625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona australis"	1	0	0	1	0	0	1	0	0	0.823945518295737	0.0366430603626733	0.0135536699639111	1	0	0	1	0	0	1	0	0	0.823945518295737	0.0366430603626733	0.0135536699639111
"Livistona benthamii"	0.906836243102026	0.0502243497630393	0.00552762610166514	0.907564918447768	0.0490209739244492	0.00552762610166514	0.907564918447768	0.0490209739244492	0.00552762610166514	0.906836243102007	0.0502243497630716	0.00552762610166514	0.906836243102026	0.0502243497630393	0.00552762610166514	0.907564918447768	0.0490209739244492	0.00552762610166514	0.907564918447768	0.0490209739244492	0.00552762610166514	0.906836243102007	0.0502243497630716	0.00552762610166514
"Livistona boninensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona carinensis"	0.894499658477068	0.138922722990262	0.0018832225210752	1	0	0	0.894499658477034	0.138922722990318	0.0018832225210752	0.838566447013572	0.138922722990294	0.00681023380400224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona chinensis"	0.896419947287607	0.102720556490675	0.00364506427635622	1	0	0	1	0	0	0.893679667598833	0.107246009955954	0.00364506427635622	0.896419947287607	0.102720556490675	0.00364506427635622	1	0	0	1	0	0	0.893679667598833	0.107246009955954	0.00364506427635622
"Livistona concinna"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona decora"	0.937482705361284	0.0329039563125937	0.00375191498666706	1	0	0	0.949491185554633	0.0329039563125937	0.00269411916455396	0.935180991306025	0.0367051375898635	0.00375191498666706	0.937482705361284	0.0329039563125937	0.00375191498666706	1	0	0	0.949491185554633	0.0329039563125937	0.00269411916455396	0.935180991306025	0.0367051375898635	0.00375191498666706
"Livistona drudei"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona eastonii"	0.958246040395522	0.0341556236728478	0.00185616379701707	1	0	0	0.951704505211594	0.0383405482423866	0.00220917006061215	0.955030864956373	0.0394653469438643	0.00185616379701707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona endauensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona exigua"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona fulva"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona halongensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona humilis"	0.966435654340087	0.0494025043863051	0.000321505389597041	1	0	0	1	0	0	0.966435654340068	0.0494025043863367	0.000321505389597041	0.966435654340087	0.0494025043863051	0.000321505389597041	1	0	0	1	0	0	0.966435654340068	0.0494025043863367	0.000321505389597041
"Livistona inermis"	0.951435891281339	0.0494025043862753	0.00164279554795011	0.983114305798518	0.017837560906253	0.000535975503172359	0.976336582391984	0.017837560906253	0.00113300754947911	0.918862275231661	0.0494025043863069	0.00451212075927279	0.951435891281339	0.0494025043862753	0.00164279554795011	0.983114305798518	0.017837560906253	0.000535975503172359	0.976336582391984	0.017837560906253	0.00113300754947911	0.918862275231661	0.0494025043863069	0.00451212075927279
"Livistona jenkinsiana"	0.868439504785802	0.107280079502039	0.00586658740171254	1	0	0	1	0	0	0.868439504785783	0.10728007950207	0.00586658740171254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona lanuginosa"	0.920859432320844	0.049477180240474	0.00433221322875249	0.939840560174091	0.0389192530144722	0.00322336650024383	0.939840560174091	0.0389192530144722	0.00322336650024383	0.920859432320825	0.0494771802405057	0.00433221322875249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona lorophylla"	0.959344898509472	0.0377982868300862	0.00156507146083864	0.962579624404025	0.0324562768269843	0.00156507146083864	0.959344898509472	0.0377982868300862	0.00156507146083864	0.94056381002838	0.0389441658051943	0.00315832847098	0.959344898509472	0.0377982868300862	0.00156507146083864	0.962579624404025	0.0324562768269843	0.00156507146083864	0.959344898509472	0.0377982868300862	0.00156507146083864	0.94056381002838	0.0389441658051943	0.00315832847098
"Livistona mariae"	1	0	0	1	0	0	0.764997854177454	0.0384247790739955	0.0186511810788471	0.714529263013755	0.039361170974528	0.0230468817512677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona muelleri"	1	0	0	0.952002889365078	0.0366430603626733	0.00227342884039549	0.952002889365078	0.0366430603626733	0.00227342884039549	1	0	0	1	0	0	0.952002889365078	0.0366430603626733	0.00227342884039549	0.952002889365078	0.0366430603626733	0.00227342884039549	1	0	0
"Livistona nasmophila"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona nitida"	0.860676093887928	0.0328399099415455	0.0105210260301361	0.875488848614737	0.00837728574906986	0.0105210260301361	0.741235324168773	0.0328399099415455	0.0210422531267069	0.681548869826543	0.0366506952409124	0.0260966135416492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona rigida"	0.865469072253435	0.00418357434137428	0.0116273313571691	0.865926470121009	0.00418357434137428	0.0115870403673376	0.844735132866383	0.038424779074014	0.0116273313571691	0.787642535171651	0.0393611709745464	0.016606523555691	0.865469072253435	0.00418357434137428	0.0116273313571691	0.865926470121009	0.00418357434137428	0.0115870403673376	0.844735132866383	0.038424779074014	0.0116273313571691	0.787642535171651	0.0393611709745464	0.016606523555691
"Livistona saribus"	1	0	0	1	0	0	0.615296942319351	0.0968126843781407	0.0287235806632153	0.159400760541289	0.173390401716625	0.0647976958500675	1	0	0	1	0	0	0.615296942319351	0.0968126843781407	0.0287235806632153	0.159400760541289	0.173390401716625	0.0647976958500675
"Livistona speciosa"	0.959393151823882	0.0517957076307806	0.000814209566286151	1	0	0	0.919858675441203	0.0517957076307806	0.00429669887997876	0.815926368685514	0.0531980156016717	0.0133770277640601	0.959393151823882	0.0517957076307806	0.000814209566286151	1	0	0	0.919858675441203	0.0517957076307806	0.00429669887997876	0.815926368685514	0.0531980156016717	0.0133770277640601
"Livistona tahanensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Livistona victoriae"	0.944400327493459	0.0341556236727165	0.0030757966753039	0.954269414176026	0.0178572535794309	0.0030757966753039	0.906775882233525	0.0383405482422556	0.00616681573386759	0.884795739583012	0.0394653469437332	0.00804299351979623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lodoicea maldivica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Loxococcus rupicola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Manicaria martiana"	1	0	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Manicaria saccifera"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Manjekia maturbongsii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Marojejya darianii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Marojejya insignis"	0.823651480893414	0.145902309815296	0.00775176876403776	0.819702627269562	0.145902309815442	0.00809961302060458	0.799374549049809	0.145902309815801	0.00989026061846827	0.723615202736775	0.271015595771263	0.00989026061846827	0.823651480893414	0.145902309815296	0.00775176876403776	0.819702627269562	0.145902309815442	0.00809961302060458	0.799374549049809	0.145902309815801	0.00989026061846827	0.723615202736775	0.271015595771263	0.00989026061846827
"Masoala kona"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Masoala madagascariensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Mauritia carana"	1	0	0	1	0	0	0.867123319634056	0.0835325836304085	0.00724919943191409	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Mauritia flexuosa"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Mauritiella aculeata"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Mauritiella armata"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Mauritiella macroclada"	1	0	0	1	0	0	0.922898679927317	0.09633747052859	0.00165309028080776	0.924270344244608	0.09633747052859	0.00153226393469152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Mauritiella pumila"	0.932104096234664	0.0949884765900307	0.00091416334673503	0.932203126328321	0.0949884765900307	0.000905440043065678	0.932104096234664	0.0949884765900307	0.00091416334673503	0.932203126328321	0.0949884765900307	0.000905440043065678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Maxburretia furtadoana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Maxburretia gracilis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Maxburretia rupicola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Medemia argun"	1	0	0	1	0	0	0.871136215655965	0.144475546463531	0.00364506427635622	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Metroxylon amicarum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Metroxylon paulcoxii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Metroxylon sagu"	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
"Metroxylon salomonense"	1	0	0	1	0	0	0.488098997360223	0.225204632244424	0.0330797919397222	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Metroxylon upoluense"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Metroxylon vitiense"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Metroxylon warburgii"	0.510585599695451	0.148147347506617	0.0352091803515806	0.510585599695451	0.148147347506617	0.0352091803515806	0.510585599695451	0.148147347506617	0.0352091803515806	0.460320227174281	0.212514628048824	0.0362036264508745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Myrialepis paradoxa"	0.808236222986646	0.308084123586401	0.00045900875375273	1	0	0	0.808236222986646	0.308084123586401	0.00045900875375273	0.775072560165322	0.362852479331585	0.00045900875375273	0.808236222986646	0.308084123586401	0.00045900875375273	1	0	0	0.808236222986646	0.308084123586401	0.00045900875375273	0.775072560165322	0.362852479331585	0.00045900875375273
"Nannorrhops baluchestanica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Nannorrhops ritchieana"	0.632091382818204	0.607207169731057	2.01627419011788e-05	0.630926599954802	0.607207169731057	0.000122765438223828	1	0	0	0.630224174433074	0.607207169731057	0.000184640277526259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Nenga banaensis"	0.917055377990085	0.136289516393604	3.68009520973664e-05	0.917225914081139	0.136289516393669	2.17788708869978e-05	0.9171167702755	0.1362895163935	3.13930651783282e-05	0.916898144940793	0.136289516393604	5.06512029169177e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Nenga gajah"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Nenga grandiflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Nenga macrocarpa"	0.915360910661802	0.136289516393693	0.000186062176802568	0.915633034683093	0.136289516393758	0.000162091478743778	0.915633034683195	0.13628951639359	0.000162091478743778	0.913924667864664	0.136289516393693	0.000312577073433283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
