"FD_G","species"
0.321521549066417,"Calamus pilosissimus"
0.221748200322881,"Calamus pintaudii"
0.321521549066417,"Calamus plagiocyclus"
0.31855042282161,"Calamus platyspathus"
0.321521549066417,"Calamus plicatus"
0.294037348972272,"Calamus poensis"
0.32060034278046,"Calamus pogonacanthus"
0.282987175851057,"Calamus pogonotium"
0.346456927765201,"Calamus poilanei"
0.296312108750829,"Calamus politus"
0.321521549066417,"Calamus polycladus"
0.318825411363034,"Calamus polystachys"
0.316037566745073,"Calamus pseudoconcolor"
0.322216602524615,"Calamus pseudotenuis"
0.321521549066417,"Calamus pseudozebrinus"
0.292343709384884,"Calamus psilocladus"
0.271427967909699,"Calamus pumilus"
0.328917698377115,"Calamus pycnocarpus"
0.355188734238341,"Calamus pygmaeus"
0.221748200322881,"Calamus quangngaiensis"
0.324668164816042,"Calamus radiatus"
0.323411784550305,"Calamus radicalis"
0.316279507808165,"Calamus radulosus"
0.323872720360924,"Calamus rarispinosus"
0.321521549066417,"Calamus reinwardtii"
0.319672371222363,"Calamus reticulatus"
0.221748200322881,"Calamus retroflexus"
0.318615949221438,"Calamus reyesianus"
0.330472890862099,"Calamus rhabdocladus"
0.319205287516781,"Calamus rheedei"
0.330353557378223,"Calamus rhomboideus"
0.318653159223792,"Calamus rhytidomus"
0.320861150616433,"Calamus ridleyanus"
0.300371448596674,"Calamus riedelianus"
0.321521549066417,"Calamus robinsonianus"
0.326900917392786,"Calamus rotang"
0.324618669008859,"Calamus ruber"
0.335624792470177,"Calamus rudentum"
0.296768327396301,"Calamus rugosus"
0.321521549066417,"Calamus rumphii"
0.366985505556457,"Calamus ruptilis"
0.304295357694506,"Calamus ruvidus"
0.35326161026049,"Calamus sabalensis"
0.321569955142936,"Calamus sabensis"
0.322969818499427,"Calamus sabut"
0.273519903368063,"Calamus salicifolius"
0.321521549066417,"Calamus samian"
0.300300732736317,"Calamus sarasinorum"
0.321984465474509,"Calamus sarawakensis"
0.221748200322881,"Calamus sashae"
0.317282357795948,"Calamus scabridulus"
0.321521549066417,"Calamus scabrispathus"
0.300214283385375,"Calamus scapigerus"
0.318754373329052,"Calamus schistoacanthus"
0.321521549066417,"Calamus schlechteri"
0.300698534783217,"Calamus schlechterianus"
0.325987594590116,"Calamus scipionum"
0.321584076547264,"Calamus scleracanthus"
0.324433072635712,"Calamus sedens"
0.221748200322881,"Calamus sedisspirituum"
0.328411944637712,"Calamus sekundurensis"
0.298405678147057,"Calamus senalingensis"
0.319193201075868,"Calamus sepal"
0.315517086403538,"Calamus seriatus"
0.353606103566507,"Calamus serpentinus"
0.321521549066417,"Calamus serrulatus"
0.315311976978896,"Calamus siberutensis"
0.315356724277827,"Calamus simplex"
0.31441402135915,"Calamus singalanus"
0.296970291917191,"Calamus siphonospathus"
0.320946411271544,"Calamus sordidus"
0.221748200322881,"Calamus spanostachys"
0.316799063439244,"Calamus sparsiflorus"
0.317834839405686,"Calamus spectatissimus"
0.221748200322881,"Calamus spiculifer"
0.321521549066417,"Calamus spinifolius"
0.32372890787869,"Calamus spinulinervis"
0.317717888767971,"Calamus spiralis"
0.320736680686099,"Calamus stenophyllus"
0.325156940282124,"Calamus stolonifer"
0.301197570283271,"Calamus suaveolens"
0.316534514362437,"Calamus subangulatus"
0.321521549066417,"Calamus sumbawensis"
0.221748200322881,"Calamus superciliatus"
0.320571864474821,"Calamus symphysipus"
0.321521549066417,"Calamus takanensis"
0.317339245436731,"Calamus tanakadatei"
0.24796330614365,"Calamus temii"
0.354831065752442,"Calamus tenompokensis"
0.31642737247176,"Calamus tenuis"
0.316722497423554,"Calamus tetradactyloides"
0.316479717880463,"Calamus tetradactylus"
0.334413286710555,"Calamus thwaitesii"
0.270110622547141,"Calamus thysanolepis"
0.321521549066417,"Calamus timorensis"
0.321521549066417,"Calamus toli-toliensis"
0.320075481324428,"Calamus trachycoleus"
0.221748200322881,"Calamus treubianus"
0.315826280816633,"Calamus trichrous"
0.307724173017242,"Calamus tumidus"
0.289945050868147,"Calamus unifarius"
0.31880159374217,"Calamus unijugus"
0.321459538847079,"Calamus urdanetanus"
0.282893782049324,"Calamus ursinus"
0.31536270333147,"Calamus uschdraweitianus"
0.317112747581344,"Calamus usitatus"
0.294060928271348,"Calamus validus"
0.3051577921233,"Calamus vattayila"
0.293991389277325,"Calamus verticillaris"
0.324283502776891,"Calamus vestitus"
0.321414153072524,"Calamus vidalianus"
0.329131170723924,"Calamus viminalis"
0.321521549066417,"Calamus vinosus"
0.297748318100684,"Calamus viridissimus"
0.224047083873357,"Calamus vitiensis"
0.315482276640734,"Calamus walkeri"
0.319550138348879,"Calamus wanggaii"
0.323005643058762,"Calamus warburgii"
0.330957131404538,"Calamus whitmorei"
0.319222506153625,"Calamus wightii"
0.221748200322881,"Calamus womersleyi"
0.315652425123917,"Calamus wrightmyoensis"
0.317164408043763,"Calamus wuliangshanensis"
0.271919369910223,"Calamus yentuensis"
0.32108850098543,"Calamus zebrinus"
0.321521549066417,"Calamus zeylanicus"
0.221748200322881,"Calamus zieckii"
0.321315707193777,"Calamus zollingeri"
0.294429689747057,"Calamus zonatus"
0.221735446590142,"Calyptrocalyx albertisianus"
0.244149027630431,"Calyptrocalyx amoenus"
0.235626513954823,"Calyptrocalyx arfakianus"
0.267528113424311,"Calyptrocalyx awa"
0.269414888130878,"Calyptrocalyx caudiculatus"
0.247336372511409,"Calyptrocalyx doxanthus"
0.243686201087978,"Calyptrocalyx elegans"
0.240250635953434,"Calyptrocalyx flabellatus"
0.245563366596254,"Calyptrocalyx forbesii"
0.247438954967578,"Calyptrocalyx geonomiformis"
0.245119501649109,"Calyptrocalyx hollrungii"
0.246642773942219,"Calyptrocalyx julianettii"
0.217134538173003,"Calyptrocalyx lauterbachianus"
0.249215989815655,"Calyptrocalyx laxiflorus"
0.214092413519926,"Calyptrocalyx lepidotus"
0.238864089810799,"Calyptrocalyx leptostachys"
0.267958963505046,"Calyptrocalyx merrillianus"
0.246289917358772,"Calyptrocalyx micholitzii"
0.247200538159269,"Calyptrocalyx multifidus"
0.245117322670307,"Calyptrocalyx pachystachys"
0.245980779587709,"Calyptrocalyx pauciflorus"
0.246388030171492,"Calyptrocalyx polyphyllus"
0.251115654631443,"Calyptrocalyx pusillus"
0.241210893294502,"Calyptrocalyx sessiliflorus"
0.227489987386657,"Calyptrocalyx spicatus"
0.267060996547209,"Calyptrocalyx yamutumene"
0.23556403444616,"Calyptrogyne allenii"
0.316818813017569,"Calyptrogyne anomala"
0.233393441149387,"Calyptrogyne baudensis"
0.238348485543458,"Calyptrogyne coloradensis"
0.316387605414418,"Calyptrogyne condensata"
0.235588209248887,"Calyptrogyne costatifrons"
0.246412441365789,"Calyptrogyne deneversii"
0.237523346497122,"Calyptrogyne fortunensis"
0.317106767398107,"Calyptrogyne ghiesbreghtiana"
0.24054902513902,"Calyptrogyne herrerae"
0.237004052206938,"Calyptrogyne kunorum"
0.235607613876254,"Calyptrogyne osensis"
0.235589466804324,"Calyptrogyne panamensis"
0.316523120827464,"Calyptrogyne pubescens"
0.239593120156203,"Calyptrogyne sanblasensis"
0.317539800502154,"Calyptrogyne trichostachys"
0.236114381699922,"Calyptrogyne tutensis"
0.217951995931409,"Calyptronoma occidentalis"
0.210874772618885,"Calyptronoma plumeriana"
0.220775913380954,"Calyptronoma rivalis"
0.219584133888856,"Carpentaria acuminata"
0.229827945823647,"Carpoxylon macrospermum"
0.212159989388789,"Caryota alberti"
0.227216104079178,"Caryota angustifolia"
0.221345567873525,"Caryota cumingii"
0.253415678550961,"Caryota kiriwongensis"
0.237366693540416,"Caryota maxima"
0.24225248577098,"Caryota mitis"
0.272811272121926,"Caryota monostachya"
0.232671112099089,"Caryota no"
0.250492698005941,"Caryota obtusa"
0.212905729806994,"Caryota ophiopellis"
0.227009007877103,"Caryota rumphiana"
0.238770514380118,"Caryota sympetala"
0.231315078278348,"Caryota urens"
0.227789069114992,"Caryota zebrina"
0.22476425338087,"Ceroxylon alpinum"
0.220139041530976,"Ceroxylon amazonicum"
0.221440636338049,"Ceroxylon ceriferum"
0.221930791407373,"Ceroxylon echinulatum"
0.218742477966574,"Ceroxylon parvifrons"
0.213038840015223,"Ceroxylon parvum"
0.21832579385739,"Ceroxylon peruvianum"
0.227804195015828,"Ceroxylon pityrophyllum"
0.247786285360215,"Ceroxylon quindiuense"
0.215655457256475,"Ceroxylon sasaimae"
0.233353833943145,"Ceroxylon ventricosum"
0.216695852255055,"Ceroxylon vogelianum"
0.238608407962522,"Chamaedorea adscendens"
0.23813510919274,"Chamaedorea allenii"
0.209658266437952,"Chamaedorea alternans"
0.239845039240597,"Chamaedorea amabilis"
0.239414051776928,"Chamaedorea anemophila"
0.235593127427846,"Chamaedorea angustisecta"
0.23627141610359,"Chamaedorea arenbergiana"
0.242193896171682,"Chamaedorea atrovirens"
0.236906562132502,"Chamaedorea benziei"
0.323335889787991,"Chamaedorea binderi"
0.240386588785465,"Chamaedorea brachyclada"
0.266928534771452,"Chamaedorea brachypoda"
0.236723807127999,"Chamaedorea carchensis"
0.235629917221817,"Chamaedorea castillo-montii"
0.266208561080441,"Chamaedorea cataractarum"
0.237601072032248,"Chamaedorea christinae"
0.241441786092536,"Chamaedorea correae"
0.23701473444726,"Chamaedorea costaricana"
0.244156744012979,"Chamaedorea crucensis"
0.236356306592486,"Chamaedorea dammeriana"
0.239170168164435,"Chamaedorea deckeriana"
0.240675210524129,"Chamaedorea deneversiana"
0.254015016862244,"Chamaedorea elatior"
0.237761475122602,"Chamaedorea elegans"
0.237397597328156,"Chamaedorea ernesti-augusti"
0.219027739614479,"Chamaedorea falcifera"
0.238387971107234,"Chamaedorea foveata"
0.239138763430818,"Chamaedorea fractiflexa"
0.266405026724829,"Chamaedorea fragrans"
0.238987515789441,"Chamaedorea frondosa"
0.236474161814849,"Chamaedorea geonomiformis"
0.237849194526698,"Chamaedorea glaucifolia"
0.265510765661171,"Chamaedorea graminifolia"
0.241600265014884,"Chamaedorea guntheriana"
0.238644645321571,"Chamaedorea hodelii"
0.264949305210319,"Chamaedorea hooperiana"
0.237808921557671,"Chamaedorea ibarrae"
0.21203645755465,"Chamaedorea incrustata"
0.240154640640064,"Chamaedorea keelerorum"
0.2370715409383,"Chamaedorea klotzschiana"
0.238674768508557,"Chamaedorea lehmannii"
0.23598384648181,"Chamaedorea liebmannii"
0.214338219377899,"Chamaedorea linearis"
0.245233743254,"Chamaedorea lucidifrons"
0.23707550288144,"Chamaedorea macrospadix"
0.238496031033649,"Chamaedorea matae"
0.235988080355077,"Chamaedorea metallica"
0.242071589229799,"Chamaedorea microphylla"
0.268913673896657,"Chamaedorea microspadix"
0.239179259500276,"Chamaedorea moliniana"
0.236704062024092,"Chamaedorea nationsiana"
0.244437590619496,"Chamaedorea neurochlamys"
0.265836682578885,"Chamaedorea nubium"
0.236467869033034,"Chamaedorea oblongata"
0.240236596027678,"Chamaedorea oreophila"
0.237146996293325,"Chamaedorea pachecoana"
0.238747065294852,"Chamaedorea palmeriana"
0.238243128582991,"Chamaedorea parvifolia"
0.23968925578262,"Chamaedorea parvisecta"
0.235853301505151,"Chamaedorea pauciflora"
0.238162019858193,"Chamaedorea pedunculata"
0.235153742379727,"Chamaedorea pinnatifrons"
0.236721187165217,"Chamaedorea piscifolia"
0.237340613310264,"Chamaedorea pittieri"
0.234567006988989,"Chamaedorea plumosa"
0.265645486426046,"Chamaedorea pochutlensis"
0.24210221396002,"Chamaedorea ponderosa"
0.236651181388403,"Chamaedorea pumila"
0.238664794833208,"Chamaedorea pygmaea"
0.238715405337452,"Chamaedorea queroana"
0.240797731675394,"Chamaedorea radicalis"
0.241590303874126,"Chamaedorea recurvata"
0.266983246155634,"Chamaedorea rhizomatosa"
0.207495888124262,"Chamaedorea ricardoi"
0.23638926520539,"Chamaedorea rigida"
0.238847755600152,"Chamaedorea robertii"
0.24030558196686,"Chamaedorea rojasiana"
0.238027410990001,"Chamaedorea rosibeliae"
0.317830933082716,"Chamaedorea rossteniorum"
0.237966415915079,"Chamaedorea sartorii"
0.319922793769231,"Chamaedorea scheryi"
0.23868203959384,"Chamaedorea schiedeana"
0.265510765661171,"Chamaedorea schippii"
0.268415207721832,"Chamaedorea seifrizii"
0.268696312007266,"Chamaedorea serpens"
0.240165659558978,"Chamaedorea simplex"
0.240497879116572,"Chamaedorea skutchii"
0.241601625175507,"Chamaedorea smithii"
0.322659595154921,"Chamaedorea stenocarpa"
0.266696568687132,"Chamaedorea stolonifera"
0.237306997746782,"Chamaedorea stricta"
0.238140543689108,"Chamaedorea subjectifolia"
0.241478714567451,"Chamaedorea tenerrima"
0.213814168844661,"Chamaedorea tepejilote"
0.237286105375705,"Chamaedorea tuerckheimii"
0.239571471320981,"Chamaedorea undulatifolia"
0.239310257769349,"Chamaedorea verapazensis"
0.237964082432585,"Chamaedorea verecunda"
0.238381682984391,"Chamaedorea volcanensis"
0.238720992296018,"Chamaedorea vulgata"
0.236011957151453,"Chamaedorea warscewiczii"
0.238512552239578,"Chamaedorea whitelockiana"
0.208905192423716,"Chamaedorea woodsoniana"
0.242031162629096,"Chamaedorea zamorae"
0.29622073665895,"Chamaerops humilis"
0.215561734099589,"Chambeyronia lepidota"
0.219924201784977,"Chambeyronia macrocarpa"
0.214075956910543,"Chelyocarpus chuco"
0.211648663345507,"Chelyocarpus dianeurus"
0.237145993745427,"Chelyocarpus repens"
0.206015128383901,"Chelyocarpus ulei"
0.270449299577815,"Chuniophoenix hainanensis"
0.270686486401551,"Chuniophoenix nana"
0.206221310360732,"Clinosperma bracteale"
0.209916802440945,"Clinosperma lanuginosa"
0.214542184567689,"Clinosperma macrocarpa"
0.241619004965227,"Clinosperma vaginata"
0.219256795874945,"Clinostigma carolinense"
0.215093552912998,"Clinostigma collegarum"
0.222015948373896,"Clinostigma exorrhizum"
0.216986478669864,"Clinostigma gronophyllum"
0.215218930891746,"Clinostigma haerestigma"
0.207832678913544,"Clinostigma harlandii"
0.207448280607237,"Clinostigma onchorhynchum"
0.217080212350196,"Clinostigma ponapense"
0.2147688530625,"Clinostigma samoense"
0.207256604529617,"Clinostigma savoryanum"
0.233901429717569,"Clinostigma warburgii"
0.221748200322881,"Coccothrinax acunana"
0.237580678165916,"Coccothrinax alexandri"
0.205819689292223,"Coccothrinax alta"
0.213250037252256,"Coccothrinax argentata"
0.212401436767715,"Coccothrinax argentea"
0.221748200322881,"Coccothrinax baracoensis"
0.21196294594981,"Coccothrinax barbadensis"
0.276739767896108,"Coccothrinax bermudezii"
0.208550205621607,"Coccothrinax borhidiana"
0.212108227079543,"Coccothrinax boschiana"
0.221748200322881,"Coccothrinax camagueyana"
0.221748200322881,"Coccothrinax clarensis"
0.221748200322881,"Coccothrinax concolor"
0.211250514945215,"Coccothrinax crinita"
0.221748200322881,"Coccothrinax cupularis"
0.224697572142885,"Coccothrinax ekmanii"
0.221748200322881,"Coccothrinax elegans"
0.248471181142179,"Coccothrinax fagildei"
0.208351222598086,"Coccothrinax fragrans"
0.221748200322881,"Coccothrinax garciana"
0.207182360915448,"Coccothrinax gracilis"
0.247931707387069,"Coccothrinax guantanamensis"
0.225720254072576,"Coccothrinax gundlachii"
0.207231466233144,"Coccothrinax hioramii"
0.206634183955115,"Coccothrinax inaguensis"
0.210766523326595,"Coccothrinax jamaicensis"
0.221748200322881,"Coccothrinax jimenezii"
0.221748200322881,"Coccothrinax leonis"
0.214652240375487,"Coccothrinax litoralis"
0.222911771007898,"Coccothrinax macroglossa"
0.221748200322881,"Coccothrinax microphylla"
0.211152971338488,"Coccothrinax miraguama"
0.222911771007898,"Coccothrinax moaensis"
0.221748200322881,"Coccothrinax montana"
0.208538167308694,"Coccothrinax munizii"
0.221748200322881,"Coccothrinax muricata"
0.221748200322881,"Coccothrinax nipensis"
0.221748200322881,"Coccothrinax orientalis"
0.218026360996939,"Coccothrinax pauciramosa"
0.207761329164779,"Coccothrinax proctorii"
0.22760561819225,"Coccothrinax pseudorigida"
0.221748200322881,"Coccothrinax pumila"
0.206147877716594,"Coccothrinax readii"
0.240815166604959,"Coccothrinax rigida"
0.223701196640893,"Coccothrinax salvatoris"
0.221748200322881,"Coccothrinax saxicola"
0.211199995466438,"Coccothrinax scoparia"
0.211358700276332,"Coccothrinax spissa"
0.221407678218507,"Coccothrinax torrida"
0.221748200322881,"Coccothrinax trinitensis"
0.221748200322881,"Coccothrinax victorinii"
0.222911771007898,"Coccothrinax yunquensis"
0.205398421551265,"Coccothrinax yuraguana"
0.328635028917436,"Cocos nucifera"
0.222372220502661,"Colpothrinax aphanopetala"
0.220723612656239,"Colpothrinax cookii"
0.217812930309221,"Colpothrinax wrightii"
0.218997378850961,"Copernicia alba"
0.226938143645453,"Copernicia baileyana"
0.207761546678673,"Copernicia berteroana"
0.207429468124752,"Copernicia brittonorum"
0.234603734969578,"Copernicia cowellii"
0.21413557741835,"Copernicia curbeloi"
0.227252050187675,"Copernicia curtissii"
0.227109003778114,"Copernicia ekmanii"
0.262604797980446,"Copernicia fallaensis"
0.251038932085144,"Copernicia gigas"
0.212364645391421,"Copernicia glabrescens"
0.240943447553512,"Copernicia hospita"
0.221748200322881,"Copernicia humicola"
0.221748200322881,"Copernicia longiglossa"
0.227778627892223,"Copernicia macroglossa"
0.221748200322881,"Copernicia molinetii"
0.221748200322881,"Copernicia oxycalyx"
0.236180526983113,"Copernicia prunifera"
0.243509962017585,"Copernicia rigida"
0.221748200322881,"Copernicia roigii"
0.214895589598923,"Copernicia tectorum"
0.206912546133279,"Copernicia yarey"
0.296280517336704,"Corypha lecomtei"
0.221319900409183,"Corypha microclada"
0.255674939441973,"Corypha taliera"
0.266815294572291,"Corypha umbraculifera"
0.257274560185551,"Corypha utan"
0.237167010732794,"Cryosophila bartlettii"
0.228697693620065,"Cryosophila cookii"
0.25736754311676,"Cryosophila grayumii"
0.22204792510472,"Cryosophila guagara"
0.257322798647545,"Cryosophila kalbreyeri"
0.253972740509554,"Cryosophila macrocarpa"
0.242275777647368,"Cryosophila nana"
0.2200850731851,"Cryosophila stauracantha"
0.222200636648902,"Cryosophila warscewiczii"
0.218933662217489,"Cryosophila williamsii"
0.21378821094303,"Cyphokentia cerifera"
0.212149953801384,"Cyphokentia macrostachya"
0.206124725535051,"Cyphophoenix alba"
0.207194572375119,"Cyphophoenix elegans"
0.215050247241119,"Cyphophoenix fulcita"
0.214183873934485,"Cyphophoenix nucele"
0.215045280216494,"Cyphosperma balansae"
0.238388348872471,"Cyphosperma naboutinense"
0.242052567424746,"Cyphosperma tanga"
0.211498830470264,"Cyphosperma trichospadix"
0.209912051861046,"Cyphosperma voutmelense"
0.244369857561785,"Cyrtostachys bakeri"
0.216943376167115,"Cyrtostachys barbata"
0.241842188996445,"Cyrtostachys elegans"
0.217321489555143,"Cyrtostachys excelsa"
0.241160947795523,"Cyrtostachys glauca"
0.217989751143401,"Cyrtostachys loriae"
0.238870726692757,"Cyrtostachys renda"
0.252523872955264,"Deckenia nobilis"
0.302007630596582,"Desmoncus chinantlensis"
0.323137266755201,"Desmoncus cirrhifer"
0.315383025260423,"Desmoncus costaricensis"
0.328525660397988,"Desmoncus giganteus"
0.315693840008232,"Desmoncus horridus"
0.31722442755583,"Desmoncus interjectus"
0.322792693681415,"Desmoncus kunarius"
0.348322935197629,"Desmoncus latisectus"
0.315812738925319,"Desmoncus leptoclonos"
0.322080793980478,"Desmoncus loretanus"
0.31839857919321,"Desmoncus madrensis"
0.306422211589764,"Desmoncus mitis"
0.322235402953107,"Desmoncus moorei"
0.317242659995201,"Desmoncus myriacanthos"
0.317295336499634,"Desmoncus obovoideus"
0.345567260267472,"Desmoncus orthacanthos"
0.32825950939244,"Desmoncus osensis"
0.31764307524499,"Desmoncus parvulus"
0.307225954894932,"Desmoncus polyacanthos"
0.32211212515455,"Desmoncus prunifer"
0.318601392338519,"Desmoncus pumilus"
0.31855990661275,"Desmoncus setosus"
0.337598251473398,"Desmoncus stans"
0.317614767014188,"Desmoncus vacivus"
0.220146729536606,"Dictyocaryum fuscum"
0.242726532438356,"Dictyocaryum lamarckianum"
0.227573195527037,"Dictyocaryum ptarianum"
0.209575796415494,"Dictyosperma album"
0.212876550079003,"Dransfieldia micrantha"
0.245007811344153,"Drymophloeus litigiosus"
0.241057306380007,"Drymophloeus oliviformis"
0.215766385443701,"Drymophloeus whitmeeanus"
0.326621224910269,"Dypsis acaulis"
0.215025243242151,"Dypsis acuminum"
0.269682252801424,"Dypsis albofarinosa"
0.267603008887088,"Dypsis ambanjae"
0.27185503828134,"Dypsis ambilaensis"
0.212318862194675,"Dypsis ambositrae"
0.270322928823086,"Dypsis andapae"
0.310083429131725,"Dypsis andilamenensis"
0.237988200175006,"Dypsis andrianatonga"
0.267342652567162,"Dypsis angusta"
0.271607462812803,"Dypsis angustifolia"
0.271850075927496,"Dypsis anjae"
0.214628372051575,"Dypsis ankaizinensis"
0.265111468194463,"Dypsis ankirindro"
0.268200068673472,"Dypsis antanambensis"
0.317396688353218,"Dypsis aquatilis"
0.239851448311205,"Dypsis arenarum"
0.240804922506033,"Dypsis baronii"
0.241584801981468,"Dypsis basilonga"
0.35087360853105,"Dypsis beentjei"
0.223867576987699,"Dypsis bejofo"
0.244302592855168,"Dypsis bernieriana"
0.269187918819655,"Dypsis betamponensis"
0.248051778579488,"Dypsis betsimisarakae"
0.220201113713434,"Dypsis boiviniana"
0.242591198147724,"Dypsis bonsai"
0.248153935837759,"Dypsis bosseri"
0.31746530317047,"Dypsis brevicaulis"
0.270355012106684,"Dypsis brittiana"
0.240727642817581,"Dypsis cabadae"
0.228048919171532,"Dypsis canaliculata"
0.216363430094355,"Dypsis canescens"
0.2175046671745,"Dypsis carlsmithii"
0.24818732879441,"Dypsis catatiana"
0.270116342695874,"Dypsis caudata"
0.206475317787337,"Dypsis ceracea"
0.271022702069889,"Dypsis commersoniana"
0.247840689626008,"Dypsis concinna"
0.220233943308765,"Dypsis confusa"
0.26714627787397,"Dypsis cookei"
0.248231683785552,"Dypsis coriacea"
0.22024381662057,"Dypsis corniculata"
0.212846566690218,"Dypsis coursii"
0.237713122257681,"Dypsis crinita"
0.26854276635782,"Dypsis culminis"
0.237389558913778,"Dypsis curtisii"
0.217202309396057,"Dypsis decaryi"
0.22031281653677,"Dypsis decipiens"
0.221748200322881,"Dypsis declivium"
0.271239817366342,"Dypsis delicatula"
0.24750119461785,"Dypsis digitata"
0.26850423259232,"Dypsis dracaenoides"
0.238866724193294,"Dypsis dransfieldii"
0.249166173611387,"Dypsis elegans"
0.242833168861613,"Dypsis eriostachys"
0.240920371287823,"Dypsis faneva"
0.270795167263829,"Dypsis fanjana"
0.218825933407168,"Dypsis fasciculata"
0.215217341377762,"Dypsis fibrosa"
0.247920305228688,"Dypsis forficifolia"
0.268062886519156,"Dypsis furcata"
0.234829281653966,"Dypsis gautieri"
0.249888984117595,"Dypsis glabrescens"
0.268510798612346,"Dypsis gronophyllum"
0.24967655457895,"Dypsis henrici"
0.212448088812996,"Dypsis heteromorpha"
0.272168488447401,"Dypsis heterophylla"
0.214550738237089,"Dypsis hiarakae"
0.248336618889472,"Dypsis hildebrandtii"
0.215390997612246,"Dypsis hovomantsina"
0.244513402485328,"Dypsis humbertii"
0.207891477944683,"Dypsis humblotiana"
0.352022724370066,"Dypsis humilis"
0.218228421383181,"Dypsis ifanadianae"
0.27121651823996,"Dypsis integra"
0.242861605820143,"Dypsis intermedia"
0.237784552103947,"Dypsis interrupta"
0.270450953402877,"Dypsis jeremiei"
0.269958045920487,"Dypsis jumelleana"
0.238992955474599,"Dypsis laevis"
0.240156879473224,"Dypsis lanceolata"
0.240944064561307,"Dypsis lantzeana"
0.26502122813123,"Dypsis lanuginosa"
0.215456783467214,"Dypsis lastelliana"
0.210304525734273,"Dypsis leptocheilos"
0.221748200322881,"Dypsis leucomalla"
0.208285721024172,"Dypsis ligulata"
0.221748200322881,"Dypsis lilacina"
0.243091747428753,"Dypsis linearis"
0.269194855772308,"Dypsis lokohoensis"
0.242059740061106,"Dypsis louvelii"
0.248535073980882,"Dypsis lucens"
0.248011373542898,"Dypsis lutea"
0.239638138291443,"Dypsis lutescens"
0.214510924833584,"Dypsis madagascariensis"
0.24848366719006,"Dypsis mahia"
0.236067507812351,"Dypsis makirae"
0.224422556470976,"Dypsis malcomberi"
0.215505601133442,"Dypsis mananjarensis"
0.241404852014248,"Dypsis mangorensis"
0.21008855286031,"Dypsis marojejyi"
0.269710087870281,"Dypsis mcdonaldiana"
0.269050383613506,"Dypsis metallica"
0.244793660821273,"Dypsis minuta"
0.23766117475898,"Dypsis mirabilis"
0.249528209277826,"Dypsis mocquerysiana"
0.268861326244746,"Dypsis monostachya"
0.268960574011085,"Dypsis montana"
0.240473032779563,"Dypsis moorei"
0.215417381745701,"Dypsis nauseosa"
0.212667543743749,"Dypsis nodifera"
0.212299802457667,"Dypsis nossibensis"
0.272373911437432,"Dypsis occidentalis"
0.24323611184363,"Dypsis onilahensis"
0.24210194107405,"Dypsis oreophila"
0.220944709106672,"Dypsis oropedionis"
0.209668690569105,"Dypsis ovobontsira"
0.271708369037632,"Dypsis pachyramea"
0.239536222686258,"Dypsis paludosa"
0.241864844898783,"Dypsis pembana"
0.218326519537232,"Dypsis perrieri"
0.235946257683088,"Dypsis pervillei"
0.229000168275559,"Dypsis pilulifera"
0.208088471415416,"Dypsis pinnatifrons"
0.219256795874945,"Dypsis plumosa"
0.238310104081233,"Dypsis plurisecta"
0.243730105189496,"Dypsis poivreana"
0.221804125685634,"Dypsis prestoniana"
0.243343000642685,"Dypsis procera"
0.24307444389581,"Dypsis procumbens"
0.264621155204885,"Dypsis psammophila"
0.268829765393642,"Dypsis pulchella"
0.240296945705504,"Dypsis pumila"
0.238788452385504,"Dypsis pusilla"
0.221748200322881,"Dypsis pustulata"
0.23977172662098,"Dypsis rakotonasoloi"
0.241507852059404,"Dypsis ramentacea"
0.265091267872049,"Dypsis reflexa"
0.249497408528541,"Dypsis remotiflora"
0.207054032329534,"Dypsis rivularis"
0.25657296736141,"Dypsis robusta"
0.221748200322881,"Dypsis rosea"
0.241444038769384,"Dypsis sahanofensis"
0.211934666590696,"Dypsis saintelucei"
0.212437157654302,"Dypsis sancta"
0.269080864063374,"Dypsis sanctaemariae"
0.306935079048842,"Dypsis scandens"
0.247509530365943,"Dypsis schatzii"
0.271233761712694,"Dypsis scottiana"
0.214431814879334,"Dypsis serpentina"
0.2701358191811,"Dypsis simianensis"
0.216357366236574,"Dypsis singularis"
0.237210280607848,"Dypsis soanieranae"
0.244434682912331,"Dypsis spicata"
0.221748200322881,"Dypsis subacaulis"
0.244964182225953,"Dypsis tanalensis"
0.265661373545352,"Dypsis tenuissima"
0.251468757587514,"Dypsis thermarum"
0.271588174715714,"Dypsis thiryana"
0.219256795874945,"Dypsis thouarsiana"
0.220403086471062,"Dypsis tokoravina"
0.24394120155508,"Dypsis trapezoidea"
0.266983476267462,"Dypsis tsaratananensis"
0.224682243897804,"Dypsis tsaravoasira"
0.242081404982518,"Dypsis turkii"
0.220367827430729,"Dypsis utilis"
0.273519158345668,"Dypsis viridis"
0.236807393329109,"Dypsis vonitrandambo"
0.272560134083917,"Elaeis guineensis"
0.262997478086347,"Elaeis oleifera"
0.367553565720235,"Eleiodoxa conferta"
0.327691114363179,"Eremospatha barendii"
0.334777439089896,"Eremospatha cabrae"
0.322986106394749,"Eremospatha cuspidata"
0.335166371566874,"Eremospatha dransfieldii"
0.341768793323766,"Eremospatha haullevilleana"
0.326518800452098,"Eremospatha hookeri"
0.325951869806396,"Eremospatha laurentii"
0.34359953061532,"Eremospatha macrocarpa"
0.323630745802137,"Eremospatha quinquecostulata"
0.371458105867647,"Eremospatha tessmanniana"
