"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"FLO"	"ECO"	"TDWG3"
"Acoelorrhaphe wrightii"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0185810810810811	0.0136986301369863	0.00610687022900763	0.00104667435735662	0.0950948413411065	0.04	0.261904761904762
"Acrocomia aculeata"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0185810810810811	0.0136986301369863	0.00458015267175573	0.0295752251553154	0.0663853502387772	0.064	0.619047619047619
"Acrocomia glaucescens"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00114503816793893	7.95707066943156e-05	0.0861876738182309	0.008	0
"Acrocomia hassleri"	28	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0236486486486486	0.0171232876712329	0.00725190839694656	0.00435184640331238	0.338703796747475	0.024	0.0238095238095238
"Acrocomia intumescens"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0135135135135135	0.0091324200913242	0.00305343511450382	0.00229044996363666	0.0535908426012999	0.048	0
"Acrocomia totai"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0202702702702703	0.0136986301369863	0.0049618320610687	0.00772545254352493	0.0871008173220035	0.064	0.119047619047619
"Actinorhytis calapparia"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0219594594594595	0.0148401826484018	0.00534351145038168	0.00230307611400413	0.0516617741718196	0.048	0.0238095238095238
"Adonidia dransfieldii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.474657420178714	0.008	0
"Adonidia merrillii"	3	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	0.000654382874099208	0.156597662451142	0.016	0.0238095238095238
"Aiphanes acaulis"	5	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.00152671755725191	1.46591239228407e-05	0.030788155537102	0.016	0
"Aiphanes bicornis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	2.09423603443046e-10	0.121006146213686	0.008	0
"Aiphanes buenaventurae"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.0794949450400254	0.008	0
"Aiphanes chiribogensis"	27	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0.0101351351351351	0.0102739726027397	0.00534351145038168	1.4990167456024e-05	0.0481610921874761	0.016	0
"Aiphanes concinna"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0118243243243243	0.0091324200913242	0.00419847328244275	0.00025799084439799	0.0495317944462401	0.032	0
"Aiphanes deltoidea"	15	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0135135135135135	0.0114155251141553	0.0049618320610687	0.000227449638931739	0.0312598689112647	0.032	0.0476190476190476
"Aiphanes duquei"	2	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	4.27011086881364e-08	0.039253444601431	0.008	0
"Aiphanes eggersii"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00267175572519084	4.94561780503331e-05	0.0994546187967832	0.032	0
"Aiphanes erinacea"	59	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0253378378378378	0.0251141552511416	0.0129770992366412	8.7294210475974e-05	0.0337218330991383	0.024	0.0238095238095238
"Aiphanes gelatinosa"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	8.60691269473879e-09	0.0361781405844502	0.008	0.0238095238095238
"Aiphanes graminifolia"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.0280956204588993	0.008	0
"Aiphanes hirsuta"	89	"NE"	"NE"	"LC"	"LC"	"NOT_ASSESSED"	0.0692567567567568	0.0547945205479452	0.0255725190839695	0.00195658835089561	0.0419807917890414	0.064	0.0714285714285714
"Aiphanes horrida"	133	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.130067567567568	0.0981735159817352	0.0416030534351145	0.0167751451492046	0.137355339914685	0.176	0.119047619047619
"Aiphanes killipii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.0672706506376098	0.008	0
"Aiphanes leiostachys"	2	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.0402597335177253	0.008	0
"Aiphanes lindeniana"	24	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0.0236486486486486	0.0182648401826484	0.0083969465648855	0.000292901348716937	0.0571705453169015	0.032	0.0238095238095238
"Aiphanes linearis"	14	"NE"	"NE"	"LC"	"LC"	"NOT_ASSESSED"	0.0168918918918919	0.0102739726027397	0.00419847328244275	0.000410364510996064	0.0371808680461025	0.032	0
"Aiphanes macroloba"	20	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0118243243243243	0.0091324200913242	0.0049618320610687	0.000199973190585281	0.0245840773945659	0.016	0.0238095238095238
"Aiphanes parvifolia"	10	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.0101351351351351	0.00799086757990868	0.00343511450381679	4.79080381899058e-05	0.136684881466696	0.024	0
"Aiphanes pilaris"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.0158263451720924	0.008	0
"Aiphanes simplex"	48	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0219594594594595	0.0285388127853881	0.0145038167938931	0.000326453805331242	0.0986437082537477	0.048	0
"Aiphanes spicata"	5	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00152671755725191	1.24172534287135e-05	0.257736813148458	0.016	0
"Aiphanes tricuspidata"	30	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0253378378378378	0.0194063926940639	0.00725190839694656	0.000286390286429757	0.0752079187453296	0.04	0.0238095238095238
"Aiphanes truncata"	10	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00267175572519084	9.19215955820058e-06	0.0726687189896338	0.016	0
"Aiphanes ulei"	157	"NE"	"NE"	"LC"	"LC"	"NOT_ASSESSED"	0.123310810810811	0.0936073059360731	0.0419847328244275	0.00253293277477159	0.0636672042355939	0.056	0.0714285714285714
"Aiphanes weberbaueri"	51	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0591216216216216	0.0445205479452055	0.016793893129771	0.00240218974861523	0.0995835455868695	0.064	0.0238095238095238
"Allagoptera campestris"	261	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.228040540540541	0.190639269406393	0.0812977099236641	0.0113103356495379	0.176956203063069	0.104	0.142857142857143
"Allagoptera caudescens"	64	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0810810810810811	0.0593607305936073	0.0229007633587786	0.000607411361816742	0.194661502274784	0.056	0.0238095238095238
"Allagoptera leucocalyx"	99	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.118243243243243	0.0878995433789954	0.0324427480916031	0.0136725575474912	0.123225024829586	0.104	0.166666666666667
"Allagoptera robusta"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	3.9142682964125e-08	0.0443263875085712	0.008	0
"Ammandra decasperma"	40	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.027027027027027	0.0194063926940639	0.0103053435114504	0.000688700222441972	0.0488932170823449	0.024	0.0238095238095238
"Aphandra natalia"	92	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0405405405405405	0.0353881278538813	0.0232824427480916	0.000869668543258237	0.104245798442055	0.048	0.0476190476190476
"Archontophoenix alexandrae"	86	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0810810810810811	0.0742009132420091	0.0293893129770992	0.0364670270432421	0.0458134403650734	0.048	0
"Archontophoenix cunninghamiana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.308479645847688	0.008	0.0238095238095238
"Archontophoenix maxima"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00267175572519084	3.93249054156721e-06	0.0274434125248995	0.016	0
"Archontophoenix myolensis"	2	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.0715052666163792	0.008	0
"Archontophoenix purpurea"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.00570776255707763	0.00343511450381679	5.71471846986657e-06	0.00648029292392292	0.008	0
"Archontophoenix tuckeri"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0185810810810811	0.0136986301369863	0.00648854961832061	3.90384817913979e-05	0.0179949045319531	0.008	0
"Areca arundinacea"	6	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.00114503816793893	2.9853937779571e-05	0.300532150674583	0.008	0
"Areca caliso"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00152671755725191	1.49838702053126e-05	0.152766082040351	0.024	0
"Areca chaiana"	3	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	2.55403489106621e-07	0.315493839648165	0.008	0
"Areca churchii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.0475738702683462	0.008	0
"Areca dayung"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0	NA	0.526810140462509	0.008	0
"Areca dransfieldii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	3.97580142396367e-07	0.690476530811531	0.008	0
"Areca furcata"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0320945945945946	0.021689497716895	0.00763358778625954	0.000742537758634142	0.247225236931889	0.024	0
"Areca gurita"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.490368425085067	0.008	0
"Areca hutchinsoniana"	4	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.00114503816793893	4.0518270565298e-06	0.124372765834623	0.008	0
"Areca insignis"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00267175572519084	0.000108126501157974	0.330118412389322	0.016	0
"Areca ipot"	3	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000763358778625954	7.68541463471802e-08	0.0759756873392738	0.008	0
"Areca jugahpunya"	4	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.00114503816793893	0.000113679243819788	0.235103492829183	0.016	0
"Areca kinabaluensis"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0287162162162162	0.0205479452054795	0.00877862595419847	0.00143035594310389	0.229679829284728	0.024	0
"Areca laosensis"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	0.000319446234014665	0.109730180381468	0.024	0.0476190476190476
"Areca minuta"	79	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.089527027027027	0.0719178082191781	0.0286259541984733	0.00124742848425743	0.282921236929266	0.04	0
"Areca mogeana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.0388151181304709	0.008	0
"Areca montana"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	1.20478218945682e-05	0.277001144081182	0.016	0.0714285714285714
"Areca rheophytica"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0152027027027027	0.0102739726027397	0.00458015267175573	3.00357788926451e-05	0.389440264809767	0.016	0
"Areca riparia"	2	"Data Deficient"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.17440704759691	0.008	0
"Areca songthanhensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.161188196797626	0.016	0
"Areca subacaulis"	7	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00229007633587786	4.34813338350546e-06	0.331578236357414	0.016	0
"Areca triandra"	47	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0608108108108108	0.04337899543379	0.016030534351145	0.0108006852002538	0.166414714097215	0.104	0.285714285714286
"Areca triginticollina"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0.000381679389312977	NA	0.326131683446016	0.008	0
"Areca tunku"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.279172718695332	0.016	0.0476190476190476
"Areca vidaliana"	6	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.00015355331168084	0.171054692280938	0.016	0.0238095238095238
"Areca whitfordii"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0	0	0	NA	0.0482432037606645	0.008	0
"Arenga australasica"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0236486486486486	0.0159817351598174	0.00572519083969466	0.00183099442872297	0.0365154059161296	0.024	0
"Arenga brevipes"	19	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0219594594594595	0.0159817351598174	0.00648854961832061	0.00539248183135483	0.284006994764333	0.04	0.0238095238095238
"Arenga caudata"	123	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.130067567567568	0.101598173515982	0.0393129770992366	0.00495029199382326	0.216771929709938	0.128	0.166666666666667
"Arenga distincta"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0236486486486486	0.0159817351598174	0.00534351145038168	0.000942857684952986	0.374985445806674	0.024	0
"Arenga hastata"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0236486486486486	0.0159817351598174	0.00572519083969466	0.00261835257089388	0.388578172356607	0.032	0.0714285714285714
"Arenga hookeriana"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0135135135135135	0.0102739726027397	0.00419847328244275	0.000963916359045379	0.213716980195443	0.024	0.0238095238095238
"Arenga listeri"	3	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0	0	0.000763358778625954	1.33931295124299e-08	NA	0.008	0
"Arenga microcarpa"	117	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.118243243243243	0.0901826484018265	0.0374045801526718	0.0101172748980334	0.0426599094603671	0.12	0.0476190476190476
"Arenga obtusifolia"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00229007633587786	0.000924377091263705	0.234645059921581	0.024	0.0714285714285714
"Arenga pinnata"	19	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0304054054054054	0.0205479452054795	0.00687022900763359	0.0293785590036242	0.173089778095612	0.096	0.166666666666667
"Arenga plicata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.44916883278354	0.008	0
"Arenga retroflorescens"	5	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00152671755725191	2.76897400028509e-05	0.318951527421667	0.008	0
"Arenga ryukyuensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.123771189550577	0.008	0
"Arenga talamauensis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.00504937634780221	0.008	0
"Arenga tremula"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.00112572466757531	0.0935806754718053	0.04	0
"Arenga undulatifolia"	36	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0489864864864865	0.0376712328767123	0.0133587786259542	0.00424431653771543	0.242386732282635	0.072	0.0476190476190476
"Arenga westerhoutii"	17	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0219594594594595	0.0148401826484018	0.00534351145038168	0.00645072322709819	0.203618966003029	0.088	0.238095238095238
"Arenga wightii"	2	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	3.84523483736668e-05	0.0110950828583885	0.016	0
"Asterogyne martiana"	365	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.221283783783784	0.226027397260274	0.115267175572519	0.00406873274836639	0.151665684564985	0.12	0.166666666666667
"Asterogyne spicata"	1	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	0	0	0	NA	0.00520555871079418	0.008	0
"Asterogyne yaracuyense"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	0	0	0	NA	0.0509843900542697	0.008	0
"Astrocaryum acaule"	56	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0726351351351351	0.0502283105022831	0.0183206106870229	0.0152586770317452	0.115254816168718	0.104	0.0714285714285714
"Astrocaryum alatum"	62	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	0.0658783783783784	0.0513698630136986	0.0209923664122137	0.000804465958345556	0.163475768375327	0.048	0.0952380952380952
"Astrocaryum campestre"	70	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.101351351351351	0.0707762557077626	0.0251908396946565	0.00719553874130614	0.125381319577221	0.048	0.0714285714285714
"Astrocaryum chambira"	233	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.150337837837838	0.136986301369863	0.0736641221374046	0.012474887733402	0.0727730192446465	0.088	0.0952380952380952
"Astrocaryum chonta"	56	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0202702702702703	0.023972602739726	0.016030534351145	0.00147709815593184	0.10868244567273	0.032	0.0238095238095238
"Astrocaryum ciliatum"	20	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0135135135135135	0.0102739726027397	0.00534351145038168	0.000126845444574692	0.0249740022889961	0.024	0.0476190476190476
"Astrocaryum echinatum"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.0596317100590018	0.008	0
"Astrocaryum faranae"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000763358778625954	8.72377093602139e-08	0.107108175863379	0.008	0.0238095238095238
"Astrocaryum farinosum"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	7.45703694723822e-05	0.0214184142982323	0.016	0.0476190476190476
"Astrocaryum gratum"	74	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0253378378378378	0.0296803652968037	0.0179389312977099	0.000888519810618749	0.179472903210818	0.032	0.0238095238095238
"Astrocaryum huaimi"	26	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0337837837837838	0.0228310502283105	0.0083969465648855	0.00489527630455824	0.0747834761479765	0.048	0.0476190476190476
"Astrocaryum jauari"	105	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0996621621621622	0.0776255707762557	0.0290076335877863	0.0173843708312581	0.0915155588301418	0.136	0.19047619047619
"Astrocaryum javarense"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.0114155251141553	0.00725190839694656	1.29724243653608e-05	0.0581375144102372	0.008	0.0238095238095238
"Astrocaryum macrocalyx"	62	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0371621621621622	0.0342465753424658	0.0183206106870229	0.000605881947613428	0.0938042901786092	0.032	0.0238095238095238
"Astrocaryum malybo"	21	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.0320945945945946	0.021689497716895	0.00763358778625954	0.000547963825853705	0.184986237151313	0.048	0
"Astrocaryum mexicanum"	95	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0827702702702703	0.0719178082191781	0.0324427480916031	0.00115654443492444	0.138695965548239	0.08	0.166666666666667
"Astrocaryum murumuru"	17	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.0219594594594595	0.0148401826484018	0.00534351145038168	0.00817819362470543	0.166333186057987	0.072	0.0952380952380952
"Astrocaryum paramaca"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00114503816793893	0.000706005522241353	0.169649736979468	0.024	0.0476190476190476
"Astrocaryum perangustatum"	7	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.0045662100456621	0.00229007633587786	0.000240804955389772	0.157491780010463	0.016	0
"Astrocaryum rodriguesii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.114318771490506	0.008	0.0476190476190476
"Astrocaryum sciophilum"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0101351351351351	0.00684931506849315	0.00229007633587786	0.000795005026915008	0.0288315755882601	0.016	0.0714285714285714
"Astrocaryum scopatum"	1	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.0307958249630641	0.008	0
"Astrocaryum sociale"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00228310502283105	0.00114503816793893	8.20179972697302e-07	0.123439477050536	0.008	0
"Astrocaryum standleyanum"	69	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0591216216216216	0.045662100456621	0.0198473282442748	0.00284483827281288	0.0901840268535038	0.072	0.0714285714285714
"Astrocaryum triandrum"	2	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	8.58292284631542e-06	0.222993920128191	0.008	0
"Astrocaryum tucuma"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.146870884603182	0.008	0.166666666666667
"Astrocaryum ulei"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00152671755725191	0.000154530468331384	0.0908127157627052	0.008	0.0476190476190476
"Astrocaryum urostachys"	123	"NE"	"NE"	"LC"	"LC"	"NOT_ASSESSED"	0.0591216216216216	0.0547945205479452	0.0312977099236641	0.000485042932880944	0.0496840454878717	0.016	0.0476190476190476
"Astrocaryum vulgare"	33	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0456081081081081	0.0308219178082192	0.0106870229007634	0.0104049728136522	0.158831851701091	0.088	0.119047619047619
"Attalea allenii"	65	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0540540540540541	0.0468036529680365	0.0209923664122137	0.000942916554945466	0.0693174943976323	0.048	0.0238095238095238
"Attalea amygdalina"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.00337837837837838	0.00228310502283105	0.000763358778625954	5.76148212201681e-06	0.0407832684329927	0.016	0
"Attalea anisitsiana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.0805459240860413	0.008	0.0238095238095238
"Attalea apoda"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00114503816793893	0.000225887713828725	0.149968461402438	0.016	0.0238095238095238
"Attalea attaleoides"	6	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.00506756756756757	0.00342465753424658	0.00190839694656489	0.00043167672490207	0.104369672307814	0.016	0.0714285714285714
"Attalea bassleriana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0	0	0	NA	0.139342567242491	0.008	0
"Attalea brejinhoensis"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00675675675675676	0.0045662100456621	0.00190839694656489	0.000516266231982853	0.123218728065078	0.016	0
"Attalea burretiana"	34	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0456081081081081	0.0319634703196347	0.0114503816793893	0.000832323347282451	0.165652698247208	0.048	0.0238095238095238
"Attalea butyracea"	241	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.197635135135135	0.162100456621005	0.0702290076335878	0.01620952083171	0.0896670944734092	0.2	0.142857142857143
"Attalea cephalotus"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	0.000164772903150346	0.230520124644544	0.016	0
"Attalea cohune"	56	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0574324324324324	0.0410958904109589	0.016793893129771	0.0054386631915779	0.175250757047133	0.096	0.166666666666667
"Attalea colenda"	32	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0287162162162162	0.0205479452054795	0.0083969465648855	0.000305688560867034	0.153135309511862	0.048	0.0238095238095238
"Attalea compta"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.00844594594594595	0.00570776255707763	0.00305343511450382	0.000763435935619625	0.130138988073952	0.024	0
"Attalea crassispatha"	6	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	0.00168918918918919	0.00114155251141553	0.000381679389312977	8.31062884615012e-08	0.0351721895283306	0.008	0
"Attalea dahlgreniana"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0118243243243243	0.00799086757990868	0.00267175572519084	0.00139314345512022	0.341900585891126	0.032	0.0238095238095238
"Attalea dubia"	11	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	0.0152027027027027	0.0102739726027397	0.00381679389312977	0.000369810085228823	0.143822964943361	0.016	0.0238095238095238
"Attalea eichleri"	33	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	0.0422297297297297	0.0319634703196347	0.0118320610687023	0.00450028657883455	0.162623773957602	0.048	0.0476190476190476
"Attalea exigua"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	0.0202702702702703	0.0136986301369863	0.00458015267175573	0.00413876559605858	0.0577012850863343	0.032	0.0476190476190476
