"mtry" "threshold" "ROC" "Sens" "Spec" "DPM" "ROCSD" "SensSD" "SpecSD" "DPMSD"
1 0.01 0.788269230769231 0.996923076923077 0.00422222222222222 0.995954513207606 0.0969049462559753 0.0186829509645817 0.0208187565914302 0.0208918896593275
1 0.0615789473684211 0.788269230769231 0.986025641025641 0.0692222222222222 0.931695585112617 0.0969049462559753 0.0371146806334792 0.0876862384784867 0.0868157410958534
1 0.113157894736842 0.788269230769231 0.976666666666667 0.185888888888889 0.816026989678606 0.0969049462559753 0.0500078026041251 0.12011607430169 0.119682504673859
1 0.164736842105263 0.788269230769231 0.95948717948718 0.282222222222222 0.721599711415027 0.0969049462559753 0.0588771537673995 0.141280199514686 0.139741576981169
1 0.216315789473684 0.788269230769231 0.940897435897436 0.350777777777778 0.655583613649136 0.0969049462559753 0.0669751345824353 0.151207922708309 0.149978927550392
1 0.267894736842105 0.788269230769231 0.918333333333333 0.437 0.574379832157603 0.0969049462559753 0.0714491295804129 0.155948317689702 0.151946495779972
1 0.319473684210526 0.788269230769231 0.898717948717949 0.503888888888889 0.514320505246264 0.0969049462559753 0.0805447602922458 0.161713722657579 0.156253824209441
1 0.371052631578947 0.788269230769231 0.873782051282051 0.548222222222222 0.480669169502227 0.0969049462559753 0.0922284068762179 0.158188554911853 0.149698962308429
1 0.422631578947368 0.788269230769231 0.845576923076923 0.591888888888889 0.450920024880869 0.0969049462559753 0.100442207401767 0.151608205618871 0.141475789585669
1 0.474210526315789 0.788269230769231 0.818910256410256 0.627888888888889 0.432789002096012 0.0969049462559753 0.115755881304041 0.155719770624869 0.146423504420185
1 0.52578947368421 0.788269230769231 0.790897435897436 0.668111111111111 0.416798277458007 0.0969049462559753 0.124465599374216 0.159033235586778 0.144000335593397
1 0.577368421052632 0.788269230769231 0.756923076923077 0.704666666666667 0.410080959026517 0.0969049462559753 0.12876619008473 0.152037990539873 0.132730054933372
1 0.628947368421053 0.788269230769231 0.697628205128205 0.744 0.425408822294619 0.0969049462559753 0.133072755428015 0.148584542450229 0.124640507283468
1 0.680526315789474 0.788269230769231 0.622564102564103 0.788222222222222 0.458691225232427 0.0969049462559753 0.141751563428879 0.131400316390504 0.118475148149459
1 0.732105263157895 0.788269230769231 0.531217948717949 0.832666666666667 0.516368579933988 0.0969049462559753 0.144470232016688 0.12447991317533 0.131517074443483
1 0.783684210526316 0.788269230769231 0.439551282051282 0.872777777777778 0.58702347968935 0.0969049462559753 0.146545726055074 0.114170834383692 0.141625543148255
1 0.835263157894737 0.788269230769231 0.320961538461538 0.901777777777778 0.694684107808457 0.0969049462559753 0.13305154399617 0.102247105740204 0.127249217406471
1 0.886842105263158 0.788269230769231 0.225641025641026 0.931444444444444 0.782611568673318 0.0969049462559753 0.109424774180943 0.0882843499703203 0.107407684224627
1 0.938421052631579 0.788269230769231 0.125705128205128 0.980111111111111 0.875995289214063 0.0969049462559753 0.095484134968494 0.0486068540704525 0.0941972562447098
1 0.99 0.788269230769231 0.00467948717948718 1 0.995320512820513 0.0969049462559753 0.0186245420890666 0 0.0186245420890666
2 0.01 0.768152065527065 0.996923076923077 0.00311111111111111 0.99700705753629 0.0965921209842239 0.0151497219666871 0.0178030123934289 0.0178333526270949
2 0.0615789473684211 0.768152065527065 0.982051282051282 0.0974444444444444 0.903671447552647 0.0965921209842239 0.0398710057876349 0.0963720887948923 0.0957432702147447
2 0.113157894736842 0.768152065527065 0.975128205128205 0.212555555555556 0.789336193045306 0.0965921209842239 0.0467631512517863 0.127399332216101 0.126606612389641
2 0.164736842105263 0.768152065527065 0.954679487179487 0.301333333333333 0.702933693093183 0.0965921209842239 0.0588233754714583 0.145028431835463 0.143272659092101
2 0.216315789473684 0.768152065527065 0.925961538461539 0.397111111111111 0.612875250605049 0.0965921209842239 0.0742956206906814 0.153640772480647 0.149661929764079
2 0.267894736842105 0.768152065527065 0.895448717948718 0.459333333333333 0.560382294490834 0.0965921209842239 0.0939804221408974 0.169711946856574 0.163550316754254
2 0.319473684210526 0.768152065527065 0.869615384615385 0.508888888888889 0.521178349014771 0.0965921209842239 0.0996669788058005 0.169394069897896 0.158289400313408
2 0.371052631578947 0.768152065527065 0.843782051282051 0.560555555555556 0.481777491690906 0.0965921209842239 0.109089153699764 0.164610397955602 0.155741861207593
2 0.422631578947368 0.768152065527065 0.8075 0.612333333333333 0.45201769549161 0.0965921209842239 0.114584896606575 0.160479197295736 0.147422761797259
