"mtry" "threshold" "ROC" "Sens" "Spec" "DPM" "ROCSD" "SensSD" "SpecSD" "DPMSD"
1 0.01 0.802122863247863 1 0 1 0.0971569806373941 0 0 0
1 0.0615789473684211 0.802122863247863 1 0.00111111111111111 0.998888888888889 0.0971569806373941 0 0.0111111111111111 0.0111111111111111
1 0.113157894736842 0.802122863247863 0.991474358974359 0.0188888888888889 0.981452052035259 0.0971569806373941 0.0243806900300447 0.0405874065845984 0.0404882639157933
1 0.164736842105263 0.802122863247863 0.97275641025641 0.104555555555556 0.896880638301737 0.0971569806373941 0.0418654235833851 0.0960251946612289 0.0955151005700284
1 0.216315789473684 0.802122863247863 0.964230769230769 0.229777777777778 0.773077947768937 0.0971569806373941 0.0545389929917398 0.117141410221905 0.116349533368883
1 0.267894736842105 0.802122863247863 0.947692307692308 0.314222222222222 0.690851941528047 0.0971569806373941 0.0611582291825005 0.131696651366104 0.129584977241129
1 0.319473684210526 0.802122863247863 0.930448717948718 0.415888888888889 0.592727486442824 0.0971569806373941 0.0704237328960555 0.14797342390213 0.146626639670928
1 0.371052631578947 0.802122863247863 0.915705128205128 0.495888888888889 0.517081318838048 0.0971569806373941 0.0749519478064044 0.16034517418572 0.158514674897479
1 0.422631578947368 0.802122863247863 0.899423076923077 0.535 0.484209088157343 0.0971569806373941 0.0816385499303156 0.16753142660442 0.162886190109003
1 0.474210526315789 0.802122863247863 0.863846153846154 0.586333333333333 0.449318208014495 0.0971569806373941 0.0969046916424284 0.164363851698314 0.15509223042098
1 0.52578947368421 0.802122863247863 0.83025641025641 0.64 0.415350745477001 0.0971569806373941 0.104799835870054 0.161988208131064 0.151582886653427
1 0.577368421052632 0.802122863247863 0.780961538461538 0.693666666666667 0.399903565359743 0.0971569806373941 0.118058935108979 0.154600684804798 0.139826690054133
1 0.628947368421053 0.802122863247863 0.724871794871795 0.739222222222222 0.408087165167004 0.0971569806373941 0.123433879756816 0.15244979588988 0.124143687420283
1 0.680526315789474 0.802122863247863 0.648205128205128 0.790888888888889 0.436223508989429 0.0971569806373941 0.12327102022176 0.147982904477033 0.118576900060916
1 0.732105263157895 0.802122863247863 0.542692307692308 0.839333333333333 0.505080376628714 0.0971569806373941 0.143433854125056 0.134630984297484 0.135399525101809
1 0.783684210526316 0.802122863247863 0.424038461538462 0.898555555555556 0.598042640482791 0.0971569806373941 0.140306775461766 0.120186650782491 0.135427431475603
1 0.835263157894737 0.802122863247863 0.283333333333333 0.954888888888889 0.721925139068023 0.0971569806373941 0.129140591288401 0.0717274774846607 0.12742246265665
1 0.886842105263158 0.802122863247863 0.144487179487179 0.977222222222222 0.857136683439543 0.0971569806373941 0.0972266834704805 0.0481190017971783 0.0973824117344003
1 0.938421052631579 0.802122863247863 0.0460897435897436 0.985666666666667 0.954802674703984 0.0971569806373941 0.055776970469795 0.0384671698660161 0.0554773569572286
1 0.99 0.802122863247863 0.000769230769230769 1 0.999230769230769 0.0971569806373941 0.00769230769230769 0 0.00769230769230769
2 0.01 0.799463675213675 1 0 1 0.0978484166680666 0 0 0
2 0.0615789473684211 0.799463675213675 0.996153846153846 0.00211111111111111 0.998039870828744 0.0978484166680666 0.0168494548890454 0.0148732014446158 0.0146855523109734
2 0.113157894736842 0.799463675213675 0.982115384615385 0.0755555555555556 0.925238517843684 0.0978484166680666 0.0329049107283524 0.0773194770666298 0.0768147434760228
2 0.164736842105263 0.799463675213675 0.967307692307692 0.190777777777778 0.811397066868617 0.0978484166680666 0.0472331640084997 0.119566651131704 0.118518106208166
2 0.216315789473684 0.799463675213675 0.95 0.297222222222222 0.707190632821219 0.0978484166680666 0.0576311224085061 0.139363946251899 0.137782704839327
2 0.267894736842105 0.799463675213675 0.93224358974359 0.368 0.639578067365586 0.0978484166680666 0.0671340615136277 0.137598087087977 0.135440323820617
2 0.319473684210526 0.799463675213675 0.914102564102564 0.461555555555556 0.550779337301464 0.0978484166680666 0.0758471767064053 0.158678134812706 0.157522293063145
2 0.371052631578947 0.799463675213675 0.888205128205128 0.532222222222222 0.489876440277732 0.0978484166680666 0.0850041690987583 0.156813098699315 0.151867539719132
2 0.422631578947368 0.799463675213675 0.86474358974359 0.585 0.449233470038559 0.0978484166680666 0.0935723570258639 0.160723633281012 0.152257687882216
2 0.474210526315789 0.799463675213675 0.841987179487179 0.626666666666667 0.422638100679847 0.0978484166680666 0.103596425933494 0.159184854594935 0.147141730968712
2 0.52578947368421 0.799463675213675 0.805897435897436 0.657555555555556 0.414279009431996 0.0978484166680666 0.112196894346339 0.161064701702237 0.147235764653394
2 0.577368421052632 0.799463675213675 0.762371794871795 0.703333333333333 0.406380669792642 0.0978484166680666 0.112145738069046 0.161483180419197 0.133333240479299
2 0.628947368421053 0.799463675213675 0.705064102564103 0.756222222222222 0.412196827729638 0.0978484166680666 0.124016980894083 0.160362010964003 0.131785669250525
2 0.680526315789474 0.799463675213675 0.629294871794872 0.799333333333333 0.448920462591613 0.0978484166680666 0.13169951298225 0.143050513133976 0.117163230574224
2 0.732105263157895 0.799463675213675 0.546858974358974 0.843888888888889 0.501448153189475 0.0978484166680666 0.146073212920427 0.136067871461618 0.13375142208036
2 0.783684210526316 0.799463675213675 0.434166666666667 0.883333333333333 0.59183907112061 0.0978484166680666 0.149021782241696 0.12298506961233 0.14377478480426
2 0.835263157894737 0.799463675213675 0.322051282051282 0.937111111111111 0.686563256604092 0.0978484166680666 0.141569434955783 0.0872208818443408 0.140609296311573
2 0.886842105263158 0.799463675213675 0.183846153846154 0.974333333333333 0.818578530433882 0.0978484166680666 0.114557454156844 0.0571094690728933 0.114221655084226
2 0.938421052631579 0.799463675213675 0.0732692307692308 0.984555555555556 0.927870826737541 0.0978484166680666 0.0739982621381121 0.0426663100901673 0.0734941325264196
2 0.99 0.799463675213675 0.00153846153846154 1 0.998461538461539 0.0978484166680666 0.01082348416433 0 0.01082348416433
3 0.01 0.795519943019943 1 0 1 0.0994686215101867 0 0 0
3 0.0615789473684211 0.795519943019943 0.99224358974359 0.0123333333333333 0.987974159181759 0.0994686215101867 0.023394442124144 0.0336088501340433 0.0335260085370655
3 0.113157894736842 0.795519943019943 0.979807692307692 0.104777777777778 0.896202203550621 0.0994686215101867 0.035955836887545 0.0978029632903962 0.0974514964449446
3 0.164736842105263 0.795519943019943 0.963269230769231 0.231333333333333 0.77150486638857 0.0994686215101867 0.0526940343324114 0.12884689125744 0.127771243686274
3 0.216315789473684 0.795519943019943 0.947692307692308 0.312444444444444 0.692435987506516 0.0994686215101867 0.0609883248733544 0.141247360364985 0.140111169825838
3 0.267894736842105 0.795519943019943 0.927564102564103 0.388333333333333 0.620614093630058 0.0994686215101867 0.0712098533341338 0.138358132898898 0.135560546411026
3 0.319473684210526 0.795519943019943 0.906474358974359 0.464777777777778 0.549537816822375 0.0994686215101867 0.079199329875082 0.152012356662631 0.150099455575193
3 0.371052631578947 0.795519943019943 0.877884615384615 0.532444444444444 0.493023131378642 0.0994686215101867 0.0916309792645476 0.158986376503476 0.154999940854221
