"mtry" "threshold" "ROC" "Sens" "Spec" "DPM" "ROCSD" "SensSD" "SpecSD" "DPMSD"
1 0.01 0.778282763532763 1 0.00211111111111111 0.997888888888889 0.0954317163012376 0 0.0148732014446158 0.0148732014446158
1 0.0615789473684211 0.778282763532763 0.989807692307692 0.0465555555555556 0.953928187701859 0.0954317163012376 0.0286833878089439 0.0640468208520495 0.0640130129084043
1 0.113157894736842 0.778282763532763 0.971217948717949 0.167444444444444 0.834511505671493 0.0954317163012376 0.0477922157873552 0.0962866480533039 0.095385283592143
1 0.164736842105263 0.778282763532763 0.959551282051282 0.259222222222222 0.744468888290626 0.0954317163012376 0.0590096442418387 0.131828914510759 0.130292134877722
1 0.216315789473684 0.778282763532763 0.942371794871795 0.350222222222222 0.656252828086864 0.0954317163012376 0.0649036642938416 0.141936089835198 0.138458876920942
1 0.267894736842105 0.778282763532763 0.92525641025641 0.419333333333333 0.590992536754411 0.0954317163012376 0.0732425863430562 0.149201808629174 0.145079577874337
1 0.319473684210526 0.778282763532763 0.906410256410256 0.471888888888889 0.543896780985382 0.0954317163012376 0.0789258403855818 0.154618429401422 0.147953934064694
1 0.371052631578947 0.778282763532763 0.885320512820513 0.519222222222222 0.50412574231561 0.0954317163012376 0.0852507626952888 0.153065324747654 0.144059512245946
1 0.422631578947368 0.778282763532763 0.85775641025641 0.561444444444444 0.473725124357182 0.0954317163012376 0.0950519396455646 0.160398050503466 0.150968263645636
1 0.474210526315789 0.778282763532763 0.825705128205128 0.612222222222222 0.444413087350296 0.0954317163012376 0.108520907818902 0.157890919108572 0.140657121380583
1 0.52578947368421 0.778282763532763 0.798269230769231 0.655888888888889 0.422261516892756 0.0954317163012376 0.121603726150757 0.147307844148739 0.13075216700938
1 0.577368421052632 0.778282763532763 0.759102564102564 0.686555555555556 0.419962708270737 0.0954317163012376 0.131292721962578 0.139443740188974 0.12802237099332
1 0.628947368421053 0.778282763532763 0.724166666666667 0.715444444444444 0.421927089116094 0.0954317163012376 0.136644209426221 0.136109290168538 0.126566262027706
1 0.680526315789474 0.778282763532763 0.68051282051282 0.747555555555556 0.429739176042904 0.0954317163012376 0.136054455719287 0.127989430914193 0.125801206875607
1 0.732105263157895 0.778282763532763 0.623397435897436 0.784888888888889 0.454771032389042 0.0954317163012376 0.141543793347806 0.126543543839038 0.130936889321315
1 0.783684210526316 0.778282763532763 0.529551282051282 0.813777777777778 0.52144712144326 0.0954317163012376 0.152651449338541 0.113872750765946 0.142135180627002
1 0.835263157894737 0.778282763532763 0.444294871794872 0.856222222222222 0.586900367781501 0.0954317163012376 0.138787827076993 0.112890576796593 0.129935792362925
1 0.886842105263158 0.778282763532763 0.350641025641026 0.89 0.666581848590865 0.0954317163012376 0.130086876541166 0.100955653114363 0.128232780994108
1 0.938421052631579 0.778282763532763 0.199102564102564 0.938333333333333 0.807391007443868 0.0954317163012376 0.110695010123337 0.0787319220555894 0.108370956228064
1 0.99 0.778282763532763 0.0132692307692308 0.998888888888889 0.986792308273144 0.0954317163012376 0.0314467067257505 0.0111111111111111 0.0314789408534988
2 0.01 0.75441452991453 0.996858974358974 0.00844444444444444 0.991683159085544 0.0945231706564117 0.0154754022896511 0.0288240660973143 0.0287168253053914
2 0.0615789473684211 0.75441452991453 0.984423076923077 0.103444444444444 0.897541261076277 0.0945231706564117 0.0382044307232318 0.0893045137246291 0.0888462259515459
