"mtry" "threshold" "ROC" "Sens" "Spec" "DPM" "ROCSD" "SensSD" "SpecSD" "DPMSD"
1 0.01 0.778266025641026 1 0.00222222222222222 0.997777777777778 0.0956114220329998 0 0.0156339215706989 0.0156339215706989
1 0.0615789473684211 0.778266025641026 0.989871794871795 0.0308888888888889 0.969597089380522 0.0956114220329998 0.0285250044308225 0.0495793503793455 0.0492312669202732
1 0.113157894736842 0.778266025641026 0.980576923076923 0.142222222222222 0.85911580953248 0.0956114220329998 0.0433852536196252 0.0987892788270745 0.0984997749178532
1 0.164736842105263 0.778266025641026 0.963461538461538 0.233 0.76983537413045 0.0956114220329998 0.0523355591527526 0.124646451003825 0.123380608972461
1 0.216315789473684 0.778266025641026 0.951025641025641 0.341 0.663993086475253 0.0956114220329998 0.0609733506294369 0.151820601202521 0.150058039081743
1 0.267894736842105 0.778266025641026 0.930705128205128 0.397111111111111 0.611498325862079 0.0956114220329998 0.0694941547021825 0.148766554428988 0.145775200785877
1 0.319473684210526 0.778266025641026 0.915 0.457111111111111 0.556033995892868 0.0956114220329998 0.0764392754422902 0.152307110936753 0.147468729004105
1 0.371052631578947 0.778266025641026 0.895384615384615 0.495333333333333 0.523254970029971 0.0956114220329998 0.0797205637112859 0.157769873816029 0.151661817539368
1 0.422631578947368 0.778266025641026 0.873461538461539 0.532444444444444 0.495399203015947 0.0956114220329998 0.0900096880067766 0.15875874682432 0.149655605390577
1 0.474210526315789 0.778266025641026 0.837371794871795 0.59 0.458409293032396 0.0956114220329998 0.103256432895616 0.154780013165043 0.137368519839115
1 0.52578947368421 0.778266025641026 0.808525641025641 0.638333333333333 0.430626699370822 0.0956114220329998 0.118363006608988 0.15745493439753 0.143687697378179
1 0.577368421052632 0.778266025641026 0.786794871794872 0.680111111111111 0.40904299838992 0.0956114220329998 0.125788608752958 0.14983297014513 0.13617843130027
1 0.628947368421053 0.778266025641026 0.750769230769231 0.703111111111111 0.413007751486686 0.0956114220329998 0.133524955444103 0.149080232844317 0.139757644284901
1 0.680526315789474 0.778266025641026 0.700128205128205 0.731111111111111 0.427229206566648 0.0956114220329998 0.134146146318527 0.137268891131159 0.127798336476149
1 0.732105263157895 0.778266025641026 0.646538461538462 0.770111111111111 0.443964074463935 0.0956114220329998 0.138824681829683 0.132184491310857 0.131262104586558
1 0.783684210526316 0.778266025641026 0.56224358974359 0.809444444444444 0.493387732530448 0.0956114220329998 0.133891304439256 0.117072140241395 0.126439507686735
1 0.835263157894737 0.778266025641026 0.461217948717949 0.851888888888889 0.571573784434888 0.0956114220329998 0.138352544585742 0.111749624388369 0.130420919411312
1 0.886842105263158 0.778266025641026 0.359551282051282 0.886777777777778 0.6593986653 0.0956114220329998 0.139204098115925 0.102842685846751 0.134247198125383
1 0.938421052631579 0.778266025641026 0.209807692307692 0.932111111111111 0.798130886528995 0.0956114220329998 0.106642615376378 0.0880274617332818 0.105073994890792
1 0.99 0.778266025641026 0.0201282051282051 0.997777777777778 0.979994872956545 0.0956114220329998 0.0374779259062712 0.0156339215706989 0.0375546191504393
2 0.01 0.757919871794872 0.999230769230769 0.00322222222222222 0.996807319939628 0.0970338396957797 0.00769230769230769 0.0184371951732386 0.018444775565682
2 0.0615789473684211 0.757919871794872 0.987564102564103 0.0734444444444445 0.92729417146597 0.0970338396957797 0.0343433244732392 0.0725412963818417 0.0722135946629683
2 0.113157894736842 0.757919871794872 0.973653846153846 0.174333333333333 0.827613322647908 0.0970338396957797 0.0493761259416108 0.105156905668751 0.104624240094608
2 0.164736842105263 0.757919871794872 0.957307692307692 0.272666666666667 0.731450200774246 0.0970338396957797 0.061648303721963 0.130940176575512 0.129308180398045
2 0.216315789473684 0.757919871794872 0.936987179487179 0.350222222222222 0.657386085631023 0.0970338396957797 0.0709210651479556 0.139230600962646 0.135572555439111
2 0.267894736842105 0.757919871794872 0.913525641025641 0.413444444444444 0.599297777072803 0.0970338396957797 0.0792066665963883 0.153930059280242 0.14919273176777
2 0.319473684210526 0.757919871794872 0.885961538461538 0.480555555555556 0.54137821024899 0.0970338396957797 0.0887450226522639 0.154157376794146 0.145854186037462
2 0.371052631578947 0.757919871794872 0.860064102564103 0.527222222222222 0.506445164176036 0.0970338396957797 0.095896898331889 0.168385265701752 0.155012195419111
2 0.422631578947368 0.757919871794872 0.825833333333333 0.558333333333333 0.491666071260416 0.0970338396957797 0.109633407128423 0.15961025451331 0.144906499721482
2 0.474210526315789 0.757919871794872 0.792115384615385 0.601777777777778 0.471442751028868 0.0970338396957797 0.126054399156725 0.156607952000383 0.140526745871926
2 0.52578947368421 0.757919871794872 0.755705128205128 0.643444444444444 0.457686451411955 0.0970338396957797 0.132145780190374 0.156674626283303 0.138258694951664
2 0.577368421052632 0.757919871794872 0.709102564102564 0.689666666666667 0.451233966288876 0.0970338396957797 0.133991970454038 0.154423126692906 0.137430791980051
2 0.628947368421053 0.757919871794872 0.657948717948718 0.713555555555555 0.470200906860306 0.0970338396957797 0.132949385428423 0.145734376665947 0.129042760298046
2 0.680526315789474 0.757919871794872 0.604102564102564 0.745222222222222 0.492095907293277 0.0970338396957797 0.126592814334484 0.139845237174507 0.121915356115735
2 0.732105263157895 0.757919871794872 0.534038461538462 0.785555555555556 0.530114097041937 0.0970338396957797 0.12656518796258 0.126907444379094 0.11844370855948
2 0.783684210526316 0.757919871794872 0.461730769230769 0.821555555555556 0.581394800024569 0.0970338396957797 0.132827369525385 0.120219485852547 0.124442788669504
2 0.835263157894737 0.757919871794872 0.391730769230769 0.864444444444444 0.636073138122795 0.0970338396957797 0.136994416183825 0.115610364278984 0.125487424745281
2 0.886842105263158 0.757919871794872 0.302628205128205 0.902555555555556 0.712093681251328 0.0970338396957797 0.130484448886415 0.103942186104229 0.12830399868003
2 0.938421052631579 0.757919871794872 0.191217948717949 0.947333333333333 0.813994866198018 0.0970338396957797 0.101105166026542 0.0743030132147386 0.100001527783256
2 0.99 0.757919871794872 0.0233333333333333 0.994666666666667 0.977170183022108 0.0970338396957797 0.0405371068019464 0.0316042368047857 0.0409522954614768
3 0.01 0.751904558404558 0.996923076923077 0.00622222222222222 0.993895946425179 0.097765390063345 0.0151497219666871 0.0247859020466649 0.0248226681579181
3 0.0615789473684211 0.751904558404558 0.986025641025641 0.0913333333333333 0.909565348010832 0.097765390063345 0.0371146806334792 0.086291744218895 0.0858516368261076
3 0.113157894736842 0.751904558404558 0.971346153846154 0.171 0.831269457264717 0.097765390063345 0.0533640356386525 0.110738938985151 0.110155339794363
3 0.164736842105263 0.751904558404558 0.955705128205128 0.269888888888889 0.734411145201606 0.097765390063345 0.0634720022558115 0.126580739555382 0.125188362920761
3 0.216315789473684 0.751904558404558 0.931410256410256 0.345888888888889 0.661824712475395 0.097765390063345 0.0681114976603443 0.136235301459501 0.133034474548086
3 0.267894736842105 0.751904558404558 0.906538461538462 0.409555555555556 0.604559879951217 0.097765390063345 0.0817933940997954 0.156610340823091 0.151663640628002
3 0.319473684210526 0.751904558404558 0.872051282051282 0.473555555555556 0.551619937901572 0.097765390063345 0.0948255835710153 0.148390206291915 0.141890200818095
3 0.371052631578947 0.751904558404558 0.842179487179487 0.519111111111111 0.519918376984188 0.097765390063345 0.101644494904662 0.159412501639653 0.146448972500711
3 0.422631578947368 0.751904558404558 0.807564102564103 0.551333333333333 0.506538616013407 0.097765390063345 0.118223796098947 0.157386847538246 0.142531207894447
3 0.474210526315789 0.751904558404558 0.7875 0.597666666666667 0.475943074245311 0.097765390063345 0.12403665872963 0.15634954492109 0.141915187952287
3 0.52578947368421 0.751904558404558 0.741538461538462 0.642333333333333 0.464980856196867 0.097765390063345 0.125710249497437 0.163868733185818 0.144774582490565
3 0.577368421052632 0.751904558404558 0.694102564102564 0.683444444444444 0.466203966549073 0.097765390063345 0.144238553417385 0.145810641706349 0.135136934319546
3 0.628947368421053 0.751904558404558 0.643782051282051 0.709444444444444 0.483758945965439 0.097765390063345 0.133073379242475 0.144192779121622 0.124746697076244
3 0.680526315789474 0.751904558404558 0.5875 0.752333333333333 0.501580565829342 0.097765390063345 0.126074549122567 0.14028185868207 0.123623808851213
3 0.732105263157895 0.751904558404558 0.536025641025641 0.791777777777778 0.525543720624185 0.097765390063345 0.122421268471399 0.130034193129982 0.118957581349242
3 0.783684210526316 0.751904558404558 0.467435897435897 0.817555555555556 0.578154170047043 0.097765390063345 0.136875551342924 0.127570758957393 0.132220267900319
3 0.835263157894737 0.751904558404558 0.392564102564103 0.861111111111111 0.636674242579801 0.097765390063345 0.13643343788477 0.122964788433166 0.128359815181035
3 0.886842105263158 0.751904558404558 0.313397435897436 0.901333333333333 0.70207504525215 0.097765390063345 0.131430848475992 0.104174975351389 0.127501441718502
3 0.938421052631579 0.751904558404558 0.196666666666667 0.941222222222222 0.809497899099654 0.097765390063345 0.111721620819981 0.0791886623508588 0.110451150652747
3 0.99 0.751904558404558 0.0286538461538462 0.994777777777778 0.971734752848716 0.097765390063345 0.0461572184298526 0.0269612886593046 0.0460677827678736
4 0.01 0.74866631054131 0.996923076923077 0.00833333333333333 0.991784835314068 0.101008328970277 0.0151497219666871 0.0284432080960265 0.0284841003901201
4 0.0615789473684211 0.74866631054131 0.98525641025641 0.0957777777777778 0.905161700792185 0.101008328970277 0.0376158868112393 0.0821943107901946 0.0816907638426399
4 0.113157894736842 0.74866631054131 0.970576923076923 0.176333333333333 0.825990386956799 0.101008328970277 0.0535010633149035 0.1103074753568 0.109692765407043
4 0.164736842105263 0.74866631054131 0.951794871794872 0.263666666666667 0.740873117893723 0.101008328970277 0.0631927141490556 0.124560381700454 0.122808288957334
4 0.216315789473684 0.74866631054131 0.929807692307692 0.340666666666667 0.668169521029315 0.101008328970277 0.0769520740908139 0.13698898056271 0.13347576539588
4 0.267894736842105 0.74866631054131 0.904807692307692 0.404111111111111 0.610414935668886 0.101008328970277 0.0855058928489653 0.146383897396996 0.14210132163786
4 0.319473684210526 0.74866631054131 0.868910256410256 0.463888888888889 0.561976069465712 0.101008328970277 0.0933853136942075 0.164852641972407 0.15673686355904
4 0.371052631578947 0.74866631054131 0.839166666666667 0.510666666666667 0.528069920894499 0.101008328970277 0.099616471277211 0.159050995295932 0.146766786483363
4 0.422631578947368 0.74866631054131 0.810064102564103 0.551222222222222 0.503667329849081 0.101008328970277 0.113614348142006 0.156003004054327 0.144491674670403
4 0.474210526315789 0.74866631054131 0.770512820512821 0.583222222222222 0.496682406691533 0.101008328970277 0.126336419772332 0.164429390823703 0.149890885747069
4 0.52578947368421 0.74866631054131 0.733846153846154 0.641333333333333 0.471026080778663 0.101008328970277 0.136905265859188 0.163200622539885 0.150882250208708
4 0.577368421052632 0.74866631054131 0.690128205128205 0.682444444444444 0.46995124574666 0.101008328970277 0.14167230654873 0.154922392665153 0.140845775073309
4 0.628947368421053 0.74866631054131 0.636858974358974 0.715777777777778 0.483549814721168 0.101008328970277 0.126806587807262 0.147795708725408 0.1286193200623
4 0.680526315789474 0.74866631054131 0.594615384615385 0.752333333333333 0.495034149302186 0.101008328970277 0.121810615266783 0.138104812621558 0.119714782262644
4 0.732105263157895 0.74866631054131 0.531410256410256 0.788444444444444 0.531979508843781 0.101008328970277 0.131517997411523 0.12987394005064 0.12371556152655
4 0.783684210526316 0.74866631054131 0.475961538461538 0.818666666666667 0.570724508254056 0.101008328970277 0.132501736837838 0.126911178341109 0.123493542570249
4 0.835263157894737 0.74866631054131 0.401858974358974 0.858888888888889 0.627719167614355 0.101008328970277 0.133951431152226 0.121803179209921 0.127544364288306
4 0.886842105263158 0.74866631054131 0.329935897435897 0.888888888888889 0.689351339531434 0.101008328970277 0.135221299503026 0.109243564472242 0.127299368385001
4 0.938421052631579 0.74866631054131 0.21474358974359 0.937333333333333 0.792020134787611 0.101008328970277 0.109252049561764 0.0798508398704014 0.107251673918556
4 0.99 0.74866631054131 0.0356410256410256 0.989666666666667 0.965256959288108 0.101008328970277 0.0496395872055235 0.0397414954067438 0.0490006398092038
