"mtry" "ROC" "Sens" "Spec" "ROCSD" "SensSD" "SpecSD"
1 0.801888532763533 0.794871794871795 0.67 0.10035575407463 0.113198373611244 0.161560385998488
2 0.793543091168091 0.765448717948718 0.687777777777778 0.0990867069656029 0.116761671828935 0.160126057089009
3 0.793444088319088 0.770641025641026 0.706777777777778 0.100913227338147 0.122379897858743 0.149621420250178
4 0.792336538461539 0.760384615384615 0.704777777777778 0.0981901594396103 0.123639166755015 0.156452879261953
5 0.788378561253561 0.759166666666667 0.703555555555556 0.0995515059138027 0.123058626451243 0.159496964566566
6 0.792973646723647 0.756025641025641 0.701222222222222 0.0999930180251865 0.109991595754461 0.158595398141811
7 0.784042378917379 0.756089743589744 0.699222222222222 0.101053055782012 0.125029881073755 0.161859248303516
8 0.786068732193732 0.7575 0.712 0.1000612101616 0.126645050228195 0.155713243788249
